@relation penbased-4
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
0, 96, 10, 100, 59, 99, 100, 87, 93, 64, 69, 43, 44, 22, 25, 0, 7
0, 98, 20, 100, 19, 70, 11, 40, 43, 27, 89, 42, 94, 29, 100, 0, 4
43, 75, 61, 100, 94, 86, 75, 47, 43, 14, 0, 2, 49, 0, 100, 1, 2
14, 70, 46, 100, 48, 78, 41, 36, 21, 0, 0, 3, 50, 1, 100, 1, 1
0, 84, 39, 100, 79, 78, 39, 55, 67, 48, 100, 21, 62, 0, 15, 10, 3
19, 100, 61, 98, 62, 56, 50, 14, 29, 0, 0, 35, 50, 40, 100, 39, 7
73, 64, 54, 100, 0, 75, 60, 40, 91, 0, 13, 13, 46, 55, 100, 87, 8
56, 97, 42, 100, 0, 74, 52, 60, 100, 81, 74, 60, 50, 30, 33, 0, 4
35, 100, 1, 77, 0, 57, 86, 62, 100, 77, 48, 81, 22, 41, 6, 0, 4
94, 100, 56, 74, 27, 46, 15, 13, 61, 0, 100, 20, 49, 31, 0, 19, 6
6, 43, 16, 2, 68, 0, 100, 35, 81, 75, 38, 100, 7, 63, 0, 22, 0
0, 81, 7, 96, 58, 100, 100, 100, 89, 75, 77, 50, 67, 25, 56, 0, 7
56, 60, 65, 100, 100, 83, 81, 39, 51, 0, 85, 16, 56, 50, 0, 55, 8
42, 100, 93, 98, 79, 64, 51, 31, 15, 0, 0, 30, 25, 53, 100, 52, 7
0, 42, 10, 60, 68, 83, 100, 100, 77, 75, 61, 50, 48, 25, 35, 0, 1
31, 93, 7, 59, 8, 20, 54, 0, 98, 27, 100, 65, 60, 94, 0, 100, 0
30, 100, 0, 78, 56, 82, 44, 78, 75, 51, 100, 22, 72, 0, 15, 7, 9
50, 100, 5, 82, 71, 42, 91, 0, 7, 18, 78, 56, 100, 92, 0, 90, 8
9, 100, 19, 75, 0, 35, 46, 35, 100, 34, 74, 67, 77, 27, 83, 0, 4
9, 78, 39, 100, 86, 87, 51, 58, 79, 50, 100, 19, 54, 0, 0, 11, 3
50, 60, 47, 100, 92, 95, 88, 47, 48, 15, 0, 0, 49, 5, 100, 3, 2
0, 55, 41, 82, 72, 100, 66, 65, 63, 29, 31, 0, 33, 4, 100, 5, 1
73, 100, 35, 81, 10, 51, 11, 19, 59, 0, 100, 19, 62, 44, 0, 47, 6
0, 93, 53, 100, 83, 84, 68, 43, 55, 0, 30, 22, 45, 46, 100, 51, 7
0, 66, 54, 79, 78, 100, 100, 86, 98, 63, 92, 42, 80, 20, 90, 0, 1
0, 92, 42, 100, 90, 100, 100, 83, 71, 63, 57, 40, 44, 17, 14, 0, 3
53, 81, 86, 100, 98, 69, 83, 37, 52, 9, 0, 3, 47, 0, 100, 2, 2
71, 92, 48, 62, 100, 82, 59, 100, 87, 75, 87, 47, 55, 0, 0, 5, 9
46, 88, 78, 100, 79, 67, 65, 47, 100, 32, 75, 7, 37, 0, 0, 5, 3
0, 77, 26, 100, 49, 87, 39, 54, 15, 26, 24, 11, 62, 4, 100, 0, 2
29, 100, 16, 77, 0, 41, 70, 34, 100, 64, 89, 67, 57, 34, 26, 0, 4
0, 96, 51, 100, 98, 88, 87, 61, 53, 42, 100, 27, 68, 7, 17, 0, 3
0, 94, 22, 100, 71, 94, 70, 51, 61, 0, 42, 9, 52, 32, 100, 20, 7
11, 85, 31, 100, 92, 95, 75, 63, 46, 36, 100, 16, 62, 0, 0, 9, 3
31, 91, 0, 85, 8, 45, 85, 44, 100, 82, 66, 100, 68, 50, 76, 0, 4
34, 29, 0, 51, 37, 76, 92, 100, 100, 80, 84, 53, 74, 26, 74, 0, 1
25, 89, 62, 100, 65, 78, 66, 52, 100, 33, 81, 7, 41, 0, 0, 3, 3
22, 100, 9, 68, 0, 35, 22, 16, 100, 18, 88, 37, 50, 33, 57, 0, 4
52, 100, 19, 73, 0, 44, 6, 14, 58, 0, 100, 17, 60, 36, 19, 20, 6
15, 100, 4, 75, 0, 50, 55, 41, 100, 57, 85, 49, 83, 24, 77, 0, 4
19, 83, 12, 55, 57, 31, 28, 0, 7, 35, 0, 73, 41, 97, 100, 100, 5
100, 94, 40, 100, 0, 68, 43, 35, 92, 5, 23, 0, 3, 34, 46, 68, 8
7, 100, 0, 73, 57, 81, 49, 80, 76, 52, 100, 23, 65, 0, 1, 2, 9
86, 86, 37, 100, 0, 74, 53, 62, 100, 86, 83, 66, 61, 32, 41, 0, 9
0, 80, 33, 100, 65, 77, 63, 39, 58, 0, 35, 25, 55, 39, 100, 41, 7
18, 26, 43, 0, 77, 5, 100, 43, 88, 86, 55, 100, 21, 88, 0, 52, 0
0, 90, 67, 100, 85, 68, 65, 34, 40, 0, 4, 16, 14, 40, 100, 44, 7
3, 92, 12, 64, 60, 28, 18, 0, 0, 32, 67, 55, 100, 91, 33, 100, 8
44, 68, 58, 44, 100, 7, 0, 0, 7, 36, 78, 68, 93, 100, 11, 74, 8
79, 100, 35, 80, 6, 52, 0, 22, 43, 0, 100, 6, 75, 31, 17, 31, 6
70, 100, 49, 82, 26, 52, 19, 20, 62, 3, 100, 19, 43, 20, 0, 0, 6
100, 100, 31, 89, 36, 55, 70, 22, 23, 0, 0, 28, 43, 58, 86, 89, 8
73, 100, 45, 79, 18, 49, 7, 16, 49, 0, 100, 14, 55, 21, 0, 12, 6
0, 89, 26, 100, 35, 51, 32, 0, 13, 13, 22, 32, 60, 40, 100, 46, 7
0, 84, 34, 100, 63, 75, 51, 39, 15, 16, 14, 27, 58, 14, 100, 0, 2
0, 57, 21, 69, 62, 83, 100, 100, 87, 87, 67, 59, 50, 30, 38, 0, 1
85, 100, 40, 99, 51, 71, 100, 96, 71, 91, 91, 57, 62, 24, 0, 0, 9
0, 39, 33, 59, 67, 79, 100, 100, 100, 88, 81, 59, 65, 30, 53, 0, 1
100, 100, 78, 91, 45, 70, 18, 47, 0, 22, 21, 0, 64, 11, 16, 15, 6
4, 86, 54, 100, 85, 72, 80, 32, 76, 0, 100, 37, 48, 40, 0, 38, 7
23, 100, 9, 78, 0, 45, 57, 28, 100, 38, 58, 62, 42, 32, 43, 0, 4
0, 100, 7, 88, 0, 58, 18, 34, 57, 30, 95, 39, 87, 24, 100, 0, 4
0, 93, 46, 100, 100, 80, 85, 47, 47, 18, 26, 0, 19, 33, 90, 30, 7
56, 100, 17, 77, 0, 46, 45, 27, 100, 42, 83, 53, 38, 28, 6, 0, 4
100, 94, 53, 80, 68, 39, 68, 0, 0, 0, 17, 36, 62, 69, 88, 100, 8
31, 99, 1, 59, 0, 2, 62, 0, 100, 47, 76, 100, 20, 83, 12, 28, 0
38, 100, 16, 80, 3, 50, 0, 20, 48, 5, 100, 20, 47, 24, 22, 0, 6
22, 98, 0, 57, 42, 35, 7, 0, 3, 36, 7, 86, 49, 100, 100, 98, 5
0, 94, 69, 100, 97, 69, 72, 34, 49, 0, 90, 32, 100, 50, 19, 49, 7
29, 83, 60, 100, 78, 64, 56, 27, 13, 2, 0, 19, 52, 18, 100, 0, 2
24, 68, 51, 60, 96, 97, 32, 100, 60, 75, 100, 49, 70, 0, 0, 3, 9
37, 80, 81, 100, 95, 70, 68, 39, 32, 11, 0, 10, 48, 17, 100, 0, 2
25, 77, 15, 82, 0, 40, 21, 0, 73, 0, 100, 38, 85, 79, 37, 100, 0
62, 57, 100, 85, 52, 100, 0, 76, 39, 64, 79, 57, 52, 24, 5, 0, 9
23, 96, 5, 56, 0, 15, 41, 0, 83, 25, 100, 63, 81, 100, 34, 98, 0
51, 95, 7, 60, 52, 40, 19, 0, 0, 26, 4, 77, 38, 99, 100, 100, 5
48, 100, 89, 100, 76, 77, 69, 56, 100, 35, 89, 11, 45, 0, 0, 8, 3
56, 100, 31, 83, 6, 59, 0, 33, 53, 32, 100, 47, 89, 26, 80, 0, 4
0, 70, 11, 100, 34, 88, 26, 55, 15, 23, 28, 0, 66, 7, 100, 19, 2
26, 100, 21, 65, 91, 32, 66, 0, 38, 25, 91, 61, 100, 99, 0, 98, 8
32, 84, 0, 55, 18, 1, 76, 0, 100, 52, 71, 100, 34, 61, 43, 5, 0
25, 84, 56, 54, 47, 17, 5, 0, 0, 35, 10, 72, 52, 90, 100, 100, 5
82, 100, 39, 78, 17, 48, 19, 17, 66, 0, 100, 21, 44, 31, 0, 13, 6
0, 97, 10, 100, 55, 93, 100, 89, 72, 67, 46, 45, 37, 18, 41, 0, 7
23, 88, 0, 55, 25, 50, 64, 20, 17, 0, 21, 54, 35, 97, 100, 100, 5
55, 82, 95, 100, 98, 83, 64, 62, 91, 38, 100, 13, 49, 0, 0, 8, 3
6, 100, 0, 93, 0, 67, 18, 43, 65, 46, 92, 50, 83, 24, 100, 0, 4
39, 96, 79, 100, 71, 71, 68, 55, 100, 34, 86, 4, 43, 0, 0, 11, 3
38, 100, 43, 85, 0, 60, 28, 51, 100, 61, 98, 54, 73, 25, 46, 0, 4
20, 100, 34, 63, 57, 25, 23, 0, 6, 39, 0, 81, 48, 95, 100, 95, 5
70, 100, 27, 75, 0, 39, 6, 0, 63, 2, 100, 33, 93, 71, 38, 74, 0
13, 100, 0, 54, 25, 13, 70, 0, 100, 35, 86, 81, 41, 94, 6, 62, 0
18, 100, 23, 69, 57, 39, 29, 0, 0, 27, 0, 75, 40, 94, 100, 99, 5
0, 54, 27, 64, 63, 83, 100, 100, 97, 78, 81, 53, 68, 26, 63, 0, 1
59, 100, 37, 69, 0, 34, 46, 33, 100, 38, 81, 51, 63, 43, 46, 0, 4
53, 100, 25, 70, 0, 39, 50, 34, 100, 42, 85, 64, 77, 32, 80, 0, 4
100, 93, 62, 77, 0, 61, 13, 88, 76, 100, 94, 67, 72, 33, 46, 0, 9
11, 80, 10, 25, 46, 0, 87, 11, 100, 61, 69, 97, 26, 100, 0, 61, 0
40, 88, 78, 100, 71, 66, 68, 61, 100, 39, 70, 7, 19, 0, 0, 27, 3
0, 85, 21, 100, 72, 84, 65, 43, 56, 0, 37, 1, 42, 28, 100, 28, 7
100, 100, 54, 80, 21, 50, 14, 13, 61, 0, 100, 19, 48, 22, 0, 8, 6
62, 86, 97, 100, 94, 71, 69, 46, 37, 22, 0, 2, 47, 0, 100, 1, 2
55, 77, 3, 100, 39, 57, 100, 16, 0, 0, 26, 38, 97, 77, 23, 78, 8
88, 59, 100, 100, 16, 85, 42, 45, 82, 8, 0, 0, 32, 40, 89, 77, 8
93, 87, 50, 73, 27, 81, 75, 100, 100, 80, 67, 52, 27, 27, 0, 0, 9
0, 89, 36, 100, 56, 72, 38, 40, 8, 13, 1, 0, 51, 1, 100, 0, 2
16, 68, 0, 40, 26, 0, 73, 10, 100, 50, 82, 93, 32, 100, 1, 73, 0
100, 100, 46, 91, 14, 64, 0, 32, 8, 0, 62, 0, 55, 27, 6, 27, 6
100, 100, 38, 87, 25, 72, 19, 58, 12, 43, 6, 28, 0, 14, 6, 0, 1
0, 95, 44, 100, 76, 78, 72, 39, 63, 0, 52, 12, 54, 40, 100, 46, 7
38, 99, 6, 52, 14, 0, 75, 3, 100, 51, 73, 100, 14, 83, 0, 33, 0
75, 100, 35, 82, 2, 53, 0, 21, 44, 0, 100, 8, 68, 31, 16, 21, 6
0, 91, 41, 100, 67, 76, 53, 61, 99, 48, 100, 15, 54, 0, 6, 7, 3
9, 98, 29, 65, 81, 99, 10, 100, 58, 75, 100, 62, 87, 17, 0, 0, 9
0, 89, 78, 100, 100, 82, 66, 45, 58, 5, 33, 0, 12, 26, 98, 36, 7
49, 100, 17, 82, 0, 61, 0, 40, 49, 38, 100, 42, 88, 21, 84, 0, 4
15, 77, 75, 100, 100, 100, 91, 58, 91, 16, 49, 0, 0, 6, 78, 4, 1
97, 89, 68, 100, 32, 68, 13, 32, 39, 0, 100, 10, 46, 26, 0, 10, 6
13, 85, 76, 100, 100, 69, 74, 35, 40, 1, 12, 0, 0, 33, 81, 37, 7
47, 100, 38, 94, 12, 68, 0, 42, 48, 39, 100, 52, 80, 26, 83, 0, 4
13, 92, 6, 38, 34, 0, 79, 8, 100, 55, 79, 100, 34, 100, 0, 66, 0
0, 93, 64, 100, 100, 80, 76, 44, 52, 8, 27, 0, 30, 24, 96, 31, 7
88, 81, 51, 100, 11, 79, 60, 69, 100, 69, 95, 24, 53, 0, 0, 1, 9
55, 99, 55, 68, 77, 26, 38, 0, 0, 13, 20, 56, 49, 92, 100, 100, 5
32, 90, 65, 100, 100, 90, 75, 71, 59, 50, 68, 27, 39, 10, 0, 0, 3
55, 95, 0, 73, 5, 37, 90, 36, 100, 75, 84, 100, 76, 50, 65, 0, 4
35, 100, 0, 80, 45, 41, 96, 3, 44, 0, 34, 38, 100, 67, 78, 93, 8
30, 100, 11, 73, 0, 44, 75, 44, 100, 63, 97, 61, 84, 30, 79, 0, 4
57, 72, 100, 93, 47, 100, 0, 78, 52, 71, 94, 57, 69, 28, 39, 0, 9
25, 81, 35, 52, 74, 23, 28, 0, 12, 35, 0, 71, 25, 96, 100, 100, 5
19, 100, 0, 71, 10, 43, 53, 34, 93, 43, 100, 55, 80, 27, 59, 0, 4
14, 83, 51, 100, 100, 84, 54, 50, 16, 15, 0, 0, 11, 34, 92, 38, 7
100, 80, 60, 71, 45, 94, 88, 100, 88, 70, 67, 42, 34, 18, 0, 0, 9
0, 51, 56, 74, 100, 100, 85, 91, 75, 63, 75, 36, 80, 8, 85, 0, 1
78, 88, 4, 100, 0, 73, 86, 85, 100, 91, 76, 61, 58, 30, 64, 0, 9
8, 72, 41, 100, 70, 72, 47, 35, 9, 7, 0, 6, 50, 9, 100, 0, 2
19, 78, 0, 36, 25, 0, 71, 4, 100, 39, 90, 84, 49, 100, 10, 76, 0
100, 100, 58, 93, 25, 70, 6, 43, 0, 16, 37, 0, 60, 23, 18, 37, 6
100, 100, 44, 81, 11, 53, 0, 22, 42, 0, 95, 21, 56, 40, 2, 18, 6
17, 83, 57, 100, 87, 83, 61, 58, 27, 36, 0, 13, 51, 8, 100, 0, 2
16, 100, 9, 74, 0, 33, 23, 0, 77, 13, 100, 50, 70, 80, 15, 74, 0
0, 86, 35, 100, 66, 81, 66, 55, 51, 30, 26, 8, 49, 0, 100, 1, 2
100, 100, 54, 87, 20, 60, 4, 27, 27, 0, 71, 16, 53, 44, 0, 45, 6
15, 67, 0, 24, 32, 0, 76, 24, 100, 62, 86, 100, 37, 90, 3, 57, 0
100, 100, 44, 80, 11, 47, 0, 11, 56, 0, 100, 30, 55, 44, 0, 19, 6
100, 86, 47, 100, 0, 73, 42, 43, 85, 15, 28, 0, 37, 36, 84, 66, 8
31, 100, 34, 63, 75, 30, 36, 0, 0, 25, 7, 69, 37, 97, 100, 96, 5
38, 80, 91, 100, 82, 97, 73, 56, 75, 15, 9, 0, 0, 0, 100, 8, 1
28, 81, 59, 100, 100, 94, 78, 68, 51, 44, 83, 25, 44, 8, 0, 0, 3
46, 99, 7, 100, 37, 80, 56, 97, 90, 64, 100, 24, 57, 0, 0, 6, 9
47, 72, 69, 100, 100, 83, 83, 46, 47, 17, 0, 0, 40, 7, 94, 4, 2
6, 90, 0, 45, 21, 0, 72, 0, 100, 41, 86, 88, 37, 100, 9, 59, 0
0, 83, 37, 99, 81, 100, 100, 74, 84, 36, 65, 0, 33, 8, 55, 27, 7
18, 100, 13, 78, 0, 46, 57, 37, 100, 50, 85, 66, 83, 33, 84, 0, 4
38, 100, 23, 84, 6, 59, 0, 35, 45, 21, 100, 35, 85, 24, 98, 0, 4
45, 85, 75, 100, 70, 63, 43, 29, 5, 4, 0, 1, 50, 0, 100, 0, 2
24, 91, 49, 100, 68, 84, 51, 59, 78, 37, 100, 15, 56, 1, 0, 0, 3
44, 75, 90, 100, 83, 86, 67, 46, 51, 6, 0, 0, 27, 3, 100, 2, 1
40, 100, 16, 70, 0, 33, 20, 0, 70, 13, 100, 45, 88, 82, 37, 85, 0
80, 100, 27, 78, 0, 42, 21, 6, 99, 8, 100, 37, 19, 30, 10, 0, 6
48, 100, 31, 64, 3, 31, 0, 21, 62, 16, 100, 35, 93, 37, 89, 0, 4
79, 100, 35, 86, 60, 67, 100, 85, 89, 71, 70, 43, 40, 19, 0, 0, 9
0, 56, 76, 49, 100, 11, 31, 0, 45, 39, 95, 73, 71, 100, 11, 74, 8
36, 100, 84, 94, 51, 53, 28, 92, 81, 80, 100, 29, 51, 0, 0, 31, 9
2, 100, 58, 99, 63, 67, 38, 34, 19, 0, 0, 32, 42, 44, 100, 44, 7
0, 92, 49, 100, 100, 83, 80, 45, 71, 6, 64, 0, 36, 31, 100, 42, 7
0, 44, 28, 59, 67, 78, 100, 100, 89, 83, 75, 56, 65, 28, 67, 0, 1
0, 56, 15, 73, 65, 94, 100, 100, 91, 75, 82, 50, 79, 25, 94, 0, 1
4, 100, 36, 99, 44, 59, 39, 20, 29, 0, 0, 31, 49, 39, 100, 42, 7
64, 89, 66, 58, 74, 8, 0, 0, 20, 41, 92, 64, 100, 100, 24, 95, 8
44, 56, 99, 74, 100, 100, 30, 80, 0, 49, 74, 64, 62, 39, 36, 0, 9
34, 100, 0, 62, 71, 54, 76, 11, 16, 0, 10, 48, 22, 88, 100, 95, 5
12, 87, 0, 44, 20, 4, 66, 0, 100, 30, 89, 75, 49, 100, 13, 77, 0
10, 77, 37, 100, 90, 88, 72, 57, 99, 52, 100, 18, 48, 0, 0, 17, 3
0, 63, 38, 79, 75, 99, 100, 100, 88, 75, 78, 48, 70, 22, 58, 0, 1
8, 85, 67, 100, 74, 68, 44, 34, 12, 0, 0, 31, 34, 46, 100, 46, 7
0, 52, 23, 0, 79, 5, 100, 58, 59, 60, 74, 64, 79, 100, 27, 74, 0
0, 70, 14, 97, 66, 100, 100, 79, 66, 55, 94, 27, 90, 0, 41, 2, 3
27, 100, 28, 96, 0, 64, 3, 37, 88, 43, 100, 68, 94, 33, 100, 0, 4
100, 77, 53, 73, 18, 92, 60, 100, 84, 74, 71, 42, 41, 16, 0, 0, 9
30, 87, 65, 100, 83, 80, 73, 61, 100, 39, 81, 14, 41, 0, 0, 4, 3
44, 73, 77, 100, 100, 68, 78, 28, 68, 0, 100, 33, 56, 51, 0, 53, 8
17, 83, 2, 54, 0, 13, 47, 0, 90, 26, 100, 68, 71, 100, 26, 79, 0
62, 100, 36, 92, 12, 57, 12, 19, 61, 0, 100, 22, 51, 41, 0, 27, 6
0, 28, 22, 49, 58, 74, 92, 100, 100, 90, 78, 59, 55, 29, 46, 0, 1
100, 94, 53, 100, 21, 84, 14, 52, 62, 44, 81, 14, 43, 0, 0, 17, 5
20, 100, 17, 60, 51, 27, 17, 0, 6, 40, 0, 82, 42, 96, 100, 96, 5
13, 100, 10, 79, 0, 48, 4, 19, 75, 22, 87, 49, 89, 29, 100, 0, 4
16, 89, 54, 100, 94, 88, 61, 65, 100, 43, 96, 12, 50, 1, 0, 0, 3
24, 91, 10, 69, 65, 40, 46, 0, 0, 11, 8, 57, 29, 98, 100, 100, 5
2, 98, 80, 100, 100, 75, 56, 39, 26, 0, 5, 1, 0, 28, 80, 29, 7
72, 77, 97, 100, 100, 73, 74, 42, 40, 16, 0, 0, 36, 6, 82, 4, 2
21, 93, 0, 65, 56, 35, 48, 0, 17, 26, 61, 60, 100, 95, 32, 100, 8
0, 93, 43, 100, 78, 77, 60, 39, 52, 0, 34, 12, 43, 38, 100, 32, 7
23, 100, 46, 57, 100, 79, 49, 89, 0, 48, 20, 0, 79, 22, 24, 53, 8
100, 100, 89, 94, 89, 79, 78, 63, 56, 47, 33, 31, 22, 16, 0, 0, 1
100, 100, 56, 65, 0, 36, 3, 34, 80, 33, 99, 54, 68, 38, 36, 0, 4
74, 100, 46, 72, 8, 49, 0, 38, 52, 34, 100, 41, 96, 32, 96, 0, 4
47, 93, 92, 100, 100, 96, 55, 84, 60, 57, 83, 25, 45, 5, 0, 0, 5
24, 77, 18, 34, 46, 0, 89, 20, 100, 62, 78, 100, 31, 90, 0, 55, 0
15, 73, 23, 44, 41, 6, 1, 0, 0, 44, 18, 90, 59, 100, 100, 90, 5
24, 82, 62, 100, 76, 71, 52, 40, 13, 16, 0, 13, 52, 13, 100, 0, 2
56, 88, 10, 61, 0, 15, 50, 0, 91, 35, 100, 81, 52, 100, 9, 67, 0
21, 100, 1, 76, 0, 47, 65, 41, 100, 58, 83, 61, 75, 30, 75, 0, 4
0, 96, 41, 100, 100, 88, 59, 49, 34, 0, 53, 4, 64, 33, 8, 34, 7
100, 100, 53, 87, 24, 59, 2, 31, 0, 0, 50, 4, 62, 30, 12, 32, 6
37, 82, 18, 81, 58, 46, 56, 2, 0, 0, 12, 47, 37, 90, 100, 100, 5
18, 82, 53, 100, 76, 79, 45, 64, 90, 45, 100, 14, 52, 0, 0, 5, 3
0, 57, 33, 76, 70, 96, 100, 100, 92, 75, 86, 50, 83, 25, 83, 0, 1
0, 55, 35, 84, 60, 100, 50, 65, 47, 29, 15, 0, 31, 4, 100, 6, 1
