@relation ring-1
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
979.0, 1855.0, 196.0, 482.0, -183.0, 2077.0, 666.0, -159.0, 1654.0, 2315.0, -1352.0, 736.0, 761.0, 762.0, 308.0, -856.0, 758.0, 672.0, -15.0, -516.0, 1
-958.0, 284.0, -1536.0, -289.0, 1948.0, -1609.0, 1368.0, -668.0, -134.0, 5.0, -633.0, 1533.0, -185.0, 1814.0, -633.0, 251.0, -352.0, 637.0, 133.0, 9.0, 1
-288.0, -887.0, -41.0, -2004.0, 2438.0, 1566.0, -2542.0, 2115.0, -3203.0, -2302.0, 3303.0, 1705.0, 203.0, 858.0, -3236.0, 477.0, 794.0, -3583.0, 1808.0, 817.0, 0
-915.0, -1345.0, 475.0, -127.0, 1926.0, 289.0, 1872.0, -665.0, -3375.0, -1566.0, 746.0, -3132.0, -268.0, -3006.0, 8.0, 2419.0, 2266.0, -693.0, 1013.0, 481.0, 0
375.0, -684.0, -4056.0, 3495.0, 2854.0, -111.0, -827.0, 2158.0, -2025.0, -33.0, -3042.0, -352.0, 4013.0, -4945.0, -335.0, -3132.0, -118.0, -211.0, 2695.0, -1.0, 0
389.0, -507.0, 97.0, 696.0, 1526.0, 209.0, 1257.0, 171.0, 234.0, 1789.0, 1634.0, 697.0, 169.0, 131.0, 1293.0, 997.0, -34.0, 228.0, 488.0, -224.0, 1
2492.0, -645.0, -749.0, -4275.0, 205.0, -1395.0, 2235.0, -1874.0, 1656.0, -1101.0, -256.0, -752.0, -2092.0, -2308.0, 2329.0, 927.0, 1892.0, -441.0, 873.0, 3397.0, 0
735.0, 1972.0, 2927.0, -622.0, -32.0, 162.0, -229.0, 414.0, 966.0, 491.0, 536.0, 1955.0, 1467.0, 2064.0, -122.0, -91.0, 1231.0, 1944.0, -641.0, 1347.0, 1
407.0, -733.0, 85.0, 692.0, -105.0, -232.0, 164.0, -685.0, 376.0, 1345.0, 246.0, 1666.0, 32.0, -163.0, 68.0, 2486.0, 112.0, 73.0, 1067.0, -96.0, 1
4428.0, 1417.0, 1039.0, -2653.0, -3548.0, -2542.0, -117.0, -1622.0, 2794.0, 1449.0, -1077.0, 69.0, 65.0, 1532.0, 697.0, -131.0, 2753.0, -3206.0, 92.0, -214.0, 0
1435.0, 89.0, -9.0, -127.0, -1251.0, -813.0, -5368.0, -2157.0, -692.0, -2064.0, 1877.0, 807.0, -3739.0, 3042.0, 1033.0, -258.0, -1097.0, -944.0, -931.0, -1458.0, 0
406.0, 627.0, 594.0, -1221.0, 165.0, -1956.0, 365.0, -932.0, 2029.0, 2079.0, -1945.0, 2489.0, 1.0, -2125.0, -304.0, 1527.0, -1486.0, 7.0, 4359.0, 71.0, 0
1306.0, -4.0, -2625.0, 215.0, -53.0, 69.0, 192.0, 267.0, 649.0, 1291.0, 1358.0, 616.0, 2083.0, 3.0, -286.0, 567.0, 2235.0, 123.0, -148.0, -654.0, 1
1727.0, -485.0, 39.0, -1222.0, 1449.0, -1788.0, 71.0, 1217.0, 751.0, -176.0, 905.0, 1466.0, 486.0, -1215.0, 576.0, 39.0, 569.0, 2.0, 1.0, -814.0, 1
1021.0, -19.0, -63.0, 79.0, 472.0, -938.0, 392.0, 221.0, 1035.0, -302.0, 2924.0, 639.0, 459.0, 1381.0, 687.0, -563.0, 1578.0, 1047.0, 2057.0, 852.0, 1
-1298.0, 2315.0, 884.0, 598.0, -25.0, 85.0, 577.0, 579.0, 566.0, 1792.0, 1336.0, 1579.0, 486.0, -118.0, 394.0, 98.0, 2343.0, 997.0, 314.0, 1711.0, 1
1054.0, 805.0, 65.0, -122.0, 994.0, -916.0, -1419.0, 916.0, 473.0, 1002.0, 204.0, 391.0, 49.0, 908.0, -883.0, -158.0, 107.0, -1345.0, 62.0, 1251.0, 1
619.0, 849.0, 225.0, 211.0, -1039.0, 1038.0, 1198.0, 233.0, 1094.0, 659.0, 1.0, 217.0, 207.0, 501.0, 847.0, -591.0, -2.0, 464.0, -179.0, -44.0, 1
-23.0, 258.0, 895.0, -2334.0, 71.0, 237.0, 231.0, 1036.0, 2624.0, -2619.0, 69.0, 1456.0, -2672.0, -1214.0, 814.0, 3408.0, -861.0, -1446.0, -225.0, -845.0, 0
-564.0, 959.0, -9.0, 52.0, -161.0, 109.0, 2192.0, 1361.0, -97.0, 1376.0, 141.0, 896.0, 1132.0, 312.0, 1354.0, 1159.0, -1967.0, 2199.0, 2093.0, 238.0, 1
-978.0, -792.0, 148.0, -4034.0, 98.0, -1475.0, -293.0, 671.0, -976.0, 3067.0, -1215.0, -959.0, 485.0, -134.0, -733.0, 1643.0, 867.0, -2959.0, -711.0, -978.0, 0
-579.0, 1336.0, 175.0, 626.0, -22.0, -312.0, 693.0, -132.0, 679.0, 988.0, 751.0, 2372.0, 437.0, 1924.0, 179.0, 622.0, -23.0, 133.0, -509.0, 118.0, 1
39.0, 14.0, -111.0, 711.0, 3251.0, 1441.0, 136.0, 698.0, 1543.0, 84.0, 383.0, 102.0, 2176.0, -1289.0, 12.0, 52.0, 416.0, -1278.0, 1131.0, 712.0, 1
-798.0, -632.0, 509.0, -892.0, -355.0, 161.0, 2346.0, 31.0, -942.0, 1705.0, -1148.0, 1826.0, -616.0, 359.0, 128.0, -235.0, 2439.0, 1286.0, -181.0, -1418.0, 1
913.0, 146.0, 1865.0, 954.0, -1497.0, 29.0, 506.0, 1492.0, 1631.0, 1298.0, 1064.0, -724.0, 902.0, 466.0, 611.0, 1558.0, 513.0, -1055.0, 668.0, 709.0, 1
-559.0, 1246.0, -2724.0, -4604.0, -1142.0, -14.0, -1127.0, 2278.0, -29.0, 2347.0, -2032.0, -832.0, 888.0, 3295.0, -1806.0, -232.0, -1438.0, -68.0, -216.0, 3437.0, 0
-65.0, 92.0, -1048.0, 532.0, 1289.0, -135.0, 786.0, -766.0, 1531.0, 2192.0, 1132.0, -64.0, 1066.0, -1829.0, 451.0, 256.0, -609.0, 615.0, 834.0, 127.0, 1
234.0, 814.0, -14.0, 1032.0, -261.0, 1069.0, 1047.0, 349.0, 441.0, 102.0, 213.0, 811.0, -1393.0, 2013.0, 28.0, 1108.0, -1067.0, 62.0, -1348.0, 225.0, 1
464.0, 863.0, 1201.0, -413.0, 925.0, -758.0, 2384.0, 1783.0, 114.0, 1252.0, -329.0, -29.0, -2139.0, 1294.0, -725.0, 1206.0, 144.0, 2234.0, 993.0, -415.0, 1
134.0, 2444.0, -563.0, -312.0, 657.0, 4404.0, 31.0, -2036.0, -222.0, 67.0, 2629.0, 1306.0, 893.0, -3869.0, 114.0, 2542.0, -2263.0, -1972.0, 151.0, 996.0, 0
-641.0, -181.0, 1062.0, -63.0, -43.0, -1316.0, -1009.0, 723.0, -1525.0, 1195.0, 845.0, -709.0, 1118.0, -596.0, -222.0, 1382.0, -791.0, 103.0, 939.0, -505.0, 1
-483.0, -387.0, -171.0, 277.0, 148.0, 1575.0, 102.0, -177.0, -1046.0, 1404.0, 1054.0, -823.0, 192.0, -121.0, 241.0, -659.0, 255.0, 1467.0, -71.0, 1016.0, 1
1713.0, 766.0, -2338.0, -871.0, -129.0, 265.0, -1208.0, -145.0, -1394.0, -1638.0, -3343.0, -1007.0, 1497.0, 735.0, -2534.0, 1857.0, 2494.0, 716.0, 3039.0, -4902.0, 0
472.0, 544.0, 1118.0, 1412.0, 2456.0, 1218.0, 1272.0, 202.0, 353.0, -435.0, 13.0, -1022.0, -662.0, 1754.0, 512.0, 557.0, 1549.0, -137.0, -1087.0, 2014.0, 1
3.0, 802.0, -2557.0, 902.0, -145.0, -1203.0, -1637.0, -49.0, -117.0, -328.0, 3797.0, 3876.0, -2831.0, 592.0, -434.0, -1227.0, 924.0, -2316.0, -117.0, -375.0, 0
-669.0, -1806.0, -1682.0, 281.0, 2292.0, 3488.0, 998.0, -793.0, 11.0, -853.0, 1321.0, -2737.0, 112.0, 3521.0, -2792.0, 3826.0, 2069.0, 5664.0, -3478.0, 1676.0, 0
-149.0, -586.0, -388.0, 2118.0, 108.0, 1682.0, -41.0, 1815.0, 1352.0, 1274.0, 1418.0, 85.0, 689.0, 1638.0, 672.0, -95.0, 735.0, -307.0, 502.0, 1018.0, 1
-185.0, 107.0, 157.0, -73.0, -802.0, 1403.0, -131.0, 951.0, -1146.0, -489.0, 153.0, 1218.0, -505.0, 1453.0, 1723.0, -534.0, 626.0, 1169.0, 926.0, -956.0, 1
2225.0, 1184.0, -34.0, -3674.0, -567.0, -477.0, -1283.0, 2381.0, 1559.0, 94.0, 286.0, 15.0, -2112.0, 1593.0, -668.0, -203.0, -2466.0, 922.0, -913.0, 1138.0, 0
215.0, 6921.0, -1384.0, -277.0, -702.0, 4684.0, 3412.0, 889.0, -1962.0, -894.0, -2433.0, -585.0, -2388.0, 1484.0, 2389.0, 268.0, 1084.0, 3094.0, 498.0, 1332.0, 0
168.0, -1824.0, 2021.0, 2264.0, 276.0, 1895.0, -1901.0, 347.0, 843.0, 141.0, 288.0, 1135.0, 5185.0, 157.0, 1204.0, -3599.0, 2051.0, 2218.0, -1303.0, -674.0, 0
822.0, 943.0, 93.0, 22.0, 1652.0, -1256.0, 1181.0, 824.0, 1287.0, 2025.0, -726.0, 1314.0, -26.0, -121.0, 695.0, 262.0, 2968.0, 393.0, 1235.0, 628.0, 1
2097.0, -2234.0, 4314.0, 1114.0, 1657.0, 2588.0, 3973.0, -2172.0, -2792.0, 553.0, 1779.0, 618.0, 3096.0, -1103.0, 46.0, 2467.0, 163.0, -4864.0, 2397.0, -128.0, 0
-379.0, -3072.0, -2174.0, 265.0, 2312.0, -376.0, -224.0, 221.0, -808.0, 2145.0, 232.0, -734.0, -478.0, -48.0, 1016.0, -841.0, 1913.0, 2026.0, -638.0, 5334.0, 0
-982.0, 578.0, 1297.0, 179.0, -369.0, -7.0, -197.0, -492.0, 647.0, 706.0, -103.0, 255.0, 1222.0, 1818.0, 1154.0, 89.0, 55.0, 589.0, -84.0, 966.0, 1
791.0, -203.0, 109.0, 1507.0, -608.0, 56.0, 405.0, -68.0, 1337.0, 429.0, -1059.0, -1054.0, 2185.0, 86.0, 1076.0, 642.0, -372.0, 1094.0, 1992.0, -1114.0, 1
-175.0, -516.0, 1.0, 937.0, 25.0, 1189.0, 575.0, 616.0, 2027.0, -2558.0, 939.0, -359.0, -108.0, 106.0, -1259.0, -983.0, -1012.0, 1968.0, 904.0, 1867.0, 1
1016.0, 3209.0, 1855.0, 1292.0, -195.0, 626.0, -589.0, 428.0, 1253.0, -1031.0, -61.0, -2539.0, 493.0, 295.0, 1394.0, 743.0, 2014.0, -842.0, -2593.0, 194.0, 0
1731.0, -83.0, -226.0, 121.0, -1005.0, 593.0, 1533.0, 1771.0, 237.0, 1581.0, -153.0, 2356.0, -324.0, 1403.0, 2086.0, 1229.0, 19.0, 176.0, -38.0, 598.0, 1
-61.0, -288.0, -1074.0, -24.0, -253.0, 108.0, 856.0, -277.0, 576.0, 1111.0, 1238.0, 219.0, -1466.0, -535.0, -1036.0, 1606.0, 1186.0, 195.0, 1446.0, 1247.0, 1
-2537.0, 275.0, 2764.0, -1531.0, 1031.0, 256.0, 979.0, -724.0, 4209.0, -431.0, 3205.0, 234.0, 2664.0, -2535.0, 676.0, -462.0, 904.0, 1375.0, -2253.0, 632.0, 0
407.0, 1435.0, 1311.0, 884.0, 58.0, 133.0, 646.0, 1756.0, 397.0, 1119.0, -18.0, 482.0, 1268.0, 147.0, 2523.0, -1194.0, -402.0, -1254.0, 607.0, 642.0, 1
-1753.0, -1252.0, 154.0, 199.0, 173.0, -4415.0, -771.0, 2707.0, 18.0, -807.0, -1126.0, 42.0, -382.0, 1664.0, -1952.0, -1226.0, -755.0, -729.0, 3.0, 744.0, 0
-2816.0, 567.0, -58.0, 3864.0, -2687.0, -3429.0, 1746.0, 1869.0, -291.0, -1752.0, 1237.0, 1391.0, 1216.0, 3584.0, 3594.0, 1968.0, -651.0, -1587.0, -2274.0, -2848.0, 0
-2327.0, 1358.0, -323.0, 2728.0, 1552.0, 289.0, 1289.0, -2816.0, 87.0, -221.0, 384.0, -1153.0, -192.0, -1731.0, -92.0, 2053.0, -2153.0, -89.0, -1346.0, -1299.0, 0
2088.0, 86.0, -1395.0, 2619.0, 602.0, -611.0, -1264.0, -274.0, -2832.0, 2929.0, -2416.0, -1868.0, -2154.0, 1268.0, 921.0, 763.0, -512.0, 678.0, 404.0, -4534.0, 0
99.0, -215.0, 2419.0, 961.0, 518.0, -3075.0, 898.0, -2885.0, -1075.0, -2874.0, 2373.0, -2378.0, -78.0, -119.0, 2831.0, -1629.0, -288.0, -156.0, 1596.0, 1846.0, 0
-2287.0, -86.0, -1827.0, -4447.0, -3971.0, -376.0, -586.0, 1328.0, 579.0, -1633.0, -204.0, -154.0, -271.0, 3.0, 962.0, -2077.0, 3314.0, 113.0, -2783.0, -3456.0, 0
-99.0, 1732.0, -1467.0, -205.0, -586.0, 1151.0, -151.0, -999.0, 19.0, 2291.0, 1163.0, 109.0, 431.0, 6.0, -1466.0, 1934.0, -646.0, 1243.0, -53.0, 535.0, 1
551.0, 494.0, 569.0, -1368.0, 694.0, 79.0, 206.0, -607.0, -1164.0, 1229.0, 932.0, -476.0, 1389.0, 261.0, -62.0, 292.0, 64.0, -1323.0, 657.0, 113.0, 1
177.0, -694.0, 1898.0, 2008.0, 2523.0, 1272.0, -2096.0, 885.0, -1083.0, -1595.0, -501.0, 2892.0, -323.0, 108.0, 685.0, 869.0, -237.0, -233.0, 2441.0, -1128.0, 0
4675.0, -874.0, 1645.0, 3091.0, -2254.0, 2037.0, -901.0, 187.0, -2263.0, 2011.0, 85.0, -2795.0, 349.0, 1042.0, 3163.0, 714.0, 133.0, -3357.0, 19.0, -179.0, 0
331.0, 1212.0, -336.0, 501.0, 1074.0, 528.0, 1601.0, -244.0, 263.0, -362.0, -28.0, 485.0, -84.0, 358.0, 64.0, 2629.0, 1579.0, 2185.0, 1611.0, -383.0, 1
1072.0, -1425.0, -171.0, 952.0, -762.0, -262.0, 256.0, 312.0, -136.0, 515.0, -1083.0, 371.0, 361.0, 55.0, -447.0, 184.0, -229.0, 1435.0, 1152.0, -627.0, 1
-128.0, 1096.0, -35.0, 1353.0, 1158.0, 4.0, -454.0, 1094.0, 918.0, -1155.0, 1578.0, 658.0, -68.0, 1944.0, 63.0, 2012.0, 301.0, -88.0, 188.0, -992.0, 1
-331.0, -1261.0, 974.0, -839.0, 719.0, 1017.0, 445.0, -283.0, 1615.0, 57.0, 1413.0, -2443.0, -212.0, 1546.0, 2328.0, 34.0, 1171.0, 873.0, 235.0, 853.0, 1
3161.0, 168.0, -656.0, -3183.0, 335.0, -799.0, -294.0, 1663.0, 1671.0, -1759.0, -109.0, -2976.0, -1406.0, -396.0, 1874.0, -5671.0, -4034.0, -349.0, 243.0, -1067.0, 0
-3313.0, 134.0, -19.0, -1473.0, -13.0, -1411.0, 935.0, -98.0, 1882.0, 2207.0, 1313.0, 761.0, -1957.0, -986.0, 1734.0, 3562.0, 2673.0, -562.0, -824.0, -1995.0, 0
-32.0, 1304.0, -2684.0, 1604.0, 1364.0, -2018.0, 2858.0, -161.0, -2897.0, 646.0, 586.0, -2762.0, 498.0, 1569.0, -405.0, -57.0, -3519.0, 4295.0, -2133.0, -1413.0, 0
-16.0, 5.0, 1655.0, -69.0, -2736.0, 663.0, -233.0, 2312.0, 1135.0, -335.0, -44.0, 105.0, 338.0, -6069.0, 653.0, 53.0, 2048.0, -445.0, 1123.0, -129.0, 0
33.0, 2046.0, 2631.0, -3562.0, 2052.0, -1199.0, -1098.0, -1122.0, 278.0, 1949.0, -2677.0, 505.0, -2901.0, -2497.0, 1931.0, 246.0, -439.0, 501.0, -3939.0, 1175.0, 0
119.0, 99.0, 438.0, 927.0, 1314.0, 1314.0, -13.0, -442.0, 1277.0, 1956.0, -1678.0, 639.0, 1175.0, 279.0, -487.0, -1131.0, 1007.0, -177.0, 748.0, 105.0, 1
8.0, 2427.0, 229.0, -811.0, 119.0, 247.0, 1068.0, 1367.0, 2486.0, -4.0, -237.0, 882.0, -502.0, 2575.0, 27.0, 1078.0, 1053.0, 145.0, 6.0, -419.0, 1
2378.0, -142.0, 1258.0, 1326.0, -1179.0, 5199.0, 2513.0, 349.0, -318.0, -964.0, -974.0, -2409.0, 2877.0, -834.0, 499.0, -2444.0, -972.0, 1191.0, -123.0, 968.0, 0
776.0, -492.0, 94.0, -2079.0, -981.0, -285.0, 2059.0, 2271.0, 33.0, -4087.0, -758.0, 892.0, 309.0, -695.0, -2014.0, -49.0, -3283.0, -4841.0, -684.0, 1002.0, 0
-934.0, -902.0, -686.0, 135.0, -292.0, 514.0, 1059.0, 193.0, 25.0, 74.0, 35.0, -838.0, 9.0, -538.0, 345.0, 1677.0, 459.0, 226.0, -123.0, 1136.0, 1
75.0, 604.0, -1064.0, 107.0, 1518.0, 1113.0, -209.0, -94.0, 868.0, -79.0, 1953.0, 2285.0, 2467.0, -211.0, 119.0, 346.0, 925.0, 16.0, 264.0, 2581.0, 1
-397.0, -485.0, 1016.0, -956.0, -918.0, 806.0, 85.0, 246.0, 1059.0, 681.0, 474.0, 2002.0, -263.0, -391.0, 715.0, 74.0, -2.0, -124.0, 1671.0, -167.0, 1
-1415.0, -362.0, -1403.0, 2394.0, -1225.0, -103.0, 1929.0, -597.0, -2483.0, 317.0, 3429.0, 3949.0, -2305.0, 682.0, -4394.0, 174.0, 695.0, 2115.0, 2228.0, 639.0, 0
789.0, 99.0, -747.0, -211.0, -29.0, 29.0, 314.0, -1659.0, -75.0, 128.0, 195.0, -1871.0, -133.0, -315.0, 1254.0, -604.0, -1488.0, -148.0, 163.0, 534.0, 1
1993.0, 665.0, 2218.0, -1027.0, -669.0, -522.0, 458.0, 1017.0, 2354.0, -406.0, 1245.0, 436.0, 1711.0, 814.0, 1784.0, 973.0, 139.0, 1106.0, -88.0, 742.0, 1
-239.0, 953.0, 7.0, 46.0, -168.0, -1978.0, -266.0, -1302.0, 449.0, -1305.0, -429.0, -2064.0, 1683.0, -852.0, -865.0, 239.0, 848.0, 268.0, -1398.0, -1219.0, 0
662.0, 1981.0, 2072.0, 1621.0, 903.0, -38.0, -173.0, -734.0, 1538.0, -195.0, -99.0, 867.0, -349.0, -16.0, 2888.0, 1844.0, 116.0, 1303.0, 2301.0, 56.0, 1
1189.0, 817.0, 213.0, 144.0, 1346.0, -329.0, 519.0, 181.0, -34.0, 355.0, -1188.0, -1012.0, -1257.0, 1198.0, -1336.0, -675.0, -266.0, -982.0, -778.0, 1462.0, 1
2928.0, 3419.0, 1723.0, 801.0, 5037.0, 1672.0, 132.0, 108.0, -106.0, -1475.0, 786.0, -37.0, -1898.0, 3462.0, -2024.0, 1078.0, 465.0, -2964.0, 1127.0, -1314.0, 0
-635.0, 3222.0, 1076.0, -1227.0, -1284.0, 663.0, -916.0, -2844.0, -438.0, -5225.0, -218.0, 132.0, 1716.0, 2726.0, -2071.0, 2766.0, 1428.0, -1622.0, -129.0, -543.0, 0
408.0, 82.0, 767.0, 495.0, 1466.0, 909.0, 57.0, -129.0, 715.0, 1919.0, 404.0, -1464.0, 2141.0, 1452.0, 1617.0, 683.0, 1072.0, 1218.0, -69.0, 1339.0, 1
256.0, 767.0, 1702.0, 1152.0, 634.0, -114.0, -419.0, 58.0, -661.0, 811.0, 747.0, -7.0, 1341.0, 594.0, 478.0, 53.0, 1163.0, 855.0, 23.0, -1072.0, 1
68.0, 1726.0, 414.0, 2621.0, 2018.0, 3164.0, -228.0, 222.0, 538.0, -193.0, 105.0, -1085.0, 541.0, 406.0, 1126.0, 6.0, 43.0, 602.0, -421.0, 1244.0, 1
356.0, 3895.0, 2355.0, 63.0, 606.0, -3686.0, -769.0, -184.0, 93.0, -475.0, -2928.0, 1974.0, 1422.0, 1646.0, -1558.0, -4614.0, 818.0, -2742.0, -187.0, 1005.0, 0
1672.0, 138.0, -1267.0, 1159.0, 826.0, 108.0, -1823.0, 1906.0, -2322.0, -1735.0, 1826.0, 1144.0, -849.0, 3006.0, 239.0, 1592.0, 1991.0, -1446.0, -145.0, 32.0, 0
-169.0, -2696.0, -386.0, -95.0, -861.0, 1488.0, -3053.0, -985.0, 533.0, -7.0, -1866.0, -548.0, -288.0, 898.0, 2431.0, 2118.0, 1222.0, -397.0, -279.0, -1436.0, 0
