@relation .a/segment-1/segment-1
@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs Region-centroid-col, Region-centroid-row, Region-pixel-count, Short-line-density-5, Short-line-density-2, Vedge-mean, Vegde-sd, Hedge-mean, Hedge-sd, Intensity-mean, Rawred-mean, Rawblue-mean, Rawgreen-mean, Exred-mean, Exblue-mean, Exgreen-mean, Value-mean, Saturatoin-mean, Hue-mean
@outputs Class
@data
181.0, 186.0, 9.0, 0.11111111, 0.0, 2.9444454, 2.7114286, 2.0555553, 1.6788442, 48.814816, 44.11111, 60.444443, 41.88889, -14.111111, 34.88889, -20.777779, 60.444443, 0.30702683, -1.9685109, 6
37.0, 76.0, 9.0, 0.0, 0.0, 1.777778, 0.9185186, 1.8333334, 1.8111115, 8.259259, 3.7777777, 13.333333, 7.6666665, -13.444445, 15.222222, -1.7777778, 13.333333, 0.7230108, -2.5202148, 3
74.0, 88.0, 9.0, 0.0, 0.0, 0.7222214, 0.32963243, 0.50000125, 0.21111126, 110.59259, 101.55556, 127.55556, 102.666664, -27.11111, 50.88889, -23.777779, 127.55556, 0.2046753, -2.139239, 2
93.0, 147.0, 9.0, 0.0, 0.0, 3.0555553, 3.5864975, 3.5555553, 3.2157025, 7.703704, 6.4444447, 9.888889, 6.7777777, -3.7777777, 6.5555553, -2.7777777, 9.888889, 0.3494709, -2.0645137, 3
101.0, 42.0, 9.0, 0.0, 0.0, 1.1111145, 0.60740787, 1.1666692, 0.7444422, 137.07408, 130.44444, 147.44444, 133.33334, -19.88889, 31.11111, -11.222222, 147.44444, 0.115302496, -2.26361, 2
57.0, 89.0, 9.0, 0.0, 0.0, 1.7222222, 1.3066783, 6.1666665, 4.7034264, 17.0, 13.0, 24.555555, 13.444445, -12.0, 22.666666, -10.666667, 24.555555, 0.47748852, -2.1297464, 5
196.0, 134.0, 9.0, 0.0, 0.0, 0.5555556, 0.25185186, 0.7777777, 0.2962963, 6.0740743, 7.4444447, 7.111111, 3.6666667, 4.111111, 3.1111112, -7.2222223, 7.7777777, 0.5299824, -0.96631753, 1
133.0, 108.0, 9.0, 0.0, 0.0, 0.777777, 0.74074006, 22.444443, 104.91862, 45.592594, 41.22222, 55.444443, 40.11111, -13.111111, 29.555555, -16.444445, 55.444443, 0.27598566, -2.0155542, 4
104.0, 147.0, 9.0, 0.0, 0.11111111, 3.1111114, 2.1875062, 4.6666665, 2.5991445, 49.77778, 43.77778, 62.444443, 43.11111, -18.0, 38.0, -20.0, 62.444443, 0.30910617, -2.0563772, 4
165.0, 186.0, 9.0, 0.0, 0.0, 2.5555546, 1.5729187, 2.0, 1.173788, 49.51852, 45.11111, 61.11111, 42.333336, -13.222222, 34.77778, -21.555555, 61.11111, 0.3072572, -1.9408131, 6
83.0, 54.0, 9.0, 0.0, 0.0, 0.77777606, 0.72008145, 0.6666667, 0.55777204, 109.96296, 97.55556, 127.44444, 104.888885, -37.22222, 52.444443, -15.222222, 127.44444, 0.23450433, -2.3511817, 2
96.0, 94.0, 9.0, 0.0, 0.0, 0.7222226, 0.28518537, 0.44444466, 0.42963016, 20.222221, 16.0, 28.777779, 15.888889, -12.666667, 25.666666, -13.0, 28.777779, 0.45154575, -2.084893, 5
169.0, 117.0, 9.0, 0.0, 0.0, 1.222222, 0.6206324, 1.111111, 1.2938602, 31.25926, 27.444445, 39.0, 27.333334, -11.444445, 23.222221, -11.777778, 39.0, 0.30714995, -2.0889142, 4
17.0, 108.0, 9.0, 0.0, 0.0, 1.2777778, 0.64693, 1.1666666, 0.91287076, 1.8518518, 0.5555556, 3.3333333, 1.6666666, -3.8888888, 4.4444447, -0.5555556, 3.3333333, 0.8759259, -2.463852, 3
31.0, 106.0, 9.0, 0.0, 0.0, 1.6111107, 0.7296303, 0.7222223, 1.1740737, 19.11111, 19.555555, 23.666666, 14.111111, 1.3333334, 13.666667, -15.0, 23.666666, 0.40322387, -1.4845796, 1
34.0, 115.0, 9.0, 0.0, 0.0, 0.5, 0.3888888, 0.7777779, 0.60740745, 6.296296, 7.3333335, 7.888889, 3.6666667, 3.1111112, 4.7777777, -7.888889, 8.0, 0.5418871, -1.175454, 1
121.0, 107.0, 9.0, 0.0, 0.0, 1.5555553, 0.8740748, 13.166667, 5.5888996, 54.0, 49.444443, 64.44444, 48.11111, -13.666667, 31.333334, -17.666666, 64.44444, 0.25266927, -2.0036066, 4
117.0, 110.0, 9.0, 0.0, 0.0, 2.3333333, 2.9059324, 2.277777, 1.9022408, 17.222221, 9.222222, 29.0, 13.444445, -24.0, 35.333332, -11.333333, 29.0, 0.6807869, -2.321226, 3
49.0, 240.0, 9.0, 0.0, 0.11111111, 3.0555553, 1.638654, 2.0555556, 1.7437719, 20.444445, 15.222222, 18.777779, 27.333334, -15.666667, -5.0, 20.666666, 27.333334, 0.44580838, 2.4207911, 7
244.0, 194.0, 9.0, 0.0, 0.0, 1.722222, 1.14342, 2.277778, 2.03761, 49.74074, 44.444443, 61.666668, 43.11111, -15.888889, 35.77778, -19.88889, 61.666668, 0.30085307, -2.0218375, 6
199.0, 144.0, 9.0, 0.0, 0.0, 0.33333334, 0.5163977, 0.33333334, 0.36514834, 0.44444445, 0.11111111, 1.1111112, 0.11111111, -1.0, 2.0, -1.0, 1.1111112, 0.7407407, -2.0943952, 5
29.0, 85.0, 9.0, 0.0, 0.0, 2.833333, 2.9420328, 2.3888888, 3.0508046, 4.0740743, 2.1111112, 6.7777777, 3.3333333, -5.888889, 8.111111, -2.2222223, 6.7777777, 0.76296294, -2.3698635, 3
159.0, 116.0, 9.0, 0.11111111, 0.0, 0.4444437, 0.34426528, 2.0555553, 1.1038655, 29.814816, 25.666666, 37.11111, 26.666666, -12.444445, 21.88889, -9.444445, 37.11111, 0.31028613, -2.1775072, 5
67.0, 71.0, 9.0, 0.0, 0.0, 1.6666666, 0.8888911, 1.4999987, 0.29999846, 125.96296, 115.55556, 140.88889, 121.44444, -31.222221, 44.77778, -13.555555, 140.88889, 0.17967218, -2.339758, 2
68.0, 103.0, 9.0, 0.0, 0.0, 0.66666675, 0.57777774, 1.111111, 0.96296334, 2.148148, 0.11111111, 5.6666665, 0.6666667, -6.111111, 10.555555, -4.4444447, 5.6666665, 0.9876543, -2.1854658, 3
233.0, 211.0, 9.0, 0.11111111, 0.0, 2.6666667, 6.0888896, 1.6666666, 1.7333333, 15.444445, 12.444445, 15.222222, 18.666668, -9.0, -0.6666667, 9.666667, 18.666668, 0.33542147, 2.5549645, 7
180.0, 179.0, 9.0, 0.0, 0.0, 2.2777784, 2.5074108, 4.555556, 7.274074, 35.48148, 31.333334, 44.11111, 31.0, -12.444445, 25.88889, -13.444445, 44.11111, 0.30116582, -2.0752, 6
49.0, 148.0, 9.0, 0.0, 0.0, 0.7777777, 0.25185102, 6.6666665, 33.422226, 15.962963, 12.0, 16.88889, 19.0, -11.888889, 2.7777777, 9.111111, 19.444445, 0.4037081, 2.9124804, 7
108.0, 130.0, 9.0, 0.0, 0.0, 0.94444466, 0.59629655, 1.0000001, 0.66666657, 6.6296296, 8.444445, 7.2222223, 4.2222223, 5.4444447, 1.7777778, -7.2222223, 8.444445, 0.5010141, -0.76407653, 1
106.0, 65.0, 9.0, 0.22222222, 0.0, 2.222222, 1.655519, 2.2777786, 0.82775915, 60.62963, 53.666668, 74.55556, 53.666668, -20.88889, 41.77778, -20.88889, 74.55556, 0.28732476, -2.0910368, 4
33.0, 149.0, 9.0, 0.0, 0.0, 0.5555556, 0.25185165, 0.72222227, 0.15185171, 5.4444447, 4.111111, 8.666667, 3.5555556, -4.0, 9.666667, -5.6666665, 8.666667, 0.5783389, -1.9857028, 1
100.0, 194.0, 9.0, 0.0, 0.0, 1.722222, 2.5941534, 3.2222233, 1.5006163, 61.555557, 54.77778, 76.22222, 53.666668, -20.333334, 44.0, -23.666666, 76.22222, 0.29590768, -2.0427177, 6
99.0, 107.0, 9.0, 0.11111111, 0.0, 1.5555557, 2.0296292, 3.3333333, 2.2666647, 18.62963, 19.444445, 23.0, 13.444445, 2.4444444, 13.111111, -15.555555, 23.11111, 0.41378537, -1.3703691, 1
76.0, 138.0, 9.0, 0.0, 0.22222222, 3.2222226, 3.8796716, 5.5, 2.4289908, 16.518518, 9.888889, 24.777779, 14.888889, -19.88889, 24.777779, -4.888889, 24.777779, 0.60921985, -2.4395385, 3
138.0, 116.0, 9.0, 0.0, 0.0, 0.6111111, 0.15185188, 0.4444445, 0.20740739, 6.4814816, 7.5555553, 8.222222, 3.6666667, 3.2222223, 5.2222223, -8.444445, 8.333334, 0.5591711, -1.1910701, 1
57.0, 177.0, 9.0, 0.0, 0.0, 0.94444495, 0.55185163, 1.4444443, 1.71852, 19.592592, 15.777778, 18.444445, 24.555555, -11.444445, -3.4444444, 14.888889, 24.555555, 0.3589904, 2.413262, 7
203.0, 83.0, 9.0, 0.0, 0.0, 0.3888893, 0.1360832, 0.22222233, 0.40368673, 17.074074, 12.888889, 24.88889, 13.444445, -12.555555, 23.444445, -10.888889, 24.88889, 0.48185185, -2.1437612, 5
229.0, 124.0, 9.0, 0.0, 0.0, 0.888889, 0.074073985, 0.8888889, 0.3407407, 5.888889, 7.111111, 7.111111, 3.4444444, 3.6666667, 3.6666667, -7.3333335, 7.5555553, 0.5458554, -1.0376626, 1
223.0, 161.0, 9.0, 0.0, 0.0, 1.3888893, 3.040736, 8.999999, 31.022234, 42.037037, 36.0, 52.22222, 37.88889, -18.11111, 30.555555, -12.444445, 52.22222, 0.30841646, -2.282295, 6
251.0, 24.0, 9.0, 0.0, 0.0, 1.1666666, 0.9666646, 1.6111094, 0.41851908, 121.62963, 110.77778, 137.77779, 116.333336, -32.555557, 48.444443, -15.888889, 137.77779, 0.19597653, -2.3079143, 2
9.0, 76.0, 9.0, 0.0, 0.0, 1.2777778, 1.4207457, 1.6666666, 1.8618987, 2.4444444, 0.8888889, 4.666667, 1.7777778, -4.6666665, 6.6666665, -2.0, 4.666667, 0.87222224, -2.3408008, 3
53.0, 42.0, 9.0, 0.0, 0.0, 3.2777774, 0.71232545, 0.611111, 0.534027, 28.25926, 24.444445, 36.22222, 24.11111, -11.444445, 23.88889, -12.444445, 36.22222, 0.33789337, -2.0610058, 4
60.0, 116.0, 9.0, 0.0, 0.0, 0.7222226, 0.38968164, 0.7777774, 0.34426582, 23.407408, 19.333334, 31.444445, 19.444445, -12.222222, 24.11111, -11.888889, 31.444445, 0.39214933, -2.1049783, 5
33.0, 104.0, 9.0, 0.11111111, 0.0, 1.5555559, 0.96296257, 3.0555563, 5.040743, 20.185184, 20.222221, 24.88889, 15.444445, 0.11111111, 14.111111, -14.222222, 24.88889, 0.38036656, -1.5553759, 1
120.0, 124.0, 9.0, 0.0, 0.0, 8.999999, 112.57778, 11.166668, 184.5222, 53.77778, 49.0, 64.44444, 47.88889, -14.333333, 32.0, -17.666666, 64.44444, 0.26124597, -2.0173788, 4
23.0, 142.0, 9.0, 0.0, 0.0, 0.38888893, 0.1074074, 0.9444444, 0.37407392, 5.037037, 6.5555553, 5.7777777, 2.7777777, 4.5555553, 2.2222223, -6.7777777, 6.5555553, 0.57473546, -0.8297117, 1
144.0, 187.0, 9.0, 0.0, 0.0, 1.9444441, 2.0484867, 6.222222, 3.512938, 56.148148, 49.88889, 69.66667, 48.88889, -18.777779, 40.555557, -21.777779, 69.66667, 0.29995137, -2.0438795, 6
115.0, 183.0, 9.0, 0.0, 0.0, 1.055555, 0.7722019, 4.722222, 1.0201681, 19.851852, 14.555555, 19.0, 26.0, -15.888889, -2.5555556, 18.444445, 26.0, 0.44994184, 2.5068066, 7
77.0, 135.0, 9.0, 0.0, 0.0, 0.22222221, 0.029629624, 0.22222221, 0.029629624, 0.7777778, 0.0, 2.3333335, 0.0, -2.3333333, 4.6666665, -2.3333333, 2.3333335, 1.0, -2.0943952, 5
186.0, 28.0, 9.0, 0.0, 0.0, 0.94444275, 0.38968328, 1.4444414, 1.29386, 122.51852, 111.0, 138.66667, 117.888885, -34.555557, 48.444443, -13.888889, 138.66667, 0.19951321, -2.35398, 2
231.0, 160.0, 9.0, 0.0, 0.0, 2.611111, 8.240739, 13.166667, 139.85553, 40.88889, 34.11111, 51.77778, 36.77778, -20.333334, 32.666668, -12.333333, 51.77778, 0.33961803, -2.335837, 6
186.0, 12.0, 9.0, 0.0, 0.0, 0.44444433, 0.27216548, 2.3333333, 1.9663839, 6.259259, 3.8888888, 11.333333, 3.5555556, -7.111111, 15.222222, -8.111111, 11.333333, 0.6873016, -2.057978, 5
73.0, 194.0, 9.0, 0.0, 0.0, 3.222222, 2.3349202, 4.611112, 3.3560352, 60.77778, 53.444443, 76.111115, 52.77778, -22.0, 46.0, -24.0, 76.111115, 0.30925295, -2.0605488, 6
162.0, 190.0, 9.0, 0.0, 0.0, 3.0555553, 1.0628418, 6.1111107, 5.2182016, 57.333332, 51.0, 70.0, 51.0, -19.0, 38.0, -19.0, 70.0, 0.27956137, -2.1120865, 6
243.0, 48.0, 9.0, 0.0, 0.0, 1.2222239, 0.20740649, 1.2777811, 1.2629704, 134.85185, 127.55556, 146.11111, 130.88889, -21.88889, 33.77778, -11.888889, 146.11111, 0.1269675, -2.2784278, 2
162.0, 159.0, 9.0, 0.0, 0.0, 2.1666667, 0.9603238, 2.2222223, 1.4555128, 26.11111, 25.222221, 29.555555, 23.555555, -2.6666667, 10.333333, -7.6666665, 29.555555, 0.20284556, -1.8025542, 4
171.0, 15.0, 9.0, 0.0, 0.0, 0.66666794, 0.55777216, 0.66666794, 0.6992054, 113.74074, 100.111115, 132.0, 109.111115, -40.88889, 54.77778, -13.888889, 132.0, 0.24157602, -2.3890254, 2
18.0, 145.0, 9.0, 0.0, 0.0, 0.38888896, 0.018518496, 0.6111111, 0.3740741, 3.925926, 5.5555553, 4.0, 2.2222223, 4.888889, 0.22222222, -5.111111, 5.5555553, 0.6005291, -0.57094, 1
201.0, 120.0, 9.0, 0.11111111, 0.0, 3.9444444, 14.774076, 3.722222, 9.618522, 3.7407408, 1.4444444, 7.6666665, 2.1111112, -6.888889, 11.777778, -4.888889, 7.6666665, 0.8930539, -2.180291, 3
57.0, 177.0, 9.0, 0.0, 0.0, 0.94444495, 0.55185163, 1.4444443, 1.71852, 19.592592, 15.777778, 18.444445, 24.555555, -11.444445, -3.4444444, 14.888889, 24.555555, 0.3589904, 2.413262, 7
69.0, 139.0, 9.0, 0.0, 0.0, 2.8333328, 1.7732588, 2.1111112, 1.6688871, 18.074074, 16.0, 22.555555, 15.666667, -6.2222223, 13.444445, -7.2222223, 23.88889, 0.38661182, -1.7028334, 3
97.0, 77.0, 9.0, 0.0, 0.11111111, 1.222222, 1.8518518, 4.4444447, 6.5629597, 25.185184, 24.11111, 32.333336, 19.11111, -3.2222223, 21.444445, -18.222221, 32.333336, 0.4076231, -1.6773084, 1
53.0, 176.0, 9.0, 0.0, 0.0, 1.9444453, 0.8798155, 1.5555559, 1.9962938, 50.296295, 45.444443, 62.11111, 43.333332, -14.555555, 35.444443, -20.88889, 62.11111, 0.3024212, -1.9775702, 6
58.0, 125.0, 9.0, 0.0, 0.0, 2.1666667, 1.1105559, 1.0555559, 0.90472007, 18.555555, 11.111111, 30.666666, 13.888889, -22.333334, 36.333332, -14.0, 30.666666, 0.6384555, -2.2419562, 3
8.0, 21.0, 9.0, 0.11111111, 0.0, 0.61111194, 0.44305393, 2.055556, 1.2186847, 125.59259, 113.44444, 142.44444, 120.888885, -36.444443, 50.555557, -14.111111, 142.44444, 0.20358202, -2.362526, 2
105.0, 62.0, 9.0, 0.0, 0.0, 0.8333346, 0.16666616, 1.1666679, 0.83333385, 126.48148, 117.55556, 140.33334, 121.55556, -26.777779, 41.555557, -14.777778, 140.33334, 0.16222528, -2.2754252, 2
146.0, 124.0, 9.0, 0.0, 0.0, 0.4999999, 0.16666664, 0.38888875, 0.107407376, 6.037037, 7.4444447, 7.3333335, 3.3333333, 4.2222223, 3.8888888, -8.111111, 7.6666665, 0.56349206, -1.0247301, 1
157.0, 20.0, 9.0, 0.0, 0.0, 1.3333334, 0.7601168, 4.944444, 4.479171, 35.48148, 32.0, 42.77778, 31.666666, -10.444445, 21.88889, -11.444445, 42.77778, 0.26195785, -2.045203, 4
169.0, 98.0, 9.0, 0.0, 0.0, 0.7222214, 0.15184994, 1.6666666, 0.75555366, 92.333336, 77.333336, 116.888885, 82.77778, -45.0, 73.666664, -28.666666, 116.888885, 0.3382884, -2.238522, 2
54.0, 91.0, 9.0, 0.0, 0.0, 1.4444443, 1.540741, 0.8333333, 0.25555572, 3.2592592, 0.5555556, 8.0, 1.2222222, -8.111111, 14.222222, -6.111111, 8.0, 0.94481075, -2.186723, 3
127.0, 143.0, 9.0, 0.0, 0.0, 1.5, 0.12222214, 0.88888884, 0.60740745, 4.185185, 0.8888889, 9.444445, 2.2222223, -9.888889, 15.777778, -5.888889, 9.444445, 0.915376, -2.2574124, 3
239.0, 123.0, 9.0, 0.0, 0.0, 0.5, 0.077777736, 0.5, 0.16666667, 1.5185186, 0.0, 4.2222223, 0.33333334, -4.5555553, 8.111111, -3.5555556, 4.2222223, 1.0, -2.1640944, 3
74.0, 127.0, 9.0, 0.0, 0.0, 4.8333335, 3.6499624, 1.6666666, 1.2472203, 45.25926, 39.444443, 57.333332, 39.0, -17.444445, 36.22222, -18.777779, 57.333332, 0.31732458, -2.061036, 4
252.0, 36.0, 9.0, 0.0, 0.0, 0.94444275, 0.19630012, 1.0, 0.22221552, 135.2963, 128.55556, 146.11111, 131.22223, -20.222221, 32.444443, -12.222222, 146.11111, 0.12003023, -2.247156, 2
112.0, 90.0, 9.0, 0.0, 0.0, 7.38889, 6.9455557, 1.2777773, 0.87981415, 65.18519, 57.666668, 79.77778, 58.11111, -22.555555, 43.77778, -21.222221, 79.77778, 0.27834544, -2.108813, 4
