@relation magic-2
@attribute FLength real [4.2835, 334.177]
@attribute FWidth real [0.0, 256.382]
@attribute FSize real [1.9413, 5.3233]
@attribute FConc real [0.0131, 0.893]
@attribute FConc1 real [3.0E-4, 0.6752]
@attribute FAsym real [-457.9161, 575.2407]
@attribute FM3Long real [-331.78, 238.321]
@attribute FM3Trans real [-205.8947, 179.851]
@attribute FAlpha real [0.0, 90.0]
@attribute FDist real [1.2826, 495.561]
@attribute Class {g, h}
@inputs FLength, FWidth, FSize, FConc, FConc1, FAsym, FM3Long, FM3Trans, FAlpha, FDist
@outputs Class
@data
32.7059, 17.1981, 2.5804, 0.4074, 0.2142, 46.6935, 13.1053, 15.3472, 40.3711, 99.7447, g
20.6454, 6.839, 2.2844, 0.774, 0.4545, 20.3461, 14.9016, 5.7986, 2.7533, 175.992, g
59.6124, 30.8693, 3.4791, 0.1888, 0.1113, 26.7671, 54.7397, -29.0666, 1.1057, 264.642, g
37.3516, 16.8653, 2.7882, 0.3958, 0.2093, 4.4937, 31.5053, -11.6112, 1.713, 184.572, g
25.0056, 16.7048, 2.2753, 0.4562, 0.2308, 10.5704, 18.3557, -14.0925, 4.2353, 169.08, g
43.1994, 17.501, 2.8011, 0.2735, 0.1431, 44.9467, 40.3342, -4.6509, 7.6914, 154.427, g
19.7592, 12.1812, 2.3664, 0.5419, 0.2989, 3.6595, -11.2892, -10.7783, 18.354, 182.91, g
29.8023, 10.9847, 2.2999, 0.4862, 0.2882, 27.7037, 24.3173, 8.5655, 0.352, 209.784, g
68.8466, 17.4731, 2.7835, 0.3029, 0.1802, -132.189, 67.6255, -8.8232, 0.137, 248.86, g
45.8732, 11.2837, 2.5653, 0.3837, 0.219, 43.4461, -19.3437, 2.9659, 4.6366, 192.525, g
43.351, 17.7081, 2.9287, 0.3477, 0.221, 37.3736, 31.5782, -12.4757, 20.664, 140.19, g
80.7093, 47.2876, 3.5386, 0.1276, 0.0704, -49.9844, 88.2266, -25.3392, 30.763, 280.767, g
49.6601, 22.0999, 3.1746, 0.3017, 0.1843, 17.9069, -25.4435, 8.9821, 5.4509, 197.243, g
86.5389, 16.3152, 2.8756, 0.3023, 0.1565, 48.9056, 72.2829, 4.4207, 1.53, 245.673, g
29.4259, 17.0431, 2.4526, 0.3633, 0.2028, -14.6546, -15.5914, 8.1478, 45.059, 142.487, g
23.8669, 15.7684, 2.639, 0.4271, 0.2514, -16.3651, -17.0472, -11.9383, 20.646, 118.458, g
48.6413, 19.3526, 2.8048, 0.2978, 0.1654, 37.0506, 20.0806, 14.8701, 11.287, 214.847, g
18.9658, 7.402, 2.1414, 0.7798, 0.4585, -3.1037, 8.6013, -3.4053, 76.0739, 165.641, g
109.37, 7.2912, 2.4116, 0.6705, 0.3973, -50.3473, -90.9952, 5.8806, 0.589, 371.095, g
70.6596, 30.9809, 3.1274, 0.1529, 0.0764, -77.6508, 48.7238, 12.3933, 11.138, 253.993, g
62.7644, 25.1345, 3.7026, 0.1807, 0.1001, 34.1638, 64.2319, -10.954, 4.1234, 171.784, g
23.2118, 10.7747, 2.2455, 0.5568, 0.304, -23.5159, -19.3164, -10.2216, 7.755, 114.905, g
18.8932, 15.3311, 2.4822, 0.5239, 0.3245, 3.915, -16.1011, -9.6919, 14.71, 170.615, g
35.086, 19.428, 3.1159, 0.2688, 0.1673, -10.5013, 20.5008, -5.0981, 11.3154, 177.42, g
33.0776, 12.6328, 2.5126, 0.3963, 0.2473, 12.1478, -23.3928, -7.7522, 29.307, 97.1445, g
41.745, 19.728, 3.1065, 0.2504, 0.1475, 36.2267, 34.9348, 11.3817, 1.2137, 167.026, g
37.4443, 24.6122, 3.0257, 0.2667, 0.1447, 6.9242, 27.5978, -18.7103, 7.341, 162.335, g
27.1239, 17.6472, 3.058, 0.3132, 0.1728, 2.558, 8.1116, -13.4637, 16.169, 234.602, g
97.3151, 28.5147, 3.3217, 0.1692, 0.097, -38.872, 80.0073, 22.2258, 2.984, 319.867, g
32.4134, 16.0437, 2.5821, 0.3351, 0.1793, -24.4907, -23.0998, -11.5562, 17.831, 186.169, g
86.7133, 32.065, 3.9639, 0.1275, 0.0657, -85.4238, 68.7195, -15.8098, 0.6696, 254.693, g
67.9187, 32.6559, 3.5981, 0.1342, 0.0798, -66.878, 30.696, -19.4972, 0.794, 273.901, g
32.0222, 8.6668, 2.3454, 0.4966, 0.2551, -36.883, -23.0419, -10.2571, 35.625, 43.7536, g
25.5991, 12.5304, 2.6959, 0.4995, 0.3293, 7.2105, -19.2635, -9.913, 8.7515, 215.707, g
28.2338, 16.3284, 2.5308, 0.4065, 0.2047, -10.6634, 21.8452, 13.6102, 8.526, 217.377, g
17.725, 7.4803, 2.1833, 0.7738, 0.5344, -0.4145, 2.2463, 3.8834, 33.97, 252.016, g
23.4563, 11.3381, 2.5051, 0.5188, 0.2766, 7.9259, 6.9172, 5.2721, 21.817, 141.462, g
92.6332, 30.1404, 3.6898, 0.2141, 0.1278, -20.7682, 71.7015, 14.4934, 0.123, 340.839, g
19.2296, 7.437, 2.1222, 0.7547, 0.4491, 1.8458, -7.5664, 4.2152, 74.6152, 179.885, g
71.7681, 27.3733, 3.6294, 0.2033, 0.1025, 27.6814, 59.2579, -6.9685, 5.254, 283.419, g
94.8427, 46.5011, 4.1613, 0.0837, 0.044, 97.0851, 82.8087, -29.6453, 3.2764, 264.476, g
41.2937, 12.6744, 2.6942, 0.3458, 0.181, -35.2253, -30.0301, 8.7423, 5.153, 174.052, g
70.217, 18.8949, 3.1154, 0.1947, 0.1031, -111.158, 46.3781, 11.8901, 8.293, 230.3, g
29.4437, 17.2949, 2.7271, 0.3824, 0.2427, 9.5314, 20.6289, 9.2319, 20.244, 87.6333, g
15.5071, 11.6106, 2.3385, 0.6422, 0.4243, 1.4462, 2.6585, 8.4352, 77.7643, 149.374, g
20.1958, 7.2301, 2.1287, 0.7509, 0.3829, 3.5491, -11.1057, -5.4224, 17.9072, 137.714, g
50.1709, 20.6646, 2.9859, 0.2211, 0.1142, -10.8439, -50.4617, -8.8212, 47.392, 198.364, g
25.0822, 10.9047, 2.5775, 0.5212, 0.2712, 21.727, -17.8951, -7.3121, 6.219, 180.699, g
36.0465, 17.6856, 2.7903, 0.2917, 0.1645, -14.9419, 18.6392, -13.8596, 1.9542, 104.142, g
13.0451, 10.91, 2.1319, 0.7601, 0.4539, 14.0221, -5.3863, 10.2706, 81.2793, 136.507, g
27.9214, 20.2999, 2.9809, 0.3605, 0.1897, 3.9404, -20.228, -9.6304, 8.915, 91.0665, g
22.939, 14.5959, 2.5453, 0.4758, 0.2806, -27.0839, -9.6642, -7.8812, 47.847, 193.412, g
25.8305, 7.7487, 2.2967, 0.6566, 0.3561, -14.1712, 13.8887, 4.454, 17.392, 196.769, g
95.724, 20.0338, 2.9731, 0.3074, 0.1569, -85.9442, -53.9602, 15.2288, 1.197, 242.81, g
24.1542, 17.677, 2.5629, 0.4049, 0.2503, 22.1474, -12.9443, -8.0966, 56.148, 73.9966, g
27.0762, 19.3349, 2.7536, 0.2857, 0.149, 34.8554, 11.9309, -8.3732, 10.25, 165.614, g
18.2452, 10.3919, 2.382, 0.5934, 0.334, -0.7341, 5.7769, 6.3507, 18.0235, 190.144, g
36.9048, 16.4389, 2.7945, 0.3323, 0.179, 17.372, 34.0336, -9.2374, 1.8977, 148.198, g
45.349, 28.7095, 3.1064, 0.3045, 0.1969, 27.7922, 46.697, -21.9829, 6.1306, 238.417, g
17.3029, 11.088, 2.179, 0.5563, 0.3278, 0.3834, -4.1781, -6.0185, 3.5463, 208.628, g
38.5054, 20.5728, 3.0434, 0.2371, 0.1235, -10.5779, 28.694, -8.6808, 18.3976, 146.372, g
71.9537, 29.1003, 3.3115, 0.265, 0.1388, -7.0561, 57.3965, -25.5727, 5.185, 318.982, g
37.3466, 17.7142, 2.7962, 0.267, 0.1399, -21.0314, -30.3696, -12.9368, 15.638, 113.718, g
68.2422, 26.3565, 3.7968, 0.1667, 0.0967, 16.2602, 60.3927, -17.422, 2.555, 256.515, g
16.3607, 11.5709, 2.3522, 0.5956, 0.3089, -2.3935, 6.7419, -4.0054, 35.427, 155.95, g
13.0702, 11.1033, 2.1688, 0.7593, 0.3898, -14.9342, 3.4386, 11.8166, 80.3533, 218.84, g
56.5563, 19.5159, 2.8085, 0.317, 0.209, -67.1186, 16.3218, -14.762, 1.695, 273.085, g
31.79, 18.2532, 2.6937, 0.3846, 0.2217, 16.8287, 16.197, -8.06, 13.812, 206.123, g
31.4336, 23.2651, 2.934, 0.2957, 0.1717, -9.1278, 19.8518, 19.2893, 79.959, 23.2363, g
37.374, 24.8696, 3.044, 0.2259, 0.1152, -16.9259, 19.056, 17.4828, 25.394, 117.962, g
43.7585, 20.8924, 2.9206, 0.2905, 0.1519, -23.9941, -35.1911, 16.3826, 8.3799, 211.69, g
19.0891, 16.0585, 2.9287, 0.4985, 0.3659, 0.1031, 14.3193, -7.1731, 22.732, 181.272, g
18.7734, 14.573, 2.3617, 0.6826, 0.3457, 24.336, -12.5964, -10.8657, 41.3192, 177.506, g
111.657, 31.2859, 3.0674, 0.2457, 0.128, -95.2504, -83.5029, -12.0748, 3.348, 336.62, g
31.0074, 22.0149, 2.9511, 0.2876, 0.1505, -4.3861, -19.6534, -14.1832, 20.518, 233.833, g
94.6049, 30.5083, 3.7389, 0.1392, 0.0709, 88.6854, 79.2618, 18.4839, 1.2109, 315.243, g
49.1296, 11.5361, 2.4487, 0.4342, 0.2509, 9.7204, 37.6792, 7.0998, 7.8731, 219.853, g
49.2727, 22.2199, 3.276, 0.1716, 0.093, 31.1037, 28.2574, -12.6656, 10.1168, 214.872, g
30.9955, 22.3031, 2.8591, 0.2725, 0.1404, 34.0777, 17.6726, -16.2964, 32.5233, 121.915, g
19.7725, 12.5631, 2.4108, 0.4971, 0.2777, -2.705, 11.2371, -10.1412, 43.561, 99.4016, g
20.1024, 12.5616, 2.5045, 0.4789, 0.2613, 2.3241, -10.1706, -9.9981, 16.42, 209.194, g
29.657, 14.4583, 2.6955, 0.4012, 0.2026, 2.5911, -13.3073, -10.0069, 19.4898, 121.798, g
17.1544, 11.249, 2.2405, 0.5632, 0.296, 0.7747, -5.3697, -4.0671, 48.5893, 119.225, g
138.838, 32.8249, 3.2464, 0.1713, 0.1035, -122.634, 95.045, -27.8132, 3.499, 297.614, g
56.2502, 25.7749, 3.2911, 0.1488, 0.077, 46.7788, 49.8155, 17.6717, 4.177, 227.323, g
42.3886, 10.8063, 2.5982, 0.4035, 0.2131, 34.8645, -18.7029, 11.8212, 5.565, 171.184, g
32.4194, 16.5268, 2.8132, 0.3966, 0.2022, 11.0777, 32.4985, -11.2757, 8.477, 194.475, g
33.8356, 17.0413, 2.5922, 0.3657, 0.2161, 11.987, 26.5376, -8.9685, 23.115, 178.094, g
67.3067, 30.9748, 3.6873, 0.1689, 0.0934, 37.6799, 77.4819, -21.5674, 5.761, 166.709, g
54.908, 18.7657, 2.5384, 0.3849, 0.1954, -59.005, -37.4959, 16.1308, 31.805, 142.002, g
49.8805, 25.0612, 3.2717, 0.1781, 0.0944, -16.6487, 34.2174, -12.1815, 39.8357, 86.0558, g
40.1071, 27.6602, 2.8479, 0.2172, 0.11, 0.0957, -7.964, 14.3384, 11.7922, 129.98, g
67.5816, 17.4607, 2.8274, 0.317, 0.1659, 17.1638, 82.4914, -13.0204, 5.3213, 155.295, g
30.3595, 11.4298, 2.3766, 0.3782, 0.1912, -49.3628, 22.1543, 8.5167, 16.73, 238.833, g
59.2595, 29.0385, 3.5391, 0.135, 0.0776, 50.504, 36.9943, 20.2622, 3.5017, 260.422, g
36.7909, 19.7933, 2.8748, 0.2842, 0.1541, 10.1309, 34.4378, -18.1396, 8.0884, 254.084, g
47.5811, 17.2598, 2.7412, 0.3013, 0.1733, -53.7185, -36.82, -15.4714, 0.2816, 220.423, g
36.9391, 19.833, 3.0451, 0.292, 0.1537, -19.253, 28.9002, 10.5359, 3.0159, 256.056, g
42.6005, 22.6843, 3.031, 0.2253, 0.1206, -4.1977, -13.1639, 9.4312, 14.976, 220.277, g
27.8752, 9.6675, 2.3589, 0.547, 0.361, 5.8722, 21.343, 4.5282, 44.0434, 110.704, g
43.5163, 19.0106, 3.0803, 0.2685, 0.1475, 5.357, -12.4533, -6.1321, 9.4008, 230.392, g
20.2191, 10.6824, 2.3444, 0.6109, 0.31, -8.6528, 18.1267, 10.7245, 34.0559, 74.4097, g
33.3412, 18.3089, 2.9566, 0.2541, 0.1298, 51.1891, 17.4044, -11.1938, 8.787, 171.613, g
66.4618, 18.0453, 2.7177, 0.3123, 0.1676, -49.8605, 28.8496, -12.1094, 20.661, 152.639, g
20.4599, 10.355, 2.2601, 0.5934, 0.3544, -5.3638, 16.4381, -9.0481, 54.01, 219.179, g
20.9858, 15.718, 2.5611, 0.4093, 0.2184, 25.5836, 11.0775, -6.4609, 53.01, 111.763, g
33.0328, 22.0371, 2.6812, 0.3, 0.1781, -30.8205, 16.4511, -6.125, 45.3284, 206.3, g
88.0016, 41.5354, 3.5597, 0.1177, 0.0602, 83.6852, 85.6667, -26.5495, 26.8401, 179.895, g
84.3821, 24.1278, 3.4958, 0.1718, 0.0921, 93.8233, 63.1573, 13.962, 0.709, 252.586, g
27.8007, 16.2842, 2.5472, 0.383, 0.2028, 17.7516, 22.6666, 10.4829, 23.006, 241.939, g
12.4987, 11.9659, 2.1446, 0.6882, 0.362, -16.4037, 9.9499, 8.7031, 50.611, 121.432, g
25.0768, 19.7139, 2.6632, 0.4061, 0.2313, 0.2771, 17.8255, 12.4723, 65.226, 5.7456, g
20.2834, 7.1797, 2.0952, 0.755, 0.3815, 22.7089, 11.792, 5.492, 51.983, 191.877, g
50.6386, 19.9415, 2.7896, 0.2435, 0.1339, 25.7229, 35.5206, 11.6248, 14.5598, 118.974, g
43.8236, 16.8202, 3.04, 0.2918, 0.1546, 17.0545, 28.5688, -12.6477, 14.3052, 226.394, g
18.2406, 10.5498, 2.2201, 0.5783, 0.2922, -23.7999, -8.9074, 5.0306, 18.975, 193.928, g
25.6872, 15.5947, 2.499, 0.4089, 0.233, 5.4913, 19.7074, 8.7698, 1.5757, 164.004, g
101.939, 25.2899, 3.1725, 0.1869, 0.0998, 1.2432, 71.1917, 13.1046, 9.836, 264.238, g
45.1147, 16.6948, 2.9652, 0.3434, 0.2118, 29.5606, 45.5756, -6.0603, 12.2356, 223.843, g
21.0331, 10.7539, 2.1875, 0.5844, 0.3019, -5.7763, 17.4986, 7.4097, 54.931, 132.156, g
32.8709, 18.7783, 2.7604, 0.3455, 0.1953, 34.9337, 26.5866, -9.0089, 23.761, 166.98, g
66.4347, 17.664, 2.912, 0.3858, 0.2162, 60.8973, 67.7566, 12.2796, 10.237, 219.291, g
86.291, 26.1931, 3.6349, 0.1833, 0.0928, -64.51, 82.9791, 19.5049, 1.581, 296.75, g
13.2138, 10.4372, 2.1629, 0.7904, 0.4777, -13.3897, -5.6901, 11.0011, 58.386, 187.154, g
84.5887, 31.2913, 3.8822, 0.1407, 0.0764, -105.724, 70.4339, 16.3673, 3.6433, 293.895, g
94.7591, 34.3084, 3.3961, 0.1189, 0.0609, -98.4056, 57.7795, -11.8856, 6.005, 243.483, g
22.5238, 9.5856, 2.3541, 0.6239, 0.3296, -28.6544, 11.6377, -7.5322, 22.9198, 199.423, g
94.0405, 35.4464, 4.07, 0.1071, 0.0554, 35.6285, 80.7777, -21.468, 2.148, 273.855, g
12.976, 10.3524, 2.3865, 0.7639, 0.5236, 12.3762, 5.9192, 4.0378, 0.764, 168.262, g
84.1527, 24.5551, 3.2015, 0.3408, 0.204, -37.8943, -71.2491, -9.6222, 2.3306, 302.097, g
99.0827, 16.7631, 2.9996, 0.2292, 0.1346, 90.2689, 79.8381, -12.2651, 7.7732, 131.033, g
52.0784, 40.8296, 3.4468, 0.1258, 0.0634, 19.7963, 38.9315, 18.2938, 5.802, 140.33, g
28.7643, 7.6722, 2.2175, 0.5515, 0.3061, 10.3282, -7.2343, 3.0541, 6.445, 206.629, g
67.8366, 28.4716, 3.346, 0.1506, 0.0796, 37.8857, 71.0032, -10.6167, 21.3936, 144.225, g
28.3396, 6.8049, 2.2175, 0.5636, 0.2879, -8.3458, -15.8779, 1.7177, 35.715, 138.106, g
52.6825, 18.4592, 3.0261, 0.2081, 0.1116, -0.9688, 38.5699, -12.3256, 2.3692, 180.639, g
39.2466, 24.2978, 3.1817, 0.2468, 0.1471, 16.6391, 26.7323, 5.3645, 18.4082, 165.523, g
83.738, 32.8001, 3.6126, 0.2172, 0.1112, 10.0435, 43.1094, -29.1398, 1.4349, 371.197, g
24.0493, 18.3094, 2.7093, 0.3652, 0.2061, 16.6564, 3.8872, -13.6286, 89.5011, 68.119, g
19.4413, 7.2845, 2.1351, 0.7839, 0.4212, -4.4407, 10.8056, -4.2641, 27.318, 137.048, g
38.5073, 22.6766, 2.8494, 0.2348, 0.1195, 28.823, 17.7287, 14.5938, 25.519, 60.2772, g
25.2747, 7.6662, 2.415, 0.6846, 0.3442, -15.3589, -15.7221, 6.2533, 38.741, 113.628, g
48.2055, 19.7274, 3.1973, 0.2673, 0.1584, 33.8679, 30.3054, -13.2184, 4.199, 273.879, g
36.1456, 19.3865, 2.9775, 0.2791, 0.1511, 10.6422, 24.1048, 13.9788, 6.6443, 149.081, g
20.7584, 10.7436, 2.1703, 0.5878, 0.3142, -6.1072, 17.4334, -8.0842, 66.17, 150.943, g
20.8491, 9.9287, 2.316, 0.6039, 0.3647, 2.7306, -14.7746, -7.6769, 65.8518, 25.6525, g
21.4397, 10.5758, 2.485, 0.5696, 0.3355, 13.4978, -14.2692, -6.2677, 84.1039, 221.567, g
28.9745, 10.8616, 2.5441, 0.44, 0.2557, -18.5555, 18.1993, 8.1459, 5.1486, 168.448, g
31.2684, 9.4683, 2.2589, 0.4463, 0.2231, 7.8617, 23.3259, -9.2346, 22.4698, 225.955, g
25.8428, 15.6143, 2.4624, 0.4862, 0.2466, -13.5575, -12.5121, 11.2755, 8.0678, 116.805, g
25.7999, 16.0064, 2.6532, 0.3756, 0.1922, 6.0098, 17.4036, -11.3655, 19.1984, 165.509, g
20.2506, 15.4963, 2.4464, 0.5009, 0.2844, 12.5594, 18.8544, 11.8336, 17.2109, 95.6973, g
53.3069, 23.6018, 3.028, 0.3957, 0.2518, -23.9009, 22.5841, -23.6743, 1.762, 336.614, g
19.2624, 18.1898, 2.4158, 0.5605, 0.3589, -11.8464, -17.6264, -9.6021, 56.5669, 72.8908, g
62.9894, 22.0828, 3.1191, 0.2258, 0.1167, -85.7793, 48.0384, 19.2514, 7.652, 245.997, g
54.8891, 24.3038, 3.3422, 0.1824, 0.1025, 36.9337, 41.3788, 10.6542, 3.2776, 224.356, g
55.059, 18.0137, 3.068, 0.2762, 0.1458, 50.0483, 33.3449, -8.1996, 1.502, 186.519, g
45.8043, 21.1248, 3.1361, 0.2697, 0.1407, 36.132, -18.294, -8.742, 7.404, 193.897, g
85.0151, 9.8589, 2.3324, 0.6744, 0.4116, 41.7041, 85.8494, -10.7709, 10.694, 201.148, g
33.5855, 17.5786, 2.899, 0.2562, 0.1281, 1.7194, -15.6455, 11.0716, 0.441, 235.85, g
22.9757, 14.8362, 2.4385, 0.561, 0.388, 5.9666, 19.6848, -15.0231, 16.534, 143.194, g
33.8546, 19.1791, 2.8963, 0.24, 0.1263, 42.8107, 12.3582, -5.8403, 11.654, 124.672, g
29.8063, 17.6169, 2.4914, 0.5, 0.35, 27.3739, 29.5774, -20.3248, 38.85, 107.562, g
58.5847, 16.5447, 3.0613, 0.2171, 0.1177, 46.464, -26.7368, 12.2408, 4.933, 226.425, g
36.8412, 21.7957, 2.6309, 0.3556, 0.2117, 12.2495, -14.8222, 13.1596, 70.6744, 209.926, g
39.9972, 22.1835, 3.0941, 0.2762, 0.1437, 41.3812, 36.3933, 13.3279, 14.756, 228.618, g
111.015, 60.4622, 4.4604, 0.0526, 0.0269, 128.299, 83.2291, 24.3567, 2.6075, 284.34, g
21.9413, 10.0942, 2.29, 0.5641, 0.3, 4.9806, -17.0879, 10.3281, 15.8411, 136.798, g
23.1655, 20.9149, 2.659, 0.4079, 0.2292, 16.1363, 17.7383, 14.8946, 24.7031, 156.686, g
56.8471, 17.1351, 3.0181, 0.2302, 0.1281, 80.3879, 23.9585, -10.2485, 22.2377, 186.712, g
41.4986, 23.3668, 2.8713, 0.2663, 0.15, 60.5456, 23.7276, 17.5422, 11.817, 160.948, g
31.5685, 16.2927, 2.5024, 0.2893, 0.1462, 25.4508, 18.2177, 4.9921, 40.0088, 197.989, g
38.5646, 19.5065, 2.6355, 0.2569, 0.1377, 63.6538, 12.5302, -6.9413, 8.2142, 199.937, g
38.5289, 26.4492, 3.3889, 0.2254, 0.1448, 22.5007, 23.0993, -15.6061, 0.804, 189.437, g
32.2964, 17.2756, 2.6585, 0.36, 0.1811, 0.5956, -21.3147, 6.6299, 35.1875, 192.477, g
17.4309, 11.0903, 2.3304, 0.5467, 0.278, 1.4738, -7.0305, -2.7501, 66.1157, 196.605, g
60.8494, 14.083, 2.7734, 0.3555, 0.2064, 59.1058, 58.7475, -8.632, 0.294, 167.112, g
42.7816, 16.8095, 2.9535, 0.2649, 0.1564, -23.6508, -32.4638, 5.703, 12.88, 113.583, g
58.8813, 27.5643, 3.3251, 0.1272, 0.0636, 23.5287, -29.2176, -6.3803, 6.402, 150.413, g
22.1436, 17.8129, 2.527, 0.4309, 0.2719, 16.2603, 17.3968, -13.3663, 14.469, 155.124, g
42.6022, 16.2177, 2.6542, 0.2794, 0.1408, 5.828, -20.4591, 7.5307, 9.8372, 217.434, g
20.7835, 7.1998, 2.0512, 0.6844, 0.36, -0.2625, 4.9374, -6.0148, 64.912, 242.85, g
25.235, 18.4194, 2.7324, 0.3759, 0.1917, -20.4038, -8.6552, 3.845, 40.5095, 236.144, g
22.231, 11.8873, 2.4631, 0.5508, 0.3391, 26.0955, 10.6926, -7.5324, 25.929, 183.843, g
23.7486, 14.3036, 2.5359, 0.4454, 0.2489, 7.857, 13.3769, -6.3338, 41.11, 176.651, g
49.0913, 32.9026, 2.9773, 0.1665, 0.088, -21.5165, 42.5905, -13.9013, 7.0683, 138.026, g
55.1999, 17.4642, 2.7114, 0.3343, 0.1992, 50.9644, 39.6746, -8.2674, 1.676, 284.525, g
74.9208, 32.2449, 3.4986, 0.3106, 0.161, -17.9397, -48.9905, 9.5949, 1.408, 361.98, g
44.6257, 17.3928, 2.7846, 0.2726, 0.1404, 10.046, 36.8161, 13.2095, 19.3827, 175.413, g
20.1456, 7.3238, 2.1222, 0.7245, 0.3962, 1.5817, -8.3371, 5.4492, 12.621, 162.035, g
34.9412, 24.3793, 3.1654, 0.2412, 0.1261, 32.5757, -23.1328, -14.5903, 5.6692, 134.926, g
82.4094, 21.5765, 3.0848, 0.2468, 0.1411, 57.958, 76.3281, -17.1337, 0.617, 283.982, g
53.2494, 30.1739, 3.0022, 0.2368, 0.1259, 51.8209, 44.1646, -15.4511, 2.9517, 290.654, g
43.394, 14.3798, 2.7419, 0.3315, 0.1893, 17.1142, 34.0807, 11.7271, 13.603, 121.477, g
27.1715, 11.2034, 2.6493, 0.4395, 0.2209, 8.3899, 12.9854, -6.8132, 1.61, 224.793, g
102.45, 27.5832, 3.0728, 0.208, 0.1129, -166.114, 79.8849, 23.9538, 9.451, 197.165, g
43.516, 27.127, 2.8873, 0.2229, 0.1316, -20.0589, 7.6962, 23.3337, 7.658, 252.709, g
66.8274, 21.7998, 3.0172, 0.2259, 0.1168, 68.8418, 36.3902, 17.3318, 7.5468, 257.381, g
52.5166, 20.297, 2.8528, 0.3579, 0.2519, -33.5491, 11.4628, -15.1208, 1.737, 306.998, g
17.6563, 10.8055, 2.248, 0.5819, 0.3079, -22.46, -9.8571, 3.9711, 72.368, 95.1152, g
22.1689, 12.4471, 2.437, 0.5155, 0.2687, -1.451, 10.7877, 9.1109, 45.8014, 188.537, g
12.736, 11.623, 2.5244, 0.7145, 0.3931, 15.5365, -8.7997, -9.7077, 16.144, 198.161, g
52.5731, 20.4082, 3.1411, 0.2789, 0.1507, 31.586, 50.7135, 14.2752, 10.364, 217.54, g
19.0237, 12.7709, 2.3512, 0.5523, 0.2829, 13.464, 13.4941, 8.1203, 41.866, 107.452, g
59.4146, 21.6014, 3.5409, 0.2066, 0.115, -3.8691, 55.3593, -11.9678, 2.236, 204.091, g
43.3106, 17.2934, 2.9511, 0.376, 0.2188, 15.6075, 38.7788, 10.4531, 12.2655, 250.705, g
42.2472, 17.7531, 2.9472, 0.2292, 0.1259, -8.9215, 19.1124, -7.6275, 0.8358, 217.043, g
18.8093, 13.7669, 2.6248, 0.5623, 0.293, -9.3016, 17.572, -6.1703, 55.1624, 183.899, g
73.3751, 18.7552, 2.8612, 0.2299, 0.1204, 29.7056, -64.8671, -14.5056, 11.261, 109.479, g
25.675, 11.1599, 2.7084, 0.5068, 0.2652, 22.1985, -17.4557, -9.8782, 19.392, 126.14, g
23.1882, 14.8885, 2.4502, 0.4362, 0.25, -10.4881, 9.837, 13.4023, 9.004, 93.4713, g
13.026, 10.224, 2.2889, 0.7866, 0.527, 12.2571, 6.89, 8.8261, 51.8466, 195.593, g
61.0835, 21.8459, 3.0682, 0.206, 0.1132, 42.0657, 31.3106, -12.4707, 12.079, 225.574, g
20.2097, 16.0145, 2.5391, 0.4335, 0.2558, 19.521, 14.0185, -8.0444, 66.05, 95.4134, g
25.8419, 18.5717, 2.6304, 0.377, 0.1932, 25.4122, 17.9303, 5.4656, 1.8424, 145.416, g
