@relation .a/segment-3/segment-3
@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs Region-centroid-col, Region-centroid-row, Region-pixel-count, Short-line-density-5, Short-line-density-2, Vedge-mean, Vegde-sd, Hedge-mean, Hedge-sd, Intensity-mean, Rawred-mean, Rawblue-mean, Rawgreen-mean, Exred-mean, Exblue-mean, Exgreen-mean, Value-mean, Saturatoin-mean, Hue-mean
@outputs Class
@data
182.0, 39.0, 9.0, 0.0, 0.0, 5.5000005, 5.737789, 0.611111, 0.8798151, 9.518518, 7.3333335, 14.333333, 6.888889, -6.5555553, 14.444445, -7.888889, 14.333333, 0.5760211, -2.0362277, 5
236.0, 102.0, 9.0, 0.0, 0.0, 1.0555559, 0.06296285, 1.7777792, 1.229628, 51.703705, 46.22222, 64.333336, 44.555557, -16.444445, 37.88889, -21.444445, 64.333336, 0.30700684, -2.0098543, 4
6.0, 174.0, 9.0, 0.0, 0.0, 1.8888888, 1.0074061, 2.8888886, 4.0296297, 19.074074, 15.111111, 17.777779, 24.333334, -11.888889, -3.8888888, 15.777778, 24.333334, 0.38186744, 2.3950183, 7
198.0, 183.0, 9.0, 0.0, 0.0, 1.0555547, 1.1816497, 3.3888881, 1.5974506, 54.037037, 48.88889, 66.55556, 46.666668, -15.444445, 37.555557, -22.11111, 66.55556, 0.2986217, -1.9749589, 6
80.0, 116.0, 9.0, 0.0, 0.0, 1.5, 1.6333328, 1.5555557, 0.87407404, 21.703703, 21.222221, 27.555555, 16.333334, -1.4444444, 17.555555, -16.11111, 27.555555, 0.40736422, -1.6322426, 1
13.0, 191.0, 9.0, 0.0, 0.0, 3.5555556, 5.4074097, 7.777778, 40.02962, 25.296297, 23.555555, 29.88889, 22.444445, -5.2222223, 13.777778, -8.555555, 30.11111, 0.2371126, -1.8582636, 6
82.0, 109.0, 9.0, 0.11111111, 0.0, 0.722223, 0.24074084, 1.3333336, 0.8000008, 17.777779, 19.222221, 21.0, 13.111111, 4.3333335, 9.666667, -14.0, 21.0, 0.37602362, -1.2765617, 1
181.0, 162.0, 9.0, 0.0, 0.0, 2.6666653, 7.155551, 13.388888, 9.662939, 42.185184, 36.444443, 51.333332, 38.77778, -17.222221, 27.444445, -10.222222, 51.333332, 0.28552282, -2.3274822, 6
47.0, 232.0, 9.0, 0.0, 0.0, 1.2777778, 1.254621, 1.0, 0.8944273, 12.703704, 11.0, 9.0, 18.11111, -5.111111, -11.111111, 16.222221, 18.11111, 0.50096595, 1.875362, 7
23.0, 85.0, 9.0, 0.0, 0.0, 1.4444445, 1.0518525, 1.777778, 0.96296287, 17.962963, 18.88889, 21.88889, 13.111111, 2.7777777, 11.777778, -14.555555, 21.88889, 0.39975148, -1.386867, 1
145.0, 155.0, 9.0, 0.0, 0.11111111, 4.944444, 35.618523, 9.944445, 121.396286, 11.296296, 7.7777777, 17.555555, 8.555555, -10.555555, 18.777779, -8.222222, 17.555555, 0.74729437, -2.1405313, 5
231.0, 30.0, 9.0, 0.0, 0.11111111, 0.72222215, 0.7123252, 2.9999998, 2.7968237, 7.037037, 4.7777777, 11.666667, 4.666667, -6.7777777, 13.888889, -7.111111, 11.666667, 0.6137184, -2.047276, 5
33.0, 142.0, 9.0, 0.0, 0.0, 1.888889, 1.3770607, 0.88888884, 1.4089661, 3.851852, 1.6666666, 7.2222223, 2.6666667, -6.5555553, 10.111111, -3.5555556, 7.2222223, 0.8135803, -2.2806025, 3
14.0, 146.0, 9.0, 0.11111111, 0.0, 0.888889, 0.4740738, 1.1111112, 0.7407407, 10.592592, 8.0, 15.666667, 8.111112, -7.7777777, 15.222222, -7.4444447, 15.666667, 0.48786426, -2.1089108, 4
56.0, 107.0, 9.0, 0.0, 0.11111111, 4.555556, 13.407408, 6.7777786, 23.185177, 7.962963, 4.5555553, 13.0, 6.3333335, -10.222222, 15.111111, -4.888889, 13.0, 0.7305922, -2.2917624, 3
167.0, 189.0, 9.0, 0.0, 0.0, 3.7777774, 2.2377224, 3.7777774, 1.544405, 58.407406, 51.333332, 72.44444, 51.444443, -21.222221, 42.11111, -20.88889, 72.44444, 0.29552308, -2.1013258, 6
222.0, 189.0, 9.0, 0.0, 0.0, 0.833333, 1.0055403, 1.0000006, 1.1925697, 17.296297, 14.555555, 14.111111, 23.222221, -8.222222, -9.555555, 17.777779, 23.222221, 0.41042024, 2.0604427, 7
209.0, 94.0, 9.0, 0.0, 0.0, 1.0000002, 0.7601168, 0.6111111, 0.49065334, 9.111111, 5.888889, 15.222222, 6.2222223, -9.666667, 18.333334, -8.666667, 15.222222, 0.6197129, -2.1293402, 5
174.0, 77.0, 9.0, 0.0, 0.0, 1.0000025, 0.31110775, 1.2777761, 1.3518436, 135.92592, 128.55556, 147.33334, 131.88889, -22.11111, 34.22222, -12.111111, 147.33334, 0.12738518, -2.2771459, 2
112.0, 197.0, 9.0, 0.0, 0.0, 4.2222233, 2.9938211, 4.9444447, 3.1227946, 50.333332, 44.666668, 62.22222, 44.11111, -17.0, 35.666668, -18.666666, 62.22222, 0.29632849, -2.0712209, 6
95.0, 47.0, 9.0, 0.0, 0.0, 0.7222201, 0.3296295, 1.4999987, 0.47777686, 107.111115, 93.22222, 128.77779, 99.333336, -41.666668, 65.0, -23.333334, 128.77779, 0.2759571, -2.2710717, 2
224.0, 242.0, 9.0, 0.0, 0.0, 1.8888888, 0.829629, 2.222222, 3.2740743, 11.740741, 8.666667, 10.777778, 15.777778, -9.222222, -2.8888888, 12.111111, 15.777778, 0.45454717, 2.386597, 7
249.0, 207.0, 9.0, 0.22222222, 0.0, 2.7222226, 0.9289574, 0.888889, 0.27216536, 12.148149, 9.555555, 10.333334, 16.555555, -7.7777777, -5.4444447, 13.222222, 16.555555, 0.43238926, 2.2172632, 7
169.0, 104.0, 9.0, 0.0, 0.0, 1.5555555, 1.7722139, 5.611111, 2.2550344, 18.518518, 16.0, 23.333334, 16.222223, -7.5555553, 14.444445, -6.888889, 23.333334, 0.31471258, -2.1139183, 5
2.0, 63.0, 9.0, 0.0, 0.0, 1.2222219, 0.5629627, 1.4999999, 0.7000005, 18.074074, 17.222223, 23.666666, 13.333333, -2.5555556, 16.777779, -14.222222, 23.666666, 0.43502074, -1.6838473, 1
170.0, 189.0, 9.0, 0.0, 0.0, 2.277778, 1.3235757, 2.4444447, 1.7847092, 51.11111, 45.77778, 63.333332, 44.22222, -16.0, 36.666668, -20.666666, 63.333332, 0.30134642, -2.0089307, 6
166.0, 65.0, 9.0, 0.0, 0.0, 0.7777774, 0.7851876, 0.7222214, 0.3296294, 97.333336, 82.77778, 121.111115, 88.111115, -43.666668, 71.333336, -27.666666, 121.111115, 0.316474, -2.2391438, 2
132.0, 223.0, 9.0, 0.0, 0.0, 2.1111112, 0.72008204, 1.7777777, 0.9349196, 16.518518, 13.222222, 13.444445, 22.88889, -9.888889, -9.222222, 19.11111, 22.88889, 0.43312526, 2.1195462, 7
236.0, 193.0, 9.0, 0.0, 0.0, 2.6666653, 1.6865476, 4.0555553, 3.2756124, 49.11111, 43.333332, 61.22222, 42.77778, -17.333334, 36.333332, -19.0, 61.22222, 0.30314395, -2.0654206, 6
57.0, 89.0, 9.0, 0.11111111, 0.0, 0.5555547, 0.27216887, 1.2777786, 0.77220285, 106.07407, 93.111115, 125.44444, 99.666664, -38.88889, 58.11111, -19.222221, 125.44444, 0.25774616, -2.3062038, 2
88.0, 88.0, 9.0, 0.0, 0.0, 0.833333, 0.4777776, 2.888889, 2.3851826, 22.148148, 21.333334, 28.444445, 16.666668, -2.4444444, 18.88889, -16.444445, 28.444445, 0.41330814, -1.6537874, 1
10.0, 137.0, 9.0, 0.0, 0.0, 0.5555555, 0.07407411, 0.2777778, 0.018518511, 0.9259259, 0.11111111, 2.6666667, 0.0, -2.4444444, 5.2222223, -2.7777777, 2.6666667, 1.0, -2.0561552, 5
202.0, 63.0, 9.0, 0.0, 0.0, 0.38888907, 0.3277309, 0.44444466, 0.27216563, 6.0740743, 4.0, 10.555555, 3.6666667, -6.2222223, 13.444445, -7.2222223, 10.555555, 0.65353537, -2.04457, 5
215.0, 219.0, 9.0, 0.0, 0.0, 2.5555556, 2.2377238, 3.2222223, 2.491467, 13.222222, 10.333334, 10.222222, 19.11111, -8.666667, -9.0, 17.666666, 19.11111, 0.49459508, 2.0861003, 7
55.0, 128.0, 9.0, 0.0, 0.0, 0.3333334, 0.044444483, 0.38888893, 0.1518518, 5.037037, 6.888889, 5.4444447, 2.7777777, 5.5555553, 1.2222222, -6.7777777, 6.888889, 0.59391534, -0.6886007, 1
226.0, 83.0, 9.0, 0.0, 0.0, 0.8888893, 0.5185186, 1.0555521, 0.50740635, 90.62963, 74.55556, 116.888885, 80.44444, -48.22222, 78.77778, -30.555555, 116.888885, 0.36206177, -2.2390528, 2
167.0, 190.0, 9.0, 0.0, 0.0, 3.055556, 0.85418355, 5.055556, 2.784215, 51.074074, 44.88889, 63.22222, 45.11111, -18.555555, 36.444443, -17.88889, 63.22222, 0.29895782, -2.1126902, 6
57.0, 119.0, 9.0, 0.0, 0.0, 2.2777774, 2.0266733, 1.7777777, 1.721326, 20.592592, 12.222222, 33.666668, 15.888889, -25.11111, 39.22222, -14.111111, 33.666668, 0.6356236, -2.2681484, 3
138.0, 116.0, 9.0, 0.0, 0.0, 0.6111111, 0.15185188, 0.4444445, 0.20740739, 6.4814816, 7.5555553, 8.222222, 3.6666667, 3.2222223, 5.2222223, -8.444445, 8.333334, 0.5591711, -1.1910701, 1
189.0, 115.0, 9.0, 0.0, 0.0, 0.16666675, 0.033333365, 0.33333325, 0.13333328, 6.6666665, 8.222222, 7.888889, 3.8888888, 4.6666665, 3.6666667, -8.333333, 8.444445, 0.53858024, -0.96514446, 1
64.0, 49.0, 9.0, 0.0, 0.0, 0.94444656, 0.2407416, 0.7222252, 0.4185201, 108.888885, 97.111115, 128.88889, 100.666664, -35.333332, 60.0, -24.666666, 128.88889, 0.246491, -2.211659, 2
92.0, 62.0, 9.0, 0.0, 0.0, 1.8888868, 1.3109239, 1.8888868, 0.72008234, 123.48148, 112.333336, 139.33334, 118.77778, -33.444443, 47.555557, -14.111111, 139.33334, 0.19369136, -2.3434038, 2
217.0, 73.0, 9.0, 0.0, 0.0, 0.88888884, 0.78518516, 1.7222223, 0.86296207, 4.851852, 1.7777778, 9.666667, 3.1111112, -9.222222, 14.444445, -5.2222223, 9.666667, 0.82250714, -2.268176, 3
97.0, 126.0, 9.0, 0.0, 0.0, 1.0555555, 0.37407416, 1.0000001, 0.8444445, 6.4814816, 7.6666665, 8.0, 3.7777777, 3.5555556, 4.5555553, -8.111111, 8.333334, 0.5515873, -1.1181307, 1
94.0, 135.0, 9.0, 0.0, 0.0, 2.277778, 1.2629623, 0.5555555, 0.38518512, 2.1851852, 0.7777778, 4.888889, 0.8888889, -4.2222223, 8.111111, -3.8888888, 4.888889, 0.88800704, -2.1109743, 5
127.0, 118.0, 9.0, 0.22222222, 0.0, 1.722222, 1.5296288, 3.444444, 9.496296, 22.74074, 21.555555, 29.0, 17.666668, -3.5555556, 18.777779, -15.222222, 29.0, 0.3903984, -1.707392, 1
49.0, 95.0, 9.0, 0.0, 0.0, 1.6666665, 5.911111, 3.0, 3.2888885, 5.185185, 2.2222223, 9.444445, 3.8888888, -8.888889, 12.777778, -3.8888888, 9.444445, 0.79410774, -2.3264554, 3
180.0, 162.0, 9.0, 0.0, 0.0, 3.1111095, 5.762963, 12.944446, 9.396256, 41.48148, 35.666668, 50.555557, 38.22222, -17.444445, 27.222221, -9.777778, 50.555557, 0.29110643, -2.3353713, 6
161.0, 147.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
44.0, 79.0, 9.0, 0.0, 0.0, 0.44444403, 0.34426486, 0.7777786, 0.4036864, 107.74074, 93.888885, 126.55556, 102.77778, -41.555557, 56.444443, -14.888889, 126.55556, 0.2580791, -2.3779652, 2
129.0, 91.0, 9.0, 0.0, 0.11111111, 27.277779, 752.24066, 25.277779, 377.9295, 44.296295, 38.444443, 52.666668, 41.77778, -17.555555, 25.11111, -7.5555553, 52.666668, 0.34888473, -2.3202722, 3
142.0, 111.0, 9.0, 0.0, 0.0, 1.1111113, 0.45541987, 0.55555534, 0.34426492, 28.74074, 24.555555, 35.88889, 25.777779, -12.555555, 21.444445, -8.888889, 35.88889, 0.31548372, -2.2026672, 5
14.0, 134.0, 9.0, 0.0, 0.0, 0.38888884, 0.062962994, 0.38888893, 0.062963024, 5.296296, 6.7777777, 6.2222223, 2.8888888, 4.4444447, 2.7777777, -7.2222223, 7.0, 0.5873016, -0.91263086, 1
149.0, 92.0, 9.0, 0.0, 0.0, 1.2222223, 0.5629636, 2.3333333, 3.822222, 23.666666, 23.11111, 30.333334, 17.555555, -1.6666666, 20.0, -18.333334, 30.333334, 0.4209725, -1.6377774, 1
150.0, 158.0, 9.0, 0.0, 0.0, 2.166667, 1.6333338, 1.388889, 0.41851807, 8.444445, 7.0, 12.222222, 6.111111, -4.3333335, 11.333333, -7.0, 12.222222, 0.50308645, -1.9434487, 4
207.0, 58.0, 9.0, 0.0, 0.0, 0.7777774, 0.34426582, 0.88888806, 0.58372843, 110.37037, 97.666664, 128.11111, 105.333336, -38.11111, 53.22222, -15.111111, 128.11111, 0.2375665, -2.3572707, 2
147.0, 193.0, 9.0, 0.0, 0.0, 6.6111126, 3.6050377, 7.055556, 5.4095254, 51.74074, 46.555557, 63.0, 45.666668, -15.555555, 33.77778, -18.222221, 63.0, 0.27526647, -2.0801742, 6
66.0, 160.0, 9.0, 0.0, 0.0, 3.0000007, 4.044447, 2.777778, 0.4296295, 22.851852, 18.222221, 31.555555, 18.777779, -13.888889, 26.11111, -12.222222, 31.555555, 0.4260139, -2.1387258, 4
170.0, 159.0, 9.0, 0.11111111, 0.0, 2.2777777, 1.420746, 1.611111, 1.1816499, 20.518518, 20.333334, 22.333334, 18.88889, -0.5555556, 5.4444447, -4.888889, 22.333334, 0.15127982, -1.5966792, 4
39.0, 17.0, 9.0, 0.0, 0.0, 1.1111107, 1.0886621, 0.88889056, 0.8073737, 71.18519, 63.333332, 87.333336, 62.88889, -23.555555, 48.444443, -24.88889, 87.333336, 0.2848739, -2.0751612, 4
71.0, 197.0, 9.0, 0.0, 0.0, 2.7222233, 1.8549237, 4.555556, 2.1464868, 55.444443, 49.11111, 69.55556, 47.666668, -19.0, 42.333332, -23.333334, 69.55556, 0.31473875, -2.0243213, 6
72.0, 111.0, 9.0, 0.0, 0.0, 0.5, 0.3, 0.9444444, 1.396296, 1.2962962, 0.0, 3.5555556, 0.33333334, -3.8888888, 6.7777777, -2.8888888, 3.5555556, 1.0, -2.1394942, 3
58.0, 25.0, 9.0, 0.0, 0.0, 0.7777799, 0.50184816, 0.3888893, 0.3277306, 112.22222, 97.77778, 131.33334, 107.55556, -43.333332, 57.333332, -14.0, 131.33334, 0.25541002, -2.3968942, 2
24.0, 93.0, 9.0, 0.0, 0.0, 1.6111094, 0.7722033, 2.0555553, 1.7309806, 62.851852, 54.77778, 79.22222, 54.555557, -24.222221, 49.11111, -24.88889, 79.22222, 0.3155379, -2.0837152, 4
69.0, 17.0, 9.0, 0.0, 0.0, 0.61111194, 0.10740544, 0.6666667, 0.3111077, 130.2963, 120.77778, 143.88889, 126.22222, -28.555555, 40.77778, -12.222222, 143.88889, 0.1606036, -2.3394933, 2
232.0, 175.0, 9.0, 0.0, 0.0, 1.1666669, 0.62360954, 2.8333333, 2.1679492, 15.37037, 12.444445, 13.555555, 20.11111, -8.777778, -5.4444447, 14.222222, 20.11111, 0.38741234, 2.2421958, 7
79.0, 44.0, 9.0, 0.0, 0.0, 4.8888893, 3.2018518, 2.1111126, 1.1287482, 58.666668, 50.11111, 75.55556, 50.333332, -25.666666, 50.666668, -25.0, 75.55556, 0.33991683, -2.1026516, 4
9.0, 80.0, 9.0, 0.0, 0.0, 2.9444444, 13.751853, 16.666666, 71.5111, 23.62963, 17.333334, 31.666666, 21.88889, -18.88889, 24.11111, -5.2222223, 31.666666, 0.5142537, -2.4315135, 3
170.0, 121.0, 9.0, 0.0, 0.0, 2.166667, 1.8348485, 2.7222223, 1.9254632, 32.37037, 28.666666, 40.555557, 27.88889, -11.111111, 24.555555, -13.444445, 40.555557, 0.3134271, -2.0242684, 4
56.0, 196.0, 9.0, 0.0, 0.0, 2.38889, 1.4207458, 4.444445, 4.3902254, 50.074074, 44.333332, 62.22222, 43.666668, -17.222221, 36.444443, -19.222221, 62.22222, 0.2979628, -2.0547533, 6
113.0, 128.0, 9.0, 0.0, 0.0, 0.22222222, 0.07407408, 0.38888887, 0.15185186, 0.7407407, 0.0, 2.2222223, 0.0, -2.2222223, 4.4444447, -2.2222223, 2.2222223, 1.0, -2.0943952, 3
31.0, 96.0, 9.0, 0.0, 0.0, 2.3333333, 3.6, 2.7777777, 6.162962, 3.7777777, 1.0, 8.0, 2.3333335, -8.333333, 12.666667, -4.3333335, 8.0, 0.90923554, -2.268209, 3
101.0, 121.0, 9.0, 0.11111111, 0.0, 0.6666667, 0.843274, 1.5, 0.88819396, 3.4074075, 1.1111112, 6.0, 3.1111112, -6.888889, 7.7777777, -0.8888889, 6.0, 0.8435185, -2.5191648, 3
154.0, 249.0, 9.0, 0.0, 0.0, 3.5, 2.306994, 4.5555553, 3.5381527, 18.0, 14.666667, 15.666667, 23.666666, -10.0, -7.0, 17.0, 23.666666, 0.39839673, 2.214996, 7
184.0, 44.0, 9.0, 0.0, 0.0, 0.50000125, 0.12222207, 1.0, 0.7555569, 99.0, 85.0, 121.44444, 90.55556, -42.0, 67.333336, -25.333334, 121.44444, 0.30001867, -2.2545414, 2
18.0, 90.0, 9.0, 0.0, 0.0, 1.0555555, 0.37407416, 0.6666667, 0.22222227, 2.8148148, 0.5555556, 6.888889, 1.0, -6.7777777, 12.222222, -5.4444447, 6.888889, 0.9261464, -2.1643226, 3
88.0, 115.0, 9.0, 0.0, 0.0, 1.666667, 1.8222212, 4.166667, 4.2111125, 22.037037, 21.333334, 28.0, 16.777779, -2.1111112, 17.88889, -15.777778, 28.0, 0.3973624, -1.6195486, 1
240.0, 75.0, 9.0, 0.0, 0.0, 29.222221, 749.76294, 10.222221, 99.0963, 38.037037, 29.777779, 50.666668, 33.666668, -24.777779, 37.88889, -13.111111, 50.666668, 0.46491185, -2.2841873, 3
81.0, 126.0, 9.0, 0.0, 0.11111111, 1.9444443, 1.12963, 1.0555555, 0.28518513, 2.9629629, 0.5555556, 6.5555553, 1.7777778, -7.2222223, 10.777778, -3.5555556, 6.5555553, 0.93570626, -2.2890973, 3
146.0, 238.0, 9.0, 0.0, 0.0, 2.0555556, 0.59629667, 2.6666665, 1.8666656, 17.777779, 15.0, 16.555555, 21.777779, -8.333333, -3.6666667, 12.0, 21.777779, 0.3152556, 2.3374724, 7
220.0, 36.0, 9.0, 0.0, 0.0, 0.94444275, 0.8004619, 1.0555559, 0.85418165, 114.03704, 100.77778, 132.44444, 108.888885, -39.77778, 55.22222, -15.444445, 132.44444, 0.23908533, -2.3622375, 2
22.0, 60.0, 9.0, 0.0, 0.0, 0.5, 0.30000025, 1.2777777, 0.7296294, 19.925926, 19.333334, 25.777779, 14.666667, -1.7777778, 17.555555, -15.777778, 25.777779, 0.43048432, -1.650048, 1
115.0, 81.0, 9.0, 0.0, 0.0, 0.72222394, 0.64693224, 0.72222394, 0.38968277, 105.92593, 91.888885, 124.888885, 101.0, -42.11111, 56.88889, -14.777778, 124.888885, 0.26421982, -2.3822613, 2
209.0, 66.0, 9.0, 0.0, 0.0, 1.0555559, 0.4629649, 1.1111132, 0.60740495, 93.44444, 79.111115, 117.333336, 83.888885, -43.0, 71.666664, -28.666666, 117.333336, 0.32571116, -2.2248445, 2
170.0, 88.0, 9.0, 0.0, 0.0, 0.72222203, 0.3896814, 0.8333333, 0.4594679, 22.333334, 18.222221, 29.333334, 19.444445, -12.333333, 21.0, -8.666667, 29.333334, 0.3786151, -2.2082899, 5
28.0, 162.0, 9.0, 0.11111111, 0.0, 1.1666666, 0.6236098, 1.4444443, 1.3277662, 25.11111, 19.666668, 26.11111, 29.555555, -16.333334, 3.0, 13.333333, 29.555555, 0.33512673, 2.769038, 7
24.0, 15.0, 9.0, 0.0, 0.0, 0.8333346, 0.6912141, 1.1111107, 0.54432976, 70.07407, 61.0, 87.44444, 61.77778, -27.222221, 52.11111, -24.88889, 87.44444, 0.30227023, -2.1249814, 4
233.0, 105.0, 9.0, 0.0, 0.0, 6.277777, 2.313408, 0.9444445, 0.742867, 15.185185, 12.666667, 19.777779, 13.111111, -7.5555553, 13.777778, -6.2222223, 19.777779, 0.35376814, -2.1615713, 5
177.0, 190.0, 9.0, 0.0, 0.0, 0.94444466, 0.82775986, 1.3888893, 0.9525794, 52.407406, 47.333332, 64.55556, 45.333332, -15.222222, 36.444443, -21.222221, 64.55556, 0.29773334, -1.9858987, 6
59.0, 99.0, 9.0, 0.0, 0.0, 0.77777785, 0.8296297, 0.99999994, 0.3555556, 2.0370371, 0.11111111, 5.5555553, 0.44444445, -5.7777777, 10.555555, -4.7777777, 5.5555553, 0.9861111, -2.149743, 3
117.0, 246.0, 9.0, 0.0, 0.0, 2.277778, 5.6185174, 2.6666665, 5.866666, 15.444445, 12.0, 14.333333, 20.0, -10.333333, -3.3333333, 13.666667, 20.0, 0.3959547, 2.395692, 7
107.0, 129.0, 9.0, 0.0, 0.0, 0.55555564, 0.56296325, 0.8888889, 0.8740743, 6.6666665, 8.444445, 7.5555553, 4.0, 5.3333335, 2.6666667, -8.0, 8.444445, 0.53055555, -0.8439043, 1
159.0, 210.0, 9.0, 0.0, 0.0, 1.4999999, 1.3666656, 1.5555555, 2.1629632, 12.962963, 9.444445, 12.0, 17.444445, -10.555555, -2.8888888, 13.444445, 17.444445, 0.4604365, 2.4287496, 7
67.0, 34.0, 9.0, 0.0, 0.0, 1.1111113, 1.2232314, 0.555556, 0.5837306, 54.25926, 46.22222, 70.333336, 46.22222, -24.11111, 48.22222, -24.11111, 70.333336, 0.34747013, -2.0945199, 4
96.0, 236.0, 9.0, 0.0, 0.0, 1.7222222, 3.840741, 1.7222223, 1.1296297, 13.962963, 10.777778, 12.444445, 18.666668, -9.555555, -4.5555553, 14.111111, 18.666668, 0.42423514, 2.3206298, 7
241.0, 90.0, 9.0, 0.0, 0.11111111, 5.6666665, 23.377783, 6.7777786, 63.76296, 9.0, 4.7777777, 15.666667, 6.5555553, -12.666667, 20.0, -7.3333335, 15.666667, 0.7629189, -2.2663894, 3
185.0, 102.0, 9.0, 0.0, 0.0, 11.055557, 73.70736, 0.44444528, 0.20740719, 56.77778, 51.11111, 69.111115, 50.11111, -17.0, 37.0, -20.0, 69.111115, 0.27435303, -2.034054, 4
143.0, 34.0, 9.0, 0.0, 0.0, 1.0555547, 0.9289564, 1.388888, 0.8798136, 125.48148, 113.666664, 142.0, 120.77778, -35.444443, 49.555557, -14.111111, 142.0, 0.19951604, -2.3572717, 2
