@relation yeast-3
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {MIT, NUC, CYT, ME1, ME2, ME3, EXC, VAC, POX, ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.53, 0.41, 0.5, 0.24, 1.0, 0.0, 0.47, 0.22, CYT
0.43, 0.4, 0.5, 0.18, 0.5, 0.0, 0.5, 0.28, CYT
0.42, 0.28, 0.57, 0.18, 0.5, 0.0, 0.42, 0.22, NUC
0.36, 0.39, 0.55, 0.26, 0.5, 0.0, 0.49, 0.22, NUC
0.48, 0.62, 0.52, 0.3, 0.5, 0.0, 0.51, 0.37, NUC
0.35, 0.5, 0.44, 0.27, 0.5, 0.0, 0.51, 0.22, CYT
0.45, 0.21, 0.49, 0.24, 0.5, 0.0, 0.46, 0.31, NUC
0.87, 0.47, 0.6, 0.47, 0.5, 0.0, 0.59, 0.22, NUC
0.69, 0.62, 0.49, 0.0, 1.0, 0.0, 0.47, 0.22, NUC
0.56, 0.48, 0.5, 0.3, 0.5, 0.0, 0.51, 0.22, CYT
0.56, 0.68, 0.52, 0.39, 0.5, 0.0, 0.36, 0.22, MIT
0.41, 0.48, 0.54, 0.24, 0.5, 0.0, 0.37, 0.51, NUC
0.46, 0.46, 0.53, 0.23, 0.5, 0.0, 0.51, 0.22, CYT
0.53, 0.54, 0.43, 0.18, 0.5, 0.0, 0.53, 0.31, NUC
0.77, 0.73, 0.51, 0.27, 0.5, 0.0, 0.34, 0.22, EXC
0.97, 0.71, 0.29, 0.42, 0.5, 0.0, 0.35, 0.22, ME2
0.62, 0.41, 0.52, 0.17, 0.5, 0.0, 0.48, 0.22, NUC
0.35, 0.47, 0.53, 0.19, 0.5, 0.0, 0.48, 0.22, CYT
0.49, 0.45, 0.54, 0.4, 0.5, 0.0, 0.55, 0.22, MIT
0.38, 0.31, 0.59, 0.19, 0.5, 0.0, 0.46, 0.22, MIT
0.52, 0.5, 0.51, 0.2, 0.5, 0.0, 0.51, 0.22, NUC
0.51, 0.61, 0.5, 0.23, 0.5, 0.0, 0.52, 0.61, NUC
0.55, 0.45, 0.58, 0.25, 0.5, 0.0, 0.49, 0.22, NUC
0.4, 0.66, 0.34, 0.21, 0.5, 0.0, 0.52, 0.26, NUC
0.38, 0.4, 0.59, 0.25, 0.5, 0.0, 0.44, 0.22, CYT
0.51, 0.39, 0.58, 0.19, 0.5, 0.0, 0.47, 0.22, CYT
0.5, 0.56, 0.63, 0.25, 0.5, 0.0, 0.42, 0.22, NUC
0.36, 0.49, 0.55, 0.21, 0.5, 0.0, 0.55, 0.33, NUC
0.37, 0.44, 0.64, 0.48, 0.5, 0.0, 0.36, 0.27, CYT
0.63, 0.64, 0.45, 0.26, 0.5, 0.0, 0.43, 0.22, CYT
0.43, 0.33, 0.67, 0.12, 0.5, 0.0, 0.43, 0.23, CYT
0.34, 0.34, 0.65, 0.4, 0.5, 0.0, 0.32, 0.16, CYT
0.48, 0.55, 0.48, 0.1, 0.5, 0.0, 0.55, 0.22, CYT
0.77, 0.86, 0.44, 0.27, 0.5, 0.0, 0.48, 0.22, ME1
0.56, 0.42, 0.52, 0.14, 0.5, 0.0, 0.51, 0.22, CYT
0.52, 0.54, 0.47, 0.49, 0.5, 0.0, 0.54, 0.22, MIT
0.46, 0.47, 0.44, 0.18, 1.0, 0.0, 0.46, 0.22, ME2
0.52, 0.55, 0.39, 0.09, 1.0, 0.0, 0.55, 0.25, ME3
0.4, 0.49, 0.53, 0.23, 0.5, 0.0, 0.44, 0.26, NUC
0.48, 0.55, 0.58, 0.18, 0.5, 0.0, 0.38, 0.69, NUC
0.43, 0.47, 0.47, 0.18, 0.5, 0.0, 0.47, 0.22, CYT
0.66, 0.43, 0.57, 0.6, 0.5, 0.0, 0.19, 0.33, NUC
0.52, 0.47, 0.58, 0.18, 0.5, 0.0, 0.34, 0.11, CYT
0.44, 0.43, 0.46, 0.28, 0.5, 0.0, 0.45, 0.29, NUC
0.55, 0.47, 0.53, 0.2, 0.5, 0.0, 0.4, 0.22, NUC
0.53, 0.25, 0.59, 0.27, 0.5, 0.0, 0.45, 0.26, NUC
0.53, 0.48, 0.51, 0.18, 0.5, 0.0, 0.51, 0.27, CYT
0.41, 0.42, 0.23, 0.16, 0.5, 0.0, 0.4, 0.22, ME3
0.45, 0.57, 0.52, 0.21, 0.5, 0.0, 0.54, 0.38, NUC
0.61, 0.54, 0.54, 0.38, 0.5, 0.0, 0.54, 0.29, MIT
0.41, 0.56, 0.53, 0.16, 0.5, 0.0, 0.55, 0.26, NUC
0.78, 0.73, 0.27, 0.28, 0.5, 0.0, 0.56, 0.22, ME1
0.59, 0.51, 0.47, 0.21, 0.5, 0.0, 0.47, 0.22, CYT
0.49, 0.48, 0.52, 0.24, 0.5, 0.0, 0.5, 0.22, CYT
0.59, 0.48, 0.41, 0.53, 0.5, 0.0, 0.48, 0.56, ME3
0.48, 0.44, 0.51, 0.24, 0.5, 0.0, 0.49, 0.22, CYT
0.5, 0.5, 0.48, 0.34, 0.5, 0.0, 0.52, 0.27, NUC
0.59, 0.46, 0.57, 0.17, 0.5, 0.0, 0.52, 0.22, CYT
0.6, 0.57, 0.63, 0.22, 0.5, 0.0, 0.5, 0.49, NUC
0.47, 0.59, 0.56, 0.09, 0.5, 0.0, 0.5, 0.22, CYT
0.44, 0.35, 0.55, 0.14, 0.5, 0.0, 0.52, 0.22, VAC
0.48, 0.49, 0.49, 0.26, 0.5, 0.0, 0.39, 0.27, VAC
0.5, 0.55, 0.52, 0.16, 0.5, 0.0, 0.51, 0.31, CYT
0.41, 0.48, 0.51, 0.2, 0.5, 0.0, 0.51, 0.22, CYT
0.78, 0.71, 0.35, 0.25, 0.5, 0.0, 0.49, 0.22, ME1
0.51, 0.39, 0.56, 0.55, 0.5, 0.0, 0.46, 0.64, MIT
0.45, 0.39, 0.46, 0.29, 0.5, 0.0, 0.42, 0.22, MIT
0.54, 0.44, 0.38, 0.22, 0.5, 0.0, 0.54, 0.3, ME3
0.57, 0.52, 0.46, 0.2, 0.5, 0.83, 0.52, 0.41, POX
0.65, 0.62, 0.26, 0.33, 0.5, 0.0, 0.55, 0.22, ME3
0.28, 0.48, 0.36, 0.16, 0.5, 0.0, 0.53, 0.22, ME3
0.38, 0.56, 0.38, 0.16, 0.5, 0.0, 0.53, 0.22, ME3
0.8, 0.79, 0.43, 0.25, 0.5, 0.0, 0.52, 0.22, EXC
0.39, 0.33, 0.33, 0.23, 0.5, 0.0, 0.47, 0.22, ME3
0.49, 0.56, 0.37, 0.2, 0.5, 0.0, 0.53, 0.22, ME3
0.63, 0.71, 0.44, 0.53, 0.5, 0.0, 0.52, 0.22, ME2
0.41, 0.25, 0.59, 0.44, 0.5, 0.0, 0.6, 0.69, NUC
0.47, 0.38, 0.58, 0.19, 0.5, 0.0, 0.57, 0.22, CYT
0.25, 0.4, 0.52, 0.15, 0.5, 0.0, 0.56, 0.28, NUC
0.48, 0.42, 0.52, 0.24, 0.5, 0.0, 0.56, 0.22, CYT
0.43, 0.57, 0.51, 0.49, 0.5, 0.0, 0.48, 0.22, MIT
0.41, 0.4, 0.59, 0.47, 0.5, 0.0, 0.48, 0.43, CYT
0.37, 0.46, 0.4, 0.27, 0.5, 0.0, 0.45, 0.22, NUC
0.58, 0.5, 0.5, 0.12, 0.5, 0.0, 0.48, 0.25, NUC
0.42, 0.31, 0.62, 0.12, 0.5, 0.0, 0.4, 0.22, MIT
0.31, 0.45, 0.5, 0.17, 0.5, 0.0, 0.49, 0.22, CYT
0.38, 0.49, 0.61, 0.13, 0.5, 0.0, 0.54, 0.22, CYT
0.56, 0.44, 0.56, 0.19, 0.5, 0.0, 0.54, 0.22, CYT
0.48, 0.48, 0.5, 0.47, 0.5, 0.0, 0.55, 0.22, MIT
0.4, 0.52, 0.53, 0.52, 0.5, 0.0, 0.51, 0.22, MIT
0.53, 0.43, 0.57, 0.24, 0.5, 0.0, 0.39, 0.28, CYT
0.3, 0.33, 0.55, 0.12, 0.5, 0.0, 0.53, 0.38, CYT
0.53, 0.51, 0.54, 0.21, 0.5, 0.0, 0.45, 0.22, NUC
0.43, 0.48, 0.36, 0.26, 0.5, 0.0, 0.52, 0.22, ME3
0.38, 0.67, 0.33, 0.17, 0.5, 0.0, 0.51, 0.22, ME3
