@relation .a/segment-2/segment-2
@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs Region-centroid-col, Region-centroid-row, Region-pixel-count, Short-line-density-5, Short-line-density-2, Vedge-mean, Vegde-sd, Hedge-mean, Hedge-sd, Intensity-mean, Rawred-mean, Rawblue-mean, Rawgreen-mean, Exred-mean, Exblue-mean, Exgreen-mean, Value-mean, Saturatoin-mean, Hue-mean
@outputs Class
@data
57.0, 229.0, 9.0, 0.0, 0.0, 2.7222226, 2.0593057, 3.4444447, 1.4089648, 14.62963, 12.0, 13.555555, 18.333334, -7.888889, -3.2222223, 11.111111, 18.333334, 0.3476919, 2.3504374, 7
38.0, 146.0, 9.0, 0.0, 0.0, 0.4999999, 0.12222217, 0.6666667, 0.26666668, 5.111111, 5.6666665, 6.7777777, 2.8888888, 1.6666666, 5.0, -6.6666665, 6.888889, 0.5714286, -1.2583578, 1
104.0, 68.0, 9.0, 0.0, 0.0, 1.0, 0.5777804, 0.8888893, 0.8296292, 105.77778, 95.111115, 124.888885, 97.333336, -32.0, 57.333332, -25.333334, 124.888885, 0.23914346, -2.1699994, 2
60.0, 52.0, 9.0, 0.0, 0.0, 0.7222226, 0.5963011, 0.7777774, 0.7407436, 111.62963, 101.0, 129.22223, 104.666664, -31.88889, 52.77778, -20.88889, 129.22223, 0.21837935, -2.2296848, 2
232.0, 31.0, 9.0, 0.0, 0.0, 0.5555547, 0.34426576, 0.7777774, 0.34426582, 114.96296, 101.888885, 132.55556, 110.44444, -39.22222, 52.77778, -13.555555, 132.55556, 0.23132005, -2.384877, 2
98.0, 144.0, 9.0, 0.0, 0.0, 0.22222221, 0.029629648, 0.33333334, 0.08888887, 1.0, 0.0, 3.0, 0.0, -3.0, 6.0, -3.0, 3.0, 1.0, -2.0943952, 3
37.0, 78.0, 9.0, 0.0, 0.0, 1.0000006, 0.17777735, 2.5555565, 2.8740728, 43.814816, 41.11111, 51.88889, 38.444443, -8.111111, 24.222221, -16.11111, 51.88889, 0.25891644, -1.8860723, 4
66.0, 155.0, 9.0, 0.0, 0.0, 3.722222, 21.796297, 7.722223, 71.574066, 8.259259, 5.888889, 12.666667, 6.2222223, -7.111111, 13.222222, -6.111111, 12.666667, 0.3006237, -2.1476219, 5
83.0, 83.0, 9.0, 0.11111111, 0.0, 0.7777786, 0.7851843, 1.666666, 3.1111119, 49.851852, 46.0, 59.555557, 44.0, -11.555555, 29.11111, -17.555555, 59.555557, 0.26060534, -1.958524, 4
157.0, 184.0, 9.0, 0.0, 0.0, 1.2777777, 0.77407444, 1.3333334, 0.8444448, 19.444445, 15.222222, 18.222221, 24.88889, -12.666667, -3.6666667, 16.333334, 24.88889, 0.3882103, 2.4194453, 7
215.0, 235.0, 9.0, 0.0, 0.0, 1.388889, 1.06284, 1.0555557, 0.49065349, 9.185185, 6.7777777, 8.0, 12.777778, -7.2222223, -3.5555556, 10.777778, 12.777778, 0.48219234, 2.3107576, 7
52.0, 196.0, 9.0, 0.0, 0.0, 1.4444447, 1.3277662, 6.777777, 4.1881666, 46.074074, 40.444443, 57.11111, 40.666668, -16.88889, 33.11111, -16.222221, 57.11111, 0.29404518, -2.1056774, 6
141.0, 68.0, 9.0, 0.0, 0.0, 1.4444443, 1.0074081, 2.1666667, 0.8777791, 27.185184, 24.222221, 36.88889, 20.444445, -8.888889, 29.11111, -20.222221, 36.88889, 0.4456523, -1.8485235, 1
162.0, 227.0, 9.0, 0.0, 0.0, 1.3888888, 0.99629617, 3.1666667, 8.611113, 13.962963, 10.111111, 14.444445, 17.333334, -11.555555, 1.4444444, 10.111111, 17.444445, 0.42550126, 2.7070513, 7
80.0, 95.0, 9.0, 0.0, 0.0, 1.2222223, 1.0074079, 0.944444, 0.5518514, 21.407408, 21.333334, 26.666666, 16.222223, -0.22222222, 15.777778, -15.555555, 26.666666, 0.39043593, -1.5673273, 1
172.0, 138.0, 9.0, 0.0, 0.0, 2.4444444, 10.074077, 7.8333335, 49.633343, 12.185185, 8.222222, 19.222221, 9.111111, -11.888889, 21.11111, -9.222222, 19.222221, 0.6152501, -2.172099, 5
71.0, 187.0, 9.0, 0.0, 0.0, 2.0, 1.6329935, 3.555555, 1.8698399, 18.666666, 14.666667, 16.222223, 25.11111, -12.0, -7.3333335, 19.333334, 25.11111, 0.43121487, 2.2543035, 7
9.0, 236.0, 9.0, 0.0, 0.0, 1.8333335, 3.455556, 3.0555553, 5.5296316, 11.074074, 9.444445, 9.444445, 14.333333, -4.888889, -4.888889, 9.777778, 14.333333, 0.37655354, 2.0832295, 7
41.0, 75.0, 9.0, 0.0, 0.11111111, 15.388889, 19.136257, 26.611113, 31.71359, 55.0, 47.444443, 65.44444, 52.11111, -22.666666, 31.333334, -8.666667, 65.44444, 0.29780185, -2.3567543, 3
81.0, 67.0, 9.0, 0.0, 0.0, 0.83333206, 0.45947185, 0.8888893, 0.5837296, 122.888885, 112.333336, 138.44444, 117.888885, -31.666666, 46.666668, -15.0, 138.44444, 0.18855007, -2.3171885, 2
198.0, 127.0, 9.0, 0.0, 0.0, 2.4444444, 4.385187, 8.555555, 59.54075, 40.74074, 38.0, 48.22222, 36.0, -8.222222, 22.444445, -14.222222, 48.22222, 0.24899939, -1.9083478, 4
20.0, 170.0, 9.0, 0.0, 0.0, 0.7777777, 0.7851843, 1.1111103, 0.56296223, 19.555555, 15.111111, 18.88889, 24.666666, -13.333333, -2.0, 15.333333, 24.666666, 0.38746688, 2.504391, 7
4.0, 201.0, 9.0, 0.0, 0.22222222, 2.722222, 1.6788458, 5.2222214, 3.1245742, 53.703705, 47.11111, 67.22222, 46.77778, -19.777779, 40.555557, -20.777779, 67.22222, 0.30885938, -2.0752265, 6
58.0, 58.0, 9.0, 0.0, 0.0, 0.555556, 0.40368605, 0.88889056, 0.8606633, 123.0, 112.55556, 137.44444, 119.0, -31.333334, 43.333332, -12.0, 137.44444, 0.1809723, -2.3653848, 2
208.0, 154.0, 9.0, 0.0, 0.11111111, 11.666667, 125.8667, 0.94444424, 0.68518424, 8.703704, 5.888889, 13.888889, 6.3333335, -8.444445, 15.555555, -7.111111, 13.888889, 0.77151674, -2.0669158, 5
8.0, 79.0, 9.0, 0.0, 0.0, 1.2777778, 2.2851846, 2.111111, 0.51851857, 16.814816, 17.333334, 21.0, 12.111111, 1.5555556, 12.555555, -14.111111, 21.0, 0.42233688, -1.4531144, 1
250.0, 131.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
203.0, 93.0, 9.0, 0.0, 0.0, 2.6666667, 6.4444437, 3.4444444, 11.674076, 6.7777777, 3.2222223, 11.888889, 5.2222223, -10.666667, 15.333333, -4.6666665, 11.888889, 0.7601911, -2.332766, 3
88.0, 180.0, 9.0, 0.0, 0.0, 1.4999994, 0.93689823, 3.833332, 2.888675, 50.407406, 45.22222, 62.333332, 43.666668, -15.555555, 35.77778, -20.222221, 62.333332, 0.3009182, -2.0087192, 6
237.0, 137.0, 9.0, 0.0, 0.0, 0.38888887, 0.1074074, 0.33333334, 0.04444445, 0.6666667, 0.0, 2.0, 0.0, -2.0, 4.0, -2.0, 2.0, 1.0, -2.0943952, 3
23.0, 237.0, 9.0, 0.0, 0.0, 1.6666666, 2.444445, 1.7777777, 2.074075, 5.851852, 4.2222223, 4.5555553, 8.777778, -4.888889, -3.8888888, 8.777778, 8.777778, 0.54126585, 2.1805263, 7
45.0, 89.0, 9.0, 0.0, 0.0, 0.7777777, 0.3407409, 0.77777773, 0.47407398, 2.2962964, 0.11111111, 6.4444447, 0.33333334, -6.5555553, 12.444445, -5.888889, 6.4444447, 0.9861111, -2.1239047, 3
176.0, 187.0, 9.0, 0.0, 0.0, 1.7777773, 1.6009252, 2.333334, 2.0221, 54.77778, 49.0, 68.0, 47.333332, -17.333334, 39.666668, -22.333334, 68.0, 0.30412614, -2.0096147, 6
39.0, 138.0, 9.0, 0.0, 0.0, 1.1111107, 0.50184846, 2.3888893, 1.638653, 54.62963, 49.11111, 66.77778, 48.0, -16.555555, 36.444443, -19.88889, 66.77778, 0.28091076, -2.0296564, 4
28.0, 188.0, 9.0, 0.0, 0.0, 1.4444441, 1.4962955, 5.111111, 19.007412, 29.962963, 26.88889, 36.444443, 26.555555, -9.222222, 19.444445, -10.222222, 36.444443, 0.2758629, -2.083566, 6
207.0, 215.0, 9.0, 0.0, 0.0, 3.222222, 2.0403335, 2.4999998, 1.6158936, 23.814816, 18.11111, 22.666666, 30.666666, -17.11111, -3.4444444, 20.555555, 30.666666, 0.40983668, 2.4717567, 7
10.0, 190.0, 9.0, 0.0, 0.0, 2.6666672, 6.977775, 2.5000007, 2.6555543, 32.962963, 29.333334, 41.11111, 28.444445, -10.888889, 24.444445, -13.555555, 41.11111, 0.30570525, -2.020042, 6
45.0, 111.0, 9.0, 0.0, 0.0, 0.49999967, 0.34960282, 0.9999998, 0.7888104, 16.11111, 12.222222, 23.777779, 12.333333, -11.666667, 23.0, -11.333333, 23.777779, 0.4898966, -2.1006706, 5
238.0, 25.0, 9.0, 0.0, 0.0, 0.38888678, 0.25092345, 0.94444656, 0.8277594, 116.25926, 103.666664, 133.77779, 111.333336, -37.77778, 52.555557, -14.777778, 133.77779, 0.22497466, -2.3601954, 2
169.0, 102.0, 9.0, 0.0, 0.0, 1.0, 0.35555485, 0.8888893, 0.2962955, 58.22222, 53.444443, 69.66667, 51.555557, -14.333333, 34.333332, -20.0, 69.66667, 0.25975996, -1.9855843, 4
96.0, 123.0, 9.0, 0.0, 0.0, 1.2777777, 0.1518523, 1.8333334, 2.0777776, 21.62963, 14.777778, 34.22222, 15.888889, -20.555555, 37.77778, -17.222221, 34.22222, 0.5595462, -2.149759, 4
81.0, 122.0, 9.0, 0.0, 0.11111111, 7.388889, 64.95186, 4.8333335, 42.255566, 6.6296296, 3.3333333, 11.333333, 5.2222223, -9.888889, 14.111111, -4.2222223, 11.333333, 0.8093314, -2.3490174, 3
182.0, 186.0, 9.0, 0.11111111, 0.0, 3.666666, 2.0439608, 1.7777767, 1.2412661, 48.444443, 43.77778, 59.88889, 41.666668, -14.0, 34.333332, -20.333334, 59.88889, 0.30452195, -1.9730555, 6
172.0, 183.0, 9.0, 0.0, 0.0, 2.8888893, 1.6821506, 4.0555553, 3.0725813, 56.333332, 50.444443, 70.0, 48.555557, -17.666666, 41.0, -23.333334, 70.0, 0.30547154, -1.9975766, 6
226.0, 83.0, 9.0, 0.0, 0.0, 0.8888893, 0.5185186, 1.0555521, 0.50740635, 90.62963, 74.55556, 116.888885, 80.44444, -48.22222, 78.77778, -30.555555, 116.888885, 0.36206177, -2.2390528, 2
32.0, 240.0, 9.0, 0.0, 0.0, 1.2777776, 1.540803, 2.2777777, 1.7051125, 12.148149, 9.777778, 9.333334, 17.333334, -7.111111, -8.444445, 15.555555, 17.333334, 0.47067475, 2.0438652, 7
2.0, 44.0, 9.0, 0.0, 0.0, 2.1666672, 2.3888876, 2.3888896, 1.5296285, 18.74074, 17.333334, 25.222221, 13.666667, -4.2222223, 19.444445, -15.222222, 25.222221, 0.45768142, -1.7537255, 1
118.0, 38.0, 9.0, 0.0, 0.0, 0.7777774, 0.58372986, 0.88888806, 1.0680552, 124.85185, 113.333336, 141.66667, 119.55556, -34.555557, 50.444443, -15.888889, 141.66667, 0.19997217, -2.322923, 2
12.0, 154.0, 9.0, 0.0, 0.0, 3.222222, 3.0518484, 2.3333333, 3.200002, 19.703703, 14.888889, 28.555555, 15.666667, -14.444445, 26.555555, -12.111111, 28.555555, 0.47971532, -2.1425292, 4
170.0, 62.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
204.0, 12.0, 9.0, 0.0, 0.0, 0.7777774, 0.51851887, 1.7777786, 0.78518295, 127.44444, 115.55556, 143.11111, 123.666664, -35.666668, 47.0, -11.333333, 143.11111, 0.19251962, -2.4029171, 2
88.0, 91.0, 9.0, 0.0, 0.0, 1.0555559, 0.8277575, 0.7222214, 0.77220345, 104.888885, 92.55556, 123.44444, 98.666664, -37.0, 55.666668, -18.666666, 123.44444, 0.2502041, -2.300486, 2
232.0, 175.0, 9.0, 0.0, 0.0, 1.1666669, 0.62360954, 2.8333333, 2.1679492, 15.37037, 12.444445, 13.555555, 20.11111, -8.777778, -5.4444447, 14.222222, 20.11111, 0.38741234, 2.2421958, 7
97.0, 86.0, 9.0, 0.11111111, 0.0, 1.5000004, 0.8333331, 3.555556, 2.1629639, 23.814816, 23.333334, 30.222221, 17.88889, -1.4444444, 19.222221, -17.777779, 30.222221, 0.40554056, -1.6085904, 1
227.0, 69.0, 9.0, 0.0, 0.0, 3.6111114, 45.929623, 4.333333, 36.400005, 11.074074, 6.888889, 16.0, 10.333334, -12.555555, 14.777778, -2.2222223, 16.0, 0.6042809, -2.4818742, 3
164.0, 83.0, 9.0, 0.11111111, 0.0, 2.5, 6.077768, 1.5555559, 0.78518397, 66.25926, 60.22222, 79.66667, 58.88889, -18.11111, 40.22222, -22.11111, 79.66667, 0.26032928, -2.0277708, 4
187.0, 80.0, 9.0, 0.0, 0.0, 1.3333327, 0.7111114, 1.3333334, 0.7111086, 40.51852, 37.77778, 47.666668, 36.11111, -8.222222, 21.444445, -13.222222, 47.666668, 0.24472968, -1.942698, 4
238.0, 73.0, 9.0, 0.0, 0.0, 2.277776, 1.4050171, 1.5, 0.7817362, 43.51852, 38.77778, 53.0, 38.77778, -14.222222, 28.444445, -14.222222, 53.0, 0.27433428, -2.0964146, 4
222.0, 54.0, 9.0, 0.0, 0.0, 1.1666718, 0.16666654, 1.0, 0.84444314, 134.33333, 127.55556, 145.55556, 129.88889, -20.333334, 33.666668, -13.333333, 145.55556, 0.12431249, -2.231555, 2
30.0, 91.0, 9.0, 0.0, 0.0, 3.3888886, 6.4629617, 3.277778, 9.040739, 6.259259, 2.4444444, 12.111111, 4.2222223, -11.444445, 17.555555, -6.111111, 12.111111, 0.82302064, -2.2827444, 3
8.0, 39.0, 9.0, 0.11111111, 0.0, 1.3888906, 1.129629, 1.8333334, 0.699999, 113.37037, 102.55556, 132.0, 105.55556, -32.444443, 55.88889, -23.444445, 132.0, 0.22295359, -2.1981578, 2
168.0, 187.0, 9.0, 0.0, 0.0, 3.5, 2.1679482, 2.8333333, 1.602082, 58.0, 52.555557, 71.44444, 50.0, -16.333334, 40.333332, -24.0, 71.44444, 0.29964966, -1.9666711, 6
14.0, 136.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3
1.0, 45.0, 9.0, 0.0, 0.0, 0.88889056, 0.45542085, 1.1111132, 0.45541877, 122.85185, 110.55556, 140.0, 118.0, -36.88889, 51.444443, -14.555555, 140.0, 0.21017425, -2.3593597, 2
120.0, 51.0, 9.0, 0.0, 0.0, 1.0555547, 0.7123238, 2.0555534, 0.742867, 124.40741, 113.22222, 141.11111, 118.888885, -33.555557, 50.11111, -16.555555, 141.11111, 0.19756877, -2.3053098, 2
178.0, 185.0, 9.0, 0.0, 0.0, 2.6111119, 1.8063676, 3.1111114, 2.2771008, 49.037037, 44.0, 60.666668, 42.444443, -15.111111, 34.88889, -19.777779, 60.666668, 0.30003616, -2.006186, 6
197.0, 156.0, 9.0, 0.0, 0.0, 0.9444439, 0.49065349, 2.0555558, 1.705112, 16.925926, 13.444445, 15.555555, 21.777779, -10.444445, -4.111111, 14.555555, 21.777779, 0.38463837, 2.3635807, 7
151.0, 143.0, 9.0, 0.0, 0.0, 0.3888887, 0.06296294, 0.4999999, 0.0333333, 5.6666665, 7.5555553, 6.4444447, 3.0, 5.6666665, 2.3333333, -8.0, 7.5555553, 0.60119045, -0.79691786, 1
100.0, 124.0, 9.0, 0.0, 0.0, 0.27777767, 0.06296294, 0.99999994, 0.4444444, 7.0740743, 8.222222, 8.777778, 4.2222223, 3.4444444, 5.111111, -8.555555, 9.0, 0.5311728, -1.1570816, 1
51.0, 111.0, 9.0, 0.0, 0.0, 16.222223, 16.443394, 0.44444498, 0.34426522, 34.11111, 30.333334, 42.22222, 29.777779, -11.333333, 24.333334, -13.0, 42.22222, 0.29035455, -2.0057423, 4
26.0, 91.0, 9.0, 0.11111111, 0.0, 2.0, 2.177777, 2.5555556, 2.1629624, 19.74074, 19.777779, 24.555555, 14.888889, 0.11111111, 14.444445, -14.555555, 24.555555, 0.39415666, -1.5522503, 1
224.0, 73.0, 9.0, 0.0, 0.0, 1.5, 1.2777776, 2.3333333, 1.0666656, 5.814815, 2.3333335, 10.666667, 4.4444447, -10.444445, 14.555555, -4.111111, 10.666667, 0.7899301, -2.3556414, 3
40.0, 95.0, 9.0, 0.0, 0.11111111, 1.2777778, 1.5740741, 1.6111112, 1.2185184, 4.6296296, 1.0, 9.222222, 3.6666667, -10.888889, 13.777778, -2.8888888, 9.222222, 0.90709877, -2.4294486, 3
217.0, 122.0, 9.0, 0.0, 0.0, 0.33333316, 0.13333336, 0.5, 0.3, 6.0, 7.2222223, 7.3333335, 3.4444444, 3.6666667, 4.0, -7.6666665, 7.6666665, 0.55180776, -1.0514401, 1
79.0, 104.0, 9.0, 0.11111111, 0.0, 0.9444453, 0.3740738, 1.5, 1.0111135, 65.296295, 59.77778, 78.0, 58.11111, -16.555555, 38.11111, -21.555555, 78.0, 0.25469732, -2.0078323, 4
140.0, 125.0, 9.0, 0.0, 0.0, 0.2777779, 0.06296301, 0.66666675, 0.31111118, 6.185185, 7.3333335, 7.6666665, 3.5555556, 3.4444444, 4.4444447, -7.888889, 7.7777777, 0.5456349, -1.1218182, 1
36.0, 145.0, 9.0, 0.0, 0.0, 0.2777778, 0.19629629, 1.2777778, 2.0629628, 0.8518519, 0.33333334, 1.4444444, 0.7777778, -1.5555556, 1.7777778, -0.22222222, 1.4444444, 0.25185186, -2.5309503, 3
105.0, 193.0, 9.0, 0.0, 0.0, 3.222222, 1.9051597, 2.8888893, 2.1773255, 60.11111, 53.11111, 75.111115, 52.11111, -21.0, 45.0, -24.0, 75.111115, 0.30846536, -2.047766, 6
122.0, 11.0, 9.0, 0.0, 0.0, 1.0, 0.31111577, 2.8888905, 5.051852, 143.44444, 136.88889, 150.88889, 142.55556, -19.666666, 22.333334, -2.6666667, 150.88889, 0.09277301, -2.5216477, 2
212.0, 235.0, 9.0, 0.0, 0.0, 1.4444447, 1.4555132, 1.944445, 2.2648687, 25.88889, 21.11111, 24.0, 32.555557, -14.333333, -5.6666665, 20.0, 32.555557, 0.35188085, 2.3560238, 7
150.0, 152.0, 9.0, 0.0, 0.0, 0.11111108, 0.029629618, 2.0555556, 3.5740747, 1.3703704, 1.0, 2.3333335, 0.7777778, -1.1111112, 2.8888888, -1.7777778, 2.3333335, 0.537037, -2.0073514, 5
241.0, 218.0, 9.0, 0.0, 0.0, 1.7777777, 3.4962964, 1.6666664, 1.0222222, 8.444445, 5.4444447, 7.3333335, 12.555555, -9.0, -3.3333333, 12.333333, 12.555555, 0.5692659, 2.361442, 7
220.0, 39.0, 9.0, 0.11111111, 0.0, 0.66666794, 0.73029673, 1.3333334, 1.3333335, 113.0, 99.44444, 131.11111, 108.44444, -40.666668, 54.333332, -13.666667, 131.11111, 0.24145858, -2.393564, 2
43.0, 152.0, 9.0, 0.0, 0.0, 1.9444445, 1.7074082, 1.2222222, 0.8296299, 1.5185186, 1.0, 2.8888888, 0.6666667, -1.5555556, 4.111111, -2.5555556, 2.8888888, 0.64867723, -1.9332389, 5
170.0, 143.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
3.0, 106.0, 9.0, 0.0, 0.0, 0.22222222, 0.17213261, 0.11111111, 0.17213261, 0.5555556, 0.0, 1.6666666, 0.0, -1.6666666, 3.3333333, -1.6666666, 1.6666666, 1.0, -2.0943952, 3
93.0, 127.0, 9.0, 0.0, 0.0, 1.1111112, 0.83444345, 1.0, 0.7888106, 3.8148148, 1.3333334, 6.7777777, 3.3333333, -7.4444447, 8.888889, -1.4444444, 6.7777777, 0.8272487, -2.4745617, 3
41.0, 77.0, 9.0, 0.11111111, 0.0, 1.777778, 0.6518514, 1.611111, 1.5740745, 5.0, 1.2222222, 10.222222, 3.5555556, -11.333333, 15.666667, -4.3333335, 10.222222, 0.8916084, -2.3548815, 3
170.0, 154.0, 9.0, 0.0, 0.0, 0.11111111, 0.17213261, 0.055555556, 0.13608277, 0.074074075, 0.0, 0.22222222, 0.0, -0.22222222, 0.44444445, -0.22222222, 0.22222222, 0.22222222, -2.0943952, 5
41.0, 61.0, 9.0, 0.0, 0.0, 2.0555553, 1.5740743, 1.5555553, 1.940741, 21.74074, 20.333334, 28.777779, 16.11111, -4.2222223, 21.11111, -16.88889, 28.777779, 0.43704242, -1.7372931, 1
156.0, 86.0, 9.0, 0.0, 0.0, 2.2777777, 0.38968182, 0.27777767, 0.250924, 20.444445, 15.888889, 28.555555, 16.88889, -13.666667, 24.333334, -10.666667, 28.555555, 0.44469786, -2.1782806, 5
157.0, 221.0, 9.0, 0.0, 0.0, 1.0555555, 0.6469299, 1.2222222, 0.6206328, 12.111111, 10.222222, 8.111112, 18.0, -5.6666665, -12.0, 17.666666, 18.0, 0.5491797, 1.8771459, 7
92.0, 44.0, 9.0, 0.11111111, 0.0, 0.7222226, 0.5741352, 1.1666654, 1.048809, 123.81481, 113.44444, 138.11111, 119.888885, -31.11111, 42.88889, -11.777778, 138.11111, 0.17842785, -2.3672824, 2
85.0, 70.0, 9.0, 0.0, 0.0, 1.2777777, 0.7296302, 1.8333334, 1.1444422, 23.666666, 23.0, 30.11111, 17.88889, -2.0, 19.333334, -17.333334, 30.11111, 0.40601462, -1.6496034, 1
59.0, 111.0, 9.0, 0.0, 0.0, 0.27777767, 0.15185185, 0.4999999, 0.12222217, 5.4444447, 6.4444447, 7.0, 2.8888888, 3.0, 4.6666665, -7.6666665, 7.2222223, 0.60119045, -1.1813879, 1
65.0, 54.0, 9.0, 0.0, 0.0, 1.777778, 1.6740733, 2.722222, 4.3296285, 24.592592, 22.777779, 32.555557, 18.444445, -5.4444447, 23.88889, -18.444445, 32.555557, 0.4321665, -1.7607523, 1
34.0, 164.0, 9.0, 0.0, 0.0, 0.888889, 0.40368673, 1.2777778, 0.49065349, 11.333333, 9.222222, 10.333334, 14.444445, -6.3333335, -3.0, 9.333333, 14.444445, 0.367923, 2.291118, 7
103.0, 174.0, 9.0, 0.11111111, 0.0, 1.4444447, 1.1674602, 1.6666666, 1.2649112, 23.185184, 20.666668, 19.88889, 29.0, -7.5555553, -9.888889, 17.444445, 29.0, 0.32797024, 2.0336978, 7
