@relation penbased-2
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
51, 100, 0, 90, 5, 57, 92, 61, 100, 70, 85, 82, 68, 40, 86, 0, 4
100, 75, 95, 100, 24, 81, 38, 44, 69, 8, 0, 0, 45, 33, 96, 64, 8
77, 100, 53, 90, 0, 43, 13, 0, 86, 34, 100, 84, 73, 51, 10, 9, 0
0, 89, 41, 94, 87, 100, 100, 98, 80, 75, 68, 50, 59, 25, 60, 0, 7
28, 55, 63, 78, 100, 100, 75, 71, 56, 42, 35, 13, 0, 0, 25, 0, 1
45, 100, 1, 67, 0, 24, 69, 24, 100, 48, 73, 98, 80, 53, 90, 0, 4
0, 95, 52, 100, 100, 79, 83, 44, 67, 8, 45, 0, 3, 30, 84, 38, 7
23, 76, 52, 100, 100, 98, 79, 71, 63, 50, 82, 19, 49, 0, 0, 7, 3
28, 71, 43, 100, 76, 79, 49, 47, 11, 21, 0, 0, 50, 1, 100, 4, 2
39, 81, 72, 100, 100, 77, 71, 51, 95, 43, 95, 16, 50, 0, 0, 1, 3
29, 88, 23, 57, 73, 40, 51, 0, 0, 13, 12, 58, 42, 94, 100, 100, 5
92, 65, 50, 100, 0, 82, 47, 46, 87, 6, 42, 0, 54, 45, 100, 79, 8
9, 32, 60, 62, 80, 100, 6, 93, 36, 56, 100, 27, 57, 0, 0, 25, 8
0, 78, 40, 100, 97, 78, 69, 39, 44, 0, 100, 7, 35, 37, 22, 73, 8
10, 86, 0, 44, 33, 0, 80, 9, 100, 65, 64, 100, 22, 74, 32, 20, 0
38, 76, 58, 100, 21, 65, 0, 27, 44, 0, 100, 22, 45, 36, 22, 8, 6
24, 66, 100, 89, 30, 66, 88, 32, 34, 0, 0, 34, 61, 72, 77, 100, 8
0, 75, 45, 85, 100, 100, 84, 80, 71, 59, 58, 37, 55, 15, 63, 0, 1
24, 87, 0, 62, 7, 0, 61, 0, 100, 44, 80, 100, 29, 93, 7, 36, 0
30, 81, 70, 100, 69, 65, 39, 31, 0, 5, 7, 18, 52, 0, 100, 4, 2
51, 100, 21, 77, 2, 49, 0, 20, 45, 0, 100, 17, 51, 27, 4, 7, 6
63, 77, 30, 100, 0, 59, 12, 13, 67, 0, 100, 37, 88, 83, 34, 88, 0
64, 100, 34, 73, 100, 39, 94, 3, 0, 0, 38, 38, 90, 74, 76, 95, 8
100, 97, 50, 100, 12, 88, 6, 48, 37, 47, 78, 25, 50, 0, 0, 2, 5
44, 89, 100, 100, 91, 93, 35, 79, 33, 55, 73, 29, 54, 0, 0, 11, 5
0, 90, 46, 100, 100, 98, 87, 76, 56, 56, 74, 34, 56, 12, 8, 0, 3
0, 95, 51, 100, 91, 86, 81, 45, 68, 5, 55, 0, 46, 34, 100, 33, 7
100, 94, 54, 96, 9, 100, 0, 60, 43, 52, 72, 24, 41, 0, 13, 8, 5
0, 79, 36, 100, 82, 81, 87, 40, 70, 0, 31, 24, 45, 45, 100, 50, 7
38, 63, 74, 100, 11, 86, 34, 43, 67, 0, 0, 7, 27, 48, 100, 76, 8
5, 100, 93, 97, 100, 74, 65, 41, 37, 8, 5, 0, 0, 24, 89, 23, 7
50, 89, 52, 100, 0, 67, 23, 45, 96, 48, 100, 76, 60, 39, 38, 0, 4
85, 87, 48, 72, 0, 73, 34, 100, 82, 96, 89, 64, 87, 31, 100, 0, 9
13, 87, 0, 57, 60, 37, 42, 0, 12, 16, 14, 59, 30, 98, 100, 100, 5
57, 94, 39, 100, 11, 69, 0, 35, 23, 4, 97, 0, 100, 24, 41, 5, 6
82, 97, 35, 100, 0, 67, 0, 25, 45, 2, 100, 10, 61, 23, 14, 0, 6
0, 44, 30, 61, 67, 80, 100, 100, 96, 80, 83, 53, 68, 26, 62, 0, 1
56, 97, 42, 100, 0, 74, 52, 60, 100, 81, 74, 60, 50, 30, 33, 0, 4
100, 94, 63, 100, 30, 71, 8, 39, 6, 6, 57, 0, 54, 19, 0, 10, 6
94, 100, 56, 74, 27, 46, 15, 13, 61, 0, 100, 20, 49, 31, 0, 19, 6
25, 85, 59, 100, 86, 89, 86, 67, 100, 45, 88, 24, 49, 9, 0, 0, 3
64, 100, 21, 74, 0, 38, 17, 3, 72, 0, 100, 31, 59, 51, 6, 39, 6
6, 43, 16, 2, 68, 0, 100, 35, 81, 75, 38, 100, 7, 63, 0, 22, 0
100, 100, 54, 89, 18, 61, 0, 27, 29, 0, 83, 11, 61, 35, 7, 25, 6
62, 86, 87, 100, 100, 79, 85, 54, 85, 25, 64, 4, 29, 0, 0, 12, 3
29, 84, 65, 100, 87, 74, 69, 45, 38, 19, 0, 0, 49, 6, 100, 12, 2
0, 46, 52, 72, 100, 100, 84, 75, 71, 42, 64, 9, 2, 1, 32, 0, 1
25, 91, 61, 100, 74, 75, 44, 55, 94, 43, 100, 16, 53, 0, 0, 6, 3
28, 94, 96, 100, 83, 94, 22, 76, 50, 64, 100, 41, 66, 9, 0, 0, 5
9, 100, 19, 75, 0, 35, 46, 35, 100, 34, 74, 67, 77, 27, 83, 0, 4
0, 87, 32, 100, 67, 84, 48, 50, 16, 23, 16, 2, 58, 3, 100, 0, 2
46, 94, 13, 69, 0, 28, 32, 0, 77, 7, 100, 44, 85, 83, 43, 100, 0
0, 35, 39, 53, 72, 75, 100, 100, 83, 80, 61, 54, 41, 27, 24, 0, 1
77, 72, 51, 100, 0, 77, 61, 42, 94, 0, 22, 2, 33, 45, 100, 76, 8
100, 100, 56, 81, 33, 51, 26, 18, 63, 0, 93, 25, 47, 38, 0, 20, 6
78, 100, 43, 76, 10, 47, 0, 16, 57, 0, 100, 24, 51, 44, 9, 23, 6
91, 98, 48, 100, 12, 60, 0, 15, 55, 0, 100, 27, 39, 38, 5, 5, 6
3, 79, 36, 59, 88, 39, 66, 0, 15, 14, 0, 55, 27, 89, 100, 100, 5
38, 96, 6, 60, 0, 19, 47, 0, 99, 25, 100, 65, 71, 100, 17, 85, 0
42, 100, 7, 72, 0, 41, 54, 38, 100, 44, 73, 73, 56, 36, 39, 0, 4
0, 61, 33, 71, 66, 86, 100, 100, 94, 77, 79, 52, 66, 26, 62, 0, 1
0, 78, 40, 100, 80, 86, 70, 42, 40, 7, 14, 0, 56, 18, 100, 3, 2
0, 71, 20, 100, 54, 91, 51, 55, 29, 22, 3, 0, 54, 3, 100, 9, 2
64, 92, 100, 100, 85, 98, 47, 80, 70, 54, 82, 18, 43, 0, 0, 13, 5
0, 51, 24, 64, 66, 85, 100, 100, 72, 75, 47, 51, 26, 25, 11, 0, 1
40, 78, 62, 100, 58, 67, 35, 39, 0, 32, 27, 22, 62, 7, 100, 0, 2
81, 97, 2, 90, 0, 61, 81, 72, 100, 100, 81, 67, 69, 33, 59, 0, 9
35, 100, 5, 72, 0, 40, 44, 18, 87, 30, 100, 58, 70, 30, 53, 0, 4
94, 77, 54, 100, 0, 74, 47, 52, 85, 76, 100, 38, 82, 0, 5, 0, 9
71, 100, 29, 69, 0, 32, 24, 0, 76, 18, 100, 56, 85, 95, 31, 98, 0
34, 96, 43, 63, 89, 37, 65, 0, 0, 14, 12, 54, 26, 93, 100, 100, 5
54, 96, 60, 67, 87, 34, 48, 0, 14, 26, 0, 72, 40, 100, 100, 99, 5
0, 98, 5, 73, 70, 39, 100, 0, 43, 9, 53, 50, 84, 90, 26, 100, 8
100, 100, 70, 93, 37, 68, 11, 41, 0, 11, 38, 0, 48, 25, 2, 35, 6
24, 86, 36, 55, 98, 77, 27, 100, 45, 81, 100, 49, 84, 10, 0, 0, 9
21, 83, 55, 100, 92, 86, 73, 61, 92, 35, 100, 9, 52, 0, 0, 0, 3
49, 84, 55, 100, 100, 98, 72, 72, 48, 50, 81, 31, 49, 8, 0, 0, 3
7, 91, 57, 100, 8, 96, 0, 54, 57, 50, 100, 21, 46, 0, 1, 14, 5
29, 94, 2, 59, 0, 17, 47, 0, 90, 25, 100, 66, 71, 100, 19, 98, 0
53, 92, 88, 100, 100, 86, 73, 65, 70, 39, 70, 13, 36, 1, 0, 0, 3
15, 100, 4, 75, 0, 50, 55, 41, 100, 57, 85, 49, 83, 24, 77, 0, 4
45, 72, 18, 100, 0, 64, 64, 33, 98, 0, 7, 5, 26, 41, 100, 68, 8
19, 83, 12, 55, 57, 31, 28, 0, 7, 35, 0, 73, 41, 97, 100, 100, 5
100, 100, 57, 84, 24, 58, 0, 27, 18, 0, 69, 10, 57, 38, 4, 42, 6
19, 100, 0, 63, 3, 30, 63, 47, 100, 77, 91, 75, 77, 38, 68, 0, 4
51, 67, 100, 87, 56, 100, 0, 84, 48, 74, 91, 54, 65, 24, 22, 0, 9
0, 87, 36, 100, 56, 71, 37, 40, 1, 19, 15, 19, 61, 16, 100, 0, 2
97, 100, 53, 77, 32, 44, 39, 9, 90, 0, 100, 31, 51, 49, 0, 36, 6
40, 100, 7, 84, 72, 47, 100, 5, 22, 0, 52, 45, 84, 90, 0, 94, 8
100, 81, 52, 62, 17, 77, 57, 100, 79, 68, 75, 31, 52, 0, 0, 12, 9
18, 26, 43, 0, 77, 5, 100, 43, 88, 86, 55, 100, 21, 88, 0, 52, 0
7, 78, 78, 100, 100, 93, 98, 51, 98, 9, 22, 0, 0, 1, 93, 2, 1
60, 100, 40, 81, 0, 54, 2, 43, 60, 34, 100, 57, 82, 36, 71, 0, 4
27, 70, 37, 100, 72, 87, 63, 48, 35, 16, 0, 10, 50, 10, 100, 0, 2
44, 100, 58, 57, 100, 88, 40, 95, 63, 62, 77, 60, 67, 10, 0, 0, 9
59, 99, 16, 72, 89, 38, 91, 0, 28, 18, 73, 58, 100, 100, 0, 95, 8
93, 93, 60, 100, 19, 71, 0, 39, 23, 8, 100, 9, 86, 26, 38, 0, 6
0, 61, 35, 82, 90, 100, 100, 93, 69, 71, 44, 47, 23, 24, 8, 0, 1
79, 100, 35, 80, 6, 52, 0, 22, 43, 0, 100, 6, 75, 31, 17, 31, 6
54, 63, 100, 76, 80, 100, 43, 75, 51, 35, 47, 0, 0, 16, 27, 46, 8
0, 94, 49, 99, 100, 100, 73, 67, 54, 26, 45, 0, 22, 39, 71, 50, 7
0, 89, 26, 100, 35, 51, 32, 0, 13, 13, 22, 32, 60, 40, 100, 46, 7
100, 100, 57, 90, 28, 67, 6, 43, 0, 15, 37, 0, 70, 16, 28, 27, 6
87, 100, 31, 76, 100, 91, 38, 80, 22, 62, 0, 0, 73, 9, 33, 64, 8
57, 53, 100, 85, 62, 100, 51, 61, 79, 24, 29, 0, 0, 30, 61, 56, 8
0, 99, 65, 100, 100, 97, 57, 62, 36, 16, 19, 0, 2, 36, 69, 40, 7
63, 66, 58, 100, 11, 76, 36, 38, 63, 0, 0, 3, 36, 36, 100, 62, 8
0, 97, 11, 100, 62, 98, 100, 85, 94, 62, 72, 42, 48, 21, 44, 0, 7
47, 100, 0, 75, 5, 29, 50, 0, 100, 18, 100, 63, 59, 96, 4, 88, 0
32, 71, 55, 100, 72, 77, 56, 44, 32, 12, 0, 4, 43, 13, 100, 0, 2
6, 85, 48, 100, 83, 83, 60, 56, 100, 38, 86, 13, 34, 0, 0, 2, 3
100, 100, 37, 89, 43, 57, 69, 26, 33, 0, 0, 19, 35, 48, 83, 73, 8
74, 100, 50, 99, 13, 67, 0, 31, 35, 0, 100, 10, 79, 43, 10, 52, 6
0, 50, 26, 64, 61, 83, 99, 100, 100, 83, 74, 56, 51, 28, 33, 0, 1
0, 70, 31, 94, 99, 100, 100, 73, 55, 46, 8, 21, 19, 0, 88, 1, 2
83, 100, 36, 82, 11, 61, 0, 39, 78, 35, 100, 41, 67, 21, 53, 0, 4
24, 68, 51, 60, 96, 97, 32, 100, 60, 75, 100, 49, 70, 0, 0, 3, 9
0, 65, 51, 74, 87, 96, 100, 100, 78, 75, 54, 50, 32, 25, 12, 0, 1
40, 98, 51, 100, 0, 61, 11, 16, 93, 0, 100, 37, 18, 51, 24, 19, 6
19, 100, 76, 92, 16, 92, 0, 55, 46, 50, 100, 28, 57, 0, 1, 17, 5
100, 100, 44, 84, 17, 56, 8, 27, 34, 0, 84, 17, 53, 35, 0, 15, 6
62, 57, 100, 85, 52, 100, 0, 76, 39, 64, 79, 57, 52, 24, 5, 0, 9
0, 100, 44, 97, 54, 61, 41, 23, 23, 0, 9, 38, 52, 44, 100, 41, 7
15, 100, 0, 74, 20, 45, 82, 47, 100, 64, 84, 68, 77, 34, 73, 0, 4
0, 72, 29, 100, 59, 79, 58, 23, 42, 0, 30, 30, 65, 47, 100, 64, 7
63, 78, 83, 100, 100, 80, 78, 53, 42, 30, 0, 8, 30, 0, 93, 3, 2
46, 99, 12, 70, 0, 31, 24, 0, 70, 4, 100, 36, 94, 76, 60, 100, 0
41, 100, 25, 97, 0, 54, 61, 46, 100, 47, 83, 87, 55, 45, 36, 0, 4
100, 94, 29, 84, 32, 41, 59, 0, 0, 1, 42, 38, 87, 74, 52, 100, 8
0, 91, 42, 100, 63, 76, 53, 38, 54, 0, 40, 4, 48, 29, 100, 36, 7
0, 90, 41, 100, 83, 88, 65, 65, 69, 43, 100, 22, 66, 5, 14, 0, 3
96, 82, 63, 100, 0, 84, 31, 71, 100, 84, 91, 55, 64, 28, 36, 0, 9
0, 99, 73, 100, 100, 80, 56, 47, 33, 7, 10, 0, 7, 33, 81, 35, 7
32, 98, 8, 71, 56, 25, 28, 0, 0, 42, 77, 69, 100, 100, 15, 92, 8
40, 88, 95, 100, 88, 100, 40, 77, 72, 61, 100, 33, 58, 7, 0, 0, 5
0, 72, 1, 100, 49, 100, 72, 71, 43, 39, 10, 10, 51, 0, 100, 1, 2
27, 65, 58, 36, 61, 0, 25, 10, 0, 45, 13, 74, 56, 89, 100, 100, 5
0, 71, 47, 85, 100, 100, 92, 82, 75, 60, 62, 38, 45, 16, 40, 0, 1
37, 78, 79, 100, 89, 68, 60, 36, 16, 13, 0, 22, 56, 22, 100, 0, 2
12, 73, 29, 100, 70, 87, 51, 53, 13, 28, 0, 4, 50, 0, 100, 0, 2
1, 68, 4, 100, 55, 77, 55, 31, 7, 2, 0, 6, 60, 0, 100, 19, 2
62, 87, 41, 63, 100, 100, 22, 72, 8, 41, 30, 0, 93, 42, 0, 34, 8
67, 99, 0, 95, 29, 61, 100, 36, 87, 0, 43, 21, 70, 60, 83, 100, 8
0, 59, 16, 73, 77, 95, 100, 100, 70, 75, 45, 50, 25, 25, 34, 0, 1
88, 100, 48, 94, 59, 69, 100, 85, 90, 56, 80, 23, 46, 0, 0, 12, 9
88, 88, 53, 78, 100, 40, 91, 0, 0, 1, 5, 39, 57, 76, 18, 100, 8
100, 94, 58, 100, 15, 70, 0, 34, 28, 1, 97, 0, 91, 28, 31, 21, 6
0, 62, 32, 73, 69, 91, 100, 100, 80, 75, 59, 51, 39, 26, 27, 0, 1
36, 100, 0, 76, 21, 49, 73, 39, 100, 60, 70, 64, 72, 31, 85, 0, 4
100, 100, 63, 90, 26, 63, 2, 33, 0, 0, 54, 1, 60, 31, 7, 30, 6
62, 86, 97, 100, 94, 71, 69, 46, 37, 22, 0, 2, 47, 0, 100, 1, 2
23, 96, 27, 54, 64, 35, 33, 0, 12, 42, 0, 93, 50, 96, 100, 100, 5
86, 71, 70, 100, 0, 87, 13, 60, 86, 71, 100, 60, 87, 27, 88, 0, 9
17, 100, 5, 71, 0, 40, 60, 39, 100, 58, 85, 61, 77, 29, 69, 0, 4
7, 85, 29, 100, 28, 70, 26, 55, 83, 58, 100, 31, 55, 11, 0, 0, 3
14, 86, 50, 100, 73, 80, 39, 53, 0, 28, 0, 4, 58, 1, 100, 0, 2
32, 96, 0, 67, 61, 58, 74, 14, 24, 0, 20, 50, 38, 91, 100, 100, 5
57, 87, 0, 100, 17, 63, 100, 28, 94, 0, 20, 34, 89, 71, 37, 87, 8
88, 68, 31, 56, 0, 81, 47, 100, 100, 86, 97, 55, 75, 26, 44, 0, 9
0, 54, 40, 67, 78, 88, 100, 100, 82, 74, 69, 49, 58, 24, 40, 0, 1
7, 90, 57, 100, 86, 81, 46, 62, 92, 45, 100, 18, 58, 0, 0, 0, 3
0, 91, 32, 100, 65, 97, 92, 76, 100, 38, 95, 0, 68, 25, 91, 35, 7
0, 100, 50, 99, 47, 69, 32, 35, 20, 0, 10, 29, 44, 44, 100, 47, 7
0, 91, 49, 96, 100, 100, 67, 62, 54, 18, 38, 0, 21, 38, 83, 40, 7
54, 100, 29, 87, 6, 55, 0, 23, 48, 0, 100, 21, 40, 35, 12, 17, 6
55, 61, 81, 100, 68, 79, 56, 33, 30, 0, 0, 1, 51, 2, 100, 6, 1
21, 73, 12, 31, 40, 0, 81, 18, 100, 55, 82, 94, 37, 100, 0, 75, 0
48, 94, 0, 76, 53, 39, 47, 0, 3, 14, 70, 46, 100, 88, 28, 100, 8
100, 100, 61, 90, 71, 68, 95, 88, 94, 54, 79, 22, 41, 0, 0, 13, 9
29, 100, 11, 85, 0, 65, 3, 45, 46, 39, 83, 39, 84, 19, 100, 0, 4
66, 93, 50, 56, 80, 100, 0, 55, 17, 35, 59, 0, 100, 52, 0, 29, 8
100, 99, 57, 100, 18, 79, 16, 45, 61, 52, 78, 22, 39, 0, 0, 7, 5
61, 91, 88, 100, 100, 81, 78, 61, 63, 38, 60, 14, 34, 0, 0, 1, 3
59, 100, 24, 68, 24, 19, 69, 0, 100, 42, 74, 85, 21, 63, 0, 19, 0
9, 79, 81, 99, 100, 100, 81, 73, 77, 45, 74, 17, 0, 0, 15, 3, 1
63, 62, 67, 100, 5, 79, 52, 41, 73, 0, 0, 2, 32, 42, 100, 75, 8
32, 100, 32, 79, 0, 48, 25, 28, 96, 34, 100, 64, 77, 34, 77, 0, 4
0, 88, 44, 100, 100, 85, 88, 45, 60, 8, 25, 0, 32, 25, 98, 27, 7
0, 78, 25, 100, 58, 77, 46, 37, 10, 12, 19, 24, 62, 9, 100, 0, 2
38, 100, 10, 69, 0, 27, 29, 0, 71, 9, 100, 42, 88, 81, 46, 92, 0
22, 71, 55, 44, 42, 11, 0, 0, 1, 37, 13, 71, 53, 91, 100, 100, 5
76, 69, 24, 51, 0, 72, 39, 100, 91, 99, 100, 66, 93, 32, 87, 0, 9
47, 100, 38, 94, 12, 68, 0, 42, 48, 39, 100, 52, 80, 26, 83, 0, 4
0, 84, 37, 100, 59, 76, 24, 49, 70, 43, 100, 21, 60, 0, 7, 6, 3
88, 81, 51, 100, 11, 79, 60, 69, 100, 69, 95, 24, 53, 0, 0, 1, 9
0, 85, 19, 63, 86, 31, 94, 0, 3, 15, 39, 50, 100, 83, 29, 100, 8
55, 95, 0, 73, 5, 37, 90, 36, 100, 75, 84, 100, 76, 50, 65, 0, 4
32, 100, 9, 63, 0, 21, 30, 0, 70, 14, 100, 43, 87, 79, 47, 90, 0
57, 72, 100, 93, 47, 100, 0, 78, 52, 71, 94, 57, 69, 28, 39, 0, 9
19, 100, 36, 96, 34, 58, 13, 28, 0, 12, 34, 5, 67, 0, 100, 4, 2
5, 65, 2, 25, 41, 0, 89, 11, 100, 54, 70, 92, 23, 100, 0, 64, 0
33, 87, 49, 100, 94, 83, 49, 64, 73, 47, 100, 20, 60, 0, 0, 3, 3
13, 100, 59, 98, 64, 58, 37, 21, 15, 0, 0, 41, 49, 49, 100, 55, 7
23, 72, 0, 35, 16, 0, 69, 8, 100, 40, 93, 78, 49, 100, 14, 75, 0
14, 83, 51, 100, 100, 84, 54, 50, 16, 15, 0, 0, 11, 34, 92, 38, 7
0, 51, 56, 74, 100, 100, 85, 91, 75, 63, 75, 36, 80, 8, 85, 0, 1
0, 81, 34, 100, 62, 73, 54, 36, 39, 0, 12, 16, 50, 27, 100, 30, 7
0, 86, 35, 100, 66, 81, 66, 55, 51, 30, 26, 8, 49, 0, 100, 1, 2
100, 100, 54, 87, 20, 60, 4, 27, 27, 0, 71, 16, 53, 44, 0, 45, 6
0, 51, 8, 20, 40, 0, 78, 11, 100, 43, 95, 81, 61, 100, 27, 85, 0
27, 94, 1, 63, 56, 67, 64, 19, 0, 0, 0, 55, 21, 100, 100, 100, 5
0, 9, 42, 38, 73, 69, 100, 100, 88, 94, 73, 63, 73, 31, 81, 0, 1
17, 80, 48, 100, 70, 77, 56, 54, 100, 45, 91, 13, 48, 0, 0, 6, 3
0, 78, 54, 100, 100, 81, 78, 43, 49, 8, 35, 0, 32, 38, 95, 49, 7
14, 76, 50, 100, 100, 95, 71, 64, 59, 52, 83, 20, 42, 0, 0, 18, 3
14, 73, 60, 100, 100, 93, 74, 55, 38, 20, 0, 0, 2, 35, 63, 28, 7
44, 85, 76, 100, 79, 70, 54, 41, 23, 16, 0, 0, 50, 5, 100, 1, 2
75, 100, 41, 69, 0, 39, 45, 30, 100, 37, 92, 65, 55, 33, 23, 0, 4
38, 100, 12, 67, 19, 9, 62, 0, 100, 30, 83, 82, 39, 91, 0, 66, 0
80, 100, 27, 78, 0, 42, 21, 6, 99, 8, 100, 37, 19, 30, 10, 0, 6
0, 69, 26, 77, 92, 97, 100, 100, 76, 75, 55, 50, 39, 25, 29, 0, 1
27, 90, 64, 100, 67, 70, 37, 43, 0, 22, 12, 18, 64, 19, 100, 0, 2
89, 81, 49, 100, 0, 84, 39, 68, 100, 75, 94, 54, 84, 24, 51, 0, 9
15, 100, 0, 68, 6, 23, 41, 0, 80, 5, 100, 42, 80, 80, 42, 94, 0
0, 30, 46, 60, 59, 100, 21, 81, 67, 50, 100, 16, 38, 0, 7, 28, 8
0, 56, 15, 73, 65, 94, 100, 100, 91, 75, 82, 50, 79, 25, 94, 0, 1
0, 92, 42, 97, 86, 100, 72, 54, 60, 0, 40, 0, 56, 22, 100, 21, 7
40, 71, 60, 100, 100, 85, 78, 46, 37, 20, 0, 4, 49, 3, 99, 0, 2
30, 69, 38, 100, 82, 88, 76, 53, 43, 24, 0, 0, 43, 6, 100, 6, 2
35, 72, 26, 94, 91, 100, 82, 67, 64, 51, 100, 26, 53, 0, 0, 3, 3
17, 59, 32, 100, 57, 82, 32, 39, 0, 5, 19, 0, 59, 7, 100, 14, 2
0, 81, 27, 100, 58, 90, 45, 58, 25, 30, 23, 0, 61, 2, 100, 6, 2
40, 99, 2, 100, 35, 72, 56, 99, 86, 67, 100, 28, 59, 0, 0, 7, 9
8, 85, 67, 100, 74, 68, 44, 34, 12, 0, 0, 31, 34, 46, 100, 46, 7
30, 94, 73, 100, 29, 91, 6, 52, 51, 46, 100, 24, 45, 0, 0, 14, 5
100, 100, 66, 90, 25, 59, 0, 24, 36, 0, 98, 12, 62, 34, 0, 26, 6
0, 94, 53, 100, 94, 77, 79, 37, 53, 0, 37, 1, 50, 40, 100, 57, 7
0, 70, 14, 97, 66, 100, 100, 79, 66, 55, 94, 27, 90, 0, 41, 2, 3
0, 0, 42, 18, 77, 43, 100, 73, 84, 100, 29, 92, 24, 64, 79, 53, 9
29, 82, 44, 100, 93, 92, 68, 63, 77, 40, 100, 13, 53, 0, 0, 4, 3
0, 84, 41, 100, 86, 75, 33, 52, 54, 45, 100, 19, 51, 0, 2, 13, 3
92, 100, 37, 100, 1, 68, 0, 29, 41, 0, 100, 5, 67, 32, 8, 23, 6
0, 100, 5, 86, 2, 66, 3, 45, 38, 34, 68, 39, 81, 19, 100, 0, 4
47, 82, 83, 100, 100, 67, 67, 33, 28, 0, 1, 14, 0, 41, 78, 35, 7
28, 100, 0, 73, 16, 49, 75, 47, 100, 63, 94, 59, 93, 29, 83, 0, 4
54, 98, 14, 71, 0, 23, 40, 0, 86, 22, 100, 69, 64, 100, 18, 86, 0
40, 100, 11, 87, 0, 57, 11, 29, 66, 40, 100, 58, 82, 29, 78, 0, 4
72, 77, 97, 100, 100, 73, 74, 42, 40, 16, 0, 0, 36, 6, 82, 4, 2
5, 75, 0, 46, 16, 5, 67, 0, 100, 34, 92, 75, 47, 100, 6, 77, 0
36, 93, 98, 100, 43, 98, 8, 72, 65, 55, 100, 26, 63, 1, 0, 0, 5
26, 92, 0, 54, 13, 12, 63, 0, 99, 30, 100, 74, 61, 100, 13, 80, 0
88, 100, 100, 99, 52, 74, 14, 46, 0, 14, 57, 0, 84, 20, 18, 26, 6
100, 100, 53, 100, 14, 66, 0, 25, 41, 0, 95, 18, 66, 47, 9, 34, 6
65, 95, 0, 77, 46, 36, 35, 0, 5, 26, 73, 61, 100, 100, 6, 84, 8
97, 95, 48, 100, 13, 67, 0, 25, 41, 0, 91, 16, 100, 56, 68, 91, 0
