@relation yeast-1
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {MIT, NUC, CYT, ME1, ME2, ME3, EXC, VAC, POX, ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.44, 0.41, 0.44, 0.13, 0.5, 0.0, 0.49, 0.42, NUC
0.53, 0.44, 0.47, 0.22, 0.5, 0.0, 0.53, 0.22, NUC
0.5, 0.45, 0.48, 0.17, 0.5, 0.0, 0.5, 0.26, CYT
0.52, 0.49, 0.57, 0.57, 0.5, 0.0, 0.51, 0.22, NUC
0.53, 0.51, 0.51, 0.11, 0.5, 0.0, 0.49, 0.41, NUC
0.34, 0.54, 0.54, 0.13, 0.5, 0.0, 0.52, 0.22, CYT
0.43, 0.83, 0.55, 0.2, 0.5, 0.0, 0.47, 0.4, NUC
0.29, 0.46, 0.54, 0.27, 0.5, 0.0, 0.49, 0.22, CYT
0.79, 0.74, 0.49, 0.33, 0.5, 0.0, 0.48, 0.22, EXC
0.66, 0.52, 0.52, 0.44, 0.5, 0.0, 0.56, 0.27, MIT
0.66, 0.66, 0.32, 0.54, 0.5, 0.0, 0.51, 0.22, ME2
0.74, 0.56, 0.35, 0.36, 0.5, 0.0, 0.51, 0.25, ME2
0.41, 0.54, 0.58, 0.2, 0.5, 0.0, 0.52, 0.22, MIT
0.57, 0.4, 0.62, 0.3, 0.5, 0.0, 0.48, 0.11, MIT
0.43, 0.32, 0.5, 0.29, 0.5, 0.0, 0.5, 0.22, MIT
0.51, 0.56, 0.62, 0.24, 0.5, 0.0, 0.52, 0.51, NUC
0.63, 0.6, 0.5, 0.27, 0.5, 0.0, 0.55, 0.22, MIT
0.46, 0.44, 0.53, 0.31, 0.5, 0.0, 0.48, 0.22, MIT
0.58, 0.57, 0.54, 0.69, 0.5, 0.0, 0.54, 0.22, MIT
0.55, 0.53, 0.54, 0.4, 0.5, 0.0, 0.48, 0.22, MIT
0.41, 0.47, 0.58, 0.62, 0.5, 0.0, 0.5, 0.22, MIT
0.42, 0.28, 0.57, 0.18, 0.5, 0.0, 0.42, 0.22, NUC
0.11, 0.41, 0.67, 0.13, 0.5, 0.0, 0.45, 0.29, NUC
0.35, 0.5, 0.44, 0.27, 0.5, 0.0, 0.51, 0.22, CYT
0.87, 0.47, 0.6, 0.47, 0.5, 0.0, 0.59, 0.22, NUC
0.29, 0.34, 0.55, 0.24, 0.5, 0.0, 0.51, 0.22, CYT
0.25, 0.36, 0.58, 0.3, 0.5, 0.0, 0.58, 0.31, NUC
0.69, 0.62, 0.49, 0.0, 1.0, 0.0, 0.47, 0.22, NUC
0.49, 0.27, 0.57, 0.18, 0.5, 0.83, 0.54, 0.22, POX
0.47, 0.43, 0.59, 0.27, 0.5, 0.0, 0.55, 0.22, POX
0.46, 0.49, 0.45, 0.28, 0.5, 0.0, 0.55, 0.22, VAC
0.5, 0.57, 0.62, 0.25, 0.5, 0.0, 0.51, 0.22, MIT
0.77, 0.57, 0.45, 0.17, 0.5, 0.0, 0.53, 0.22, CYT
0.28, 0.51, 0.55, 0.19, 0.5, 0.0, 0.57, 0.22, CYT
0.51, 0.51, 0.56, 0.28, 0.5, 0.0, 0.54, 0.27, CYT
0.35, 0.47, 0.53, 0.19, 0.5, 0.0, 0.48, 0.22, CYT
0.46, 0.43, 0.5, 0.24, 0.5, 0.0, 0.48, 0.31, CYT
0.43, 0.48, 0.53, 0.18, 0.5, 0.0, 0.46, 0.22, NUC
0.33, 0.28, 0.52, 0.15, 0.5, 0.0, 0.51, 0.86, NUC
0.48, 0.47, 0.59, 0.41, 0.5, 0.0, 0.56, 0.27, NUC
0.49, 0.49, 0.51, 0.29, 0.5, 0.0, 0.52, 0.71, NUC
0.54, 0.53, 0.53, 0.17, 0.5, 0.0, 0.51, 0.39, NUC
0.57, 0.55, 0.52, 0.16, 0.5, 0.0, 0.49, 0.39, NUC
0.4, 0.66, 0.34, 0.21, 0.5, 0.0, 0.52, 0.26, NUC
0.45, 0.52, 0.5, 0.12, 0.5, 0.0, 0.6, 0.22, CYT
0.44, 0.5, 0.55, 0.24, 0.5, 0.0, 0.48, 0.22, NUC
0.56, 0.35, 0.47, 0.41, 0.5, 0.0, 0.5, 0.22, CYT
0.48, 0.55, 0.48, 0.1, 0.5, 0.0, 0.55, 0.22, CYT
0.46, 0.49, 0.55, 0.18, 0.5, 0.0, 0.56, 0.22, NUC
0.34, 0.46, 0.52, 0.19, 0.5, 0.0, 0.53, 0.26, CYT
0.44, 0.51, 0.53, 0.3, 0.5, 0.0, 0.53, 0.22, CYT
0.39, 0.3, 0.63, 0.2, 0.5, 0.0, 0.43, 0.47, CYT
0.48, 0.5, 0.47, 0.29, 0.5, 0.0, 0.46, 0.27, NUC
0.49, 0.49, 0.52, 0.18, 0.5, 0.0, 0.51, 0.25, NUC
0.7, 0.78, 0.53, 0.24, 0.5, 0.0, 0.48, 0.22, VAC
0.4, 0.75, 0.44, 0.12, 0.5, 0.0, 0.49, 0.22, NUC
0.25, 0.35, 0.22, 0.18, 0.5, 0.0, 0.46, 0.22, ME3
0.45, 0.57, 0.38, 0.28, 0.5, 0.0, 0.53, 0.31, ME3
0.49, 0.48, 0.51, 0.21, 0.5, 0.0, 0.53, 0.22, NUC
0.49, 0.6, 0.42, 0.18, 0.5, 0.0, 0.58, 0.28, NUC
0.25, 0.33, 0.48, 0.18, 0.5, 0.0, 0.42, 0.33, NUC
0.61, 0.5, 0.61, 0.21, 0.5, 0.0, 0.55, 0.54, CYT
0.51, 0.5, 0.49, 0.45, 0.5, 0.0, 0.48, 0.22, MIT
0.41, 0.42, 0.23, 0.16, 0.5, 0.0, 0.4, 0.22, ME3
0.5, 0.49, 0.46, 0.22, 0.5, 0.0, 0.53, 0.25, CYT
0.55, 0.79, 0.45, 0.25, 0.5, 0.0, 0.51, 0.22, NUC
0.4, 0.56, 0.53, 0.15, 0.5, 0.0, 0.49, 0.22, CYT
0.39, 0.45, 0.75, 0.17, 0.5, 0.0, 0.51, 0.22, CYT
0.79, 0.56, 0.53, 0.19, 0.5, 0.0, 0.47, 0.35, CYT
0.5, 0.43, 0.56, 0.17, 0.5, 0.0, 0.35, 0.22, NUC
0.59, 0.7, 0.46, 0.19, 0.5, 0.0, 0.54, 0.44, CYT
0.42, 0.46, 0.44, 0.17, 0.5, 0.0, 0.51, 0.42, CYT
0.45, 0.51, 0.43, 0.22, 0.5, 0.0, 0.57, 0.22, NUC
0.32, 0.3, 0.57, 0.38, 0.5, 0.0, 0.5, 0.25, NUC
0.8, 0.82, 0.4, 0.31, 0.5, 0.0, 0.57, 0.25, ME1
0.43, 0.6, 0.4, 0.12, 0.5, 0.0, 0.49, 0.29, ME3
0.47, 0.4, 0.63, 0.19, 0.5, 0.0, 0.52, 0.32, NUC
0.61, 0.76, 0.3, 0.16, 0.5, 0.0, 0.45, 0.41, ME3
0.39, 0.33, 0.33, 0.23, 0.5, 0.0, 0.47, 0.22, ME3
0.77, 0.68, 0.35, 0.19, 0.5, 0.0, 0.53, 0.43, ME1
0.47, 0.5, 0.6, 0.63, 0.5, 0.0, 0.38, 0.16, CYT
0.85, 0.85, 0.3, 0.31, 0.5, 0.0, 0.55, 0.42, ME1
0.38, 0.4, 0.39, 0.19, 0.5, 0.0, 0.46, 0.62, NUC
0.52, 0.53, 0.58, 0.69, 0.5, 0.0, 0.5, 0.22, MIT
0.48, 0.61, 0.44, 0.2, 0.5, 0.0, 0.47, 0.22, CYT
0.8, 0.46, 0.5, 0.15, 0.5, 0.0, 0.53, 0.22, CYT
0.44, 0.34, 0.55, 0.18, 0.5, 0.0, 0.52, 0.22, CYT
0.48, 0.43, 0.45, 0.17, 0.5, 0.0, 0.48, 0.37, ME3
0.83, 0.53, 0.52, 0.2, 0.5, 0.0, 0.48, 0.25, ME2
0.72, 0.56, 0.4, 0.26, 0.5, 0.0, 0.51, 0.26, ME2
0.7, 0.84, 0.49, 0.28, 1.0, 0.0, 0.58, 0.22, ERL
0.38, 0.62, 0.52, 0.14, 0.5, 0.0, 0.53, 0.22, CYT
0.42, 0.28, 0.51, 0.23, 0.5, 0.0, 0.53, 0.27, NUC
0.53, 0.43, 0.57, 0.24, 0.5, 0.0, 0.39, 0.28, CYT
0.48, 0.48, 0.56, 0.18, 0.5, 0.0, 0.58, 0.22, CYT
0.46, 0.53, 0.47, 0.37, 0.5, 0.0, 0.51, 0.36, NUC
0.61, 0.53, 0.59, 0.17, 0.5, 0.0, 0.44, 0.28, CYT
0.23, 0.37, 0.32, 0.13, 0.5, 0.0, 0.53, 0.22, MIT
0.45, 0.45, 0.51, 0.3, 0.5, 0.0, 0.48, 0.44, CYT
0.48, 0.17, 0.37, 0.33, 0.5, 0.0, 0.44, 0.36, NUC
0.53, 0.51, 0.54, 0.21, 0.5, 0.0, 0.45, 0.22, NUC
0.38, 0.67, 0.33, 0.17, 0.5, 0.0, 0.51, 0.22, ME3
0.29, 0.26, 0.43, 0.17, 0.5, 0.0, 0.55, 0.3, ME3
0.51, 0.45, 0.62, 0.25, 0.5, 0.0, 0.59, 0.22, MIT
