@relation yeast-1
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {MIT, NUC, CYT, ME1, ME2, ME3, EXC, VAC, POX, ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.46, 0.46, 0.56, 0.12, 0.5, 0.0, 0.55, 0.22, MIT
0.39, 0.34, 0.68, 0.3, 0.5, 0.0, 0.5, 0.29, NUC
0.9, 0.54, 0.59, 0.2, 0.5, 0.0, 0.48, 0.22, NUC
0.88, 0.59, 0.54, 0.39, 0.5, 0.0, 0.41, 0.3, NUC
0.7, 0.51, 0.47, 0.24, 0.5, 0.0, 0.53, 0.25, NUC
0.41, 0.49, 0.58, 0.22, 0.5, 0.0, 0.52, 0.22, MIT
0.56, 0.48, 0.5, 0.3, 0.5, 0.0, 0.51, 0.22, CYT
0.52, 0.46, 0.51, 0.18, 0.5, 0.0, 0.5, 0.22, CYT
0.45, 0.58, 0.59, 0.44, 0.5, 0.0, 0.56, 0.22, MIT
0.8, 0.82, 0.57, 0.26, 0.5, 0.0, 0.57, 0.27, VAC
0.28, 0.36, 0.55, 0.15, 0.5, 0.0, 0.57, 0.22, CYT
0.74, 0.74, 0.51, 0.27, 0.5, 0.0, 0.5, 0.22, EXC
0.53, 0.54, 0.43, 0.18, 0.5, 0.0, 0.53, 0.31, NUC
0.74, 0.71, 0.52, 0.3, 0.5, 0.0, 0.27, 0.22, EXC
0.95, 0.71, 0.27, 0.39, 0.5, 0.0, 0.31, 0.22, ME2
0.97, 0.71, 0.29, 0.42, 0.5, 0.0, 0.35, 0.22, ME2
0.46, 0.37, 0.48, 0.36, 0.5, 0.0, 0.48, 0.22, POX
0.48, 0.56, 0.49, 0.32, 0.5, 0.0, 0.5, 0.22, CYT
0.6, 0.59, 0.47, 0.47, 0.5, 0.0, 0.53, 0.22, MIT
0.49, 0.45, 0.54, 0.4, 0.5, 0.0, 0.55, 0.22, MIT
0.57, 0.6, 0.54, 0.17, 0.5, 0.0, 0.52, 0.22, MIT
0.51, 0.61, 0.5, 0.23, 0.5, 0.0, 0.52, 0.61, NUC
0.59, 0.47, 0.51, 0.53, 0.5, 0.0, 0.53, 0.26, CYT
0.46, 0.41, 0.58, 0.1, 0.5, 0.0, 0.48, 0.22, NUC
0.5, 0.36, 0.64, 0.37, 0.5, 0.0, 0.37, 0.33, NUC
0.35, 0.41, 0.53, 0.27, 0.5, 0.0, 0.47, 0.29, NUC
0.61, 0.48, 0.56, 0.19, 0.5, 0.0, 0.53, 0.31, CYT
0.44, 0.56, 0.52, 0.18, 0.5, 0.0, 0.5, 0.11, CYT
0.58, 0.44, 0.5, 0.26, 0.5, 0.0, 0.52, 0.22, CYT
0.69, 0.54, 0.55, 0.23, 0.5, 0.0, 0.73, 0.22, CYT
0.78, 0.82, 0.56, 0.21, 0.5, 0.0, 0.69, 0.22, CYT
0.53, 0.57, 0.6, 0.36, 0.5, 0.0, 0.5, 0.22, CYT
0.57, 0.5, 0.4, 0.08, 0.5, 0.0, 0.47, 0.22, ME3
0.51, 0.4, 0.5, 0.28, 0.5, 0.0, 0.48, 0.27, CYT
0.6, 0.51, 0.49, 0.18, 0.5, 0.0, 0.53, 0.38, CYT
0.46, 0.38, 0.51, 0.2, 0.5, 0.0, 0.51, 0.22, CYT
0.37, 0.42, 0.46, 0.15, 0.5, 0.0, 0.51, 0.31, ME2
0.56, 0.59, 0.45, 0.15, 0.5, 0.0, 0.54, 0.22, MIT
0.42, 0.43, 0.67, 0.7, 0.5, 0.0, 0.42, 0.25, CYT
0.47, 0.44, 0.53, 0.18, 0.5, 0.0, 0.47, 0.29, NUC
0.42, 0.42, 0.55, 0.31, 0.5, 0.0, 0.43, 0.22, NUC
0.42, 0.28, 0.49, 0.22, 0.5, 0.0, 0.55, 0.34, NUC
0.46, 0.48, 0.38, 0.22, 0.5, 0.0, 0.39, 0.45, ME3
0.39, 0.45, 0.51, 0.29, 0.5, 0.0, 0.54, 0.22, CYT
0.27, 0.46, 0.52, 0.17, 0.5, 0.0, 0.49, 0.44, NUC
0.47, 0.32, 0.51, 0.24, 0.5, 0.0, 0.54, 0.27, NUC
0.53, 0.25, 0.59, 0.27, 0.5, 0.0, 0.45, 0.26, NUC
0.25, 0.42, 0.21, 0.14, 0.5, 0.0, 0.41, 0.22, ME3
0.32, 0.36, 0.28, 0.38, 0.5, 0.0, 0.5, 0.4, ME3
0.75, 0.76, 0.58, 0.22, 0.5, 0.0, 0.49, 0.22, EXC
0.31, 0.51, 0.38, 0.18, 0.5, 0.0, 0.46, 0.31, ME3
0.62, 0.42, 0.47, 0.16, 0.5, 0.0, 0.52, 0.22, CYT
0.61, 0.52, 0.5, 0.44, 0.5, 0.0, 0.53, 0.22, CYT
0.54, 0.67, 0.56, 0.15, 0.5, 0.0, 0.57, 0.33, NUC
0.32, 0.32, 0.52, 0.18, 0.5, 0.0, 0.48, 0.34, CYT
0.44, 0.54, 0.51, 0.16, 0.5, 0.0, 0.58, 0.22, CYT
0.44, 0.55, 0.51, 0.16, 0.5, 0.0, 0.6, 0.22, CYT
0.79, 0.79, 0.42, 0.26, 0.5, 0.0, 0.6, 0.22, ME1
0.49, 0.5, 0.42, 0.43, 0.5, 0.0, 0.5, 0.36, VAC
0.49, 0.36, 0.47, 0.28, 0.5, 0.0, 0.56, 0.54, NUC
0.54, 0.35, 0.55, 0.19, 0.5, 0.0, 0.3, 0.22, CYT
0.44, 0.35, 0.55, 0.14, 0.5, 0.0, 0.52, 0.22, VAC
0.41, 0.48, 0.51, 0.2, 0.5, 0.0, 0.51, 0.22, CYT
0.64, 0.56, 0.52, 0.17, 0.5, 0.0, 0.54, 0.47, NUC
1.0, 0.8, 0.29, 0.36, 0.5, 0.0, 0.52, 0.22, ME1
0.71, 0.79, 0.41, 0.38, 0.5, 0.0, 0.54, 0.22, ME1
0.26, 0.3, 0.37, 0.15, 0.5, 0.0, 0.53, 0.25, ME3
0.25, 0.41, 0.47, 0.14, 0.5, 0.0, 0.56, 0.68, NUC
0.47, 0.61, 0.32, 0.27, 0.5, 0.0, 0.5, 0.3, ME3
0.71, 0.64, 0.42, 0.28, 0.5, 0.0, 0.43, 0.22, EXC
0.72, 0.73, 0.41, 0.28, 0.5, 0.0, 0.44, 0.22, ME1
0.6, 0.68, 0.3, 0.27, 0.5, 0.0, 0.55, 0.22, ME3
0.41, 0.25, 0.59, 0.44, 0.5, 0.0, 0.6, 0.69, NUC
0.46, 0.62, 0.46, 0.54, 0.5, 0.0, 0.51, 0.27, MIT
0.59, 0.67, 0.54, 0.19, 0.5, 0.0, 0.48, 0.6, NUC
0.71, 0.5, 0.5, 0.18, 0.5, 0.0, 0.46, 0.22, CYT
0.52, 0.56, 0.54, 0.53, 0.5, 0.0, 0.45, 0.22, MIT
0.41, 0.52, 0.41, 0.11, 0.5, 0.0, 0.54, 0.35, CYT
0.31, 0.45, 0.5, 0.17, 0.5, 0.0, 0.49, 0.22, CYT
0.37, 0.34, 0.58, 0.24, 0.5, 0.0, 0.44, 0.18, NUC
0.37, 0.22, 0.64, 0.35, 0.5, 0.0, 0.47, 0.22, NUC
0.66, 0.62, 0.52, 0.17, 0.5, 0.0, 0.49, 0.22, CYT
0.45, 0.53, 0.47, 0.43, 0.5, 0.0, 0.5, 0.27, MIT
0.47, 0.53, 0.48, 0.51, 0.5, 0.0, 0.54, 0.22, MIT
0.37, 0.4, 0.38, 0.18, 0.5, 0.0, 0.51, 0.22, ME3
0.55, 0.57, 0.51, 0.07, 0.5, 0.0, 0.55, 0.22, CYT
0.45, 0.36, 0.5, 0.19, 0.5, 0.0, 0.53, 0.7, NUC
0.49, 0.38, 0.49, 0.15, 0.5, 0.0, 0.53, 0.25, NUC
