@relation yeast-1
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {MIT, NUC, CYT, ME1, ME2, ME3, EXC, VAC, POX, ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.38, 0.46, 0.52, 0.75, 0.5, 0.0, 0.5, 0.26, MIT
0.45, 0.57, 0.3, 0.17, 0.5, 0.0, 0.51, 0.22, ME3
0.45, 0.54, 0.54, 0.62, 0.5, 0.0, 0.53, 0.22, MIT
0.43, 0.51, 0.6, 0.25, 0.5, 0.0, 0.55, 0.22, CYT
0.5, 0.46, 0.42, 0.32, 0.5, 0.0, 0.56, 0.55, ME3
0.7, 0.73, 0.37, 0.37, 0.5, 0.0, 0.48, 0.31, ME1
0.47, 0.43, 0.35, 0.32, 0.5, 0.0, 0.54, 0.22, ME3
0.85, 0.56, 0.33, 0.38, 1.0, 0.0, 0.55, 0.25, ERL
0.59, 0.53, 0.47, 0.26, 0.5, 0.0, 0.53, 0.31, NUC
0.7, 0.73, 0.38, 0.36, 0.5, 0.0, 0.54, 0.22, ME1
0.5, 0.49, 0.52, 0.2, 0.5, 0.0, 0.43, 0.52, NUC
0.58, 0.49, 0.5, 0.41, 0.5, 0.0, 0.57, 0.22, MIT
0.57, 0.61, 0.55, 0.27, 0.5, 0.0, 0.44, 0.21, MIT
0.36, 0.38, 0.56, 0.44, 0.5, 0.0, 0.48, 0.22, MIT
0.55, 0.59, 0.47, 0.64, 0.5, 0.0, 0.54, 0.33, MIT
0.63, 0.47, 0.56, 0.12, 0.5, 0.0, 0.5, 0.22, MIT
0.78, 0.63, 0.53, 0.13, 0.5, 0.0, 0.54, 0.22, ME2
0.4, 0.53, 0.44, 0.18, 0.5, 0.0, 0.54, 0.31, NUC
0.83, 0.57, 0.42, 0.57, 0.5, 0.0, 0.5, 0.32, ME2
0.61, 0.46, 0.44, 0.47, 0.5, 0.0, 0.5, 0.37, NUC
0.56, 0.68, 0.52, 0.39, 0.5, 0.0, 0.36, 0.22, MIT
0.48, 0.52, 0.49, 0.35, 0.5, 0.5, 0.51, 0.22, MIT
0.45, 0.41, 0.49, 0.14, 1.0, 0.0, 0.53, 0.3, CYT
0.48, 0.46, 0.58, 0.26, 0.5, 0.0, 0.44, 0.22, NUC
0.59, 0.61, 0.51, 0.62, 0.5, 0.0, 0.51, 0.38, MIT
0.49, 0.6, 0.3, 0.34, 0.5, 0.0, 0.5, 0.43, ME3
0.49, 0.71, 0.54, 0.13, 0.5, 0.0, 0.58, 0.22, NUC
0.75, 0.69, 0.48, 0.13, 0.5, 0.0, 0.57, 0.4, VAC
0.63, 0.55, 0.53, 0.51, 0.5, 0.0, 0.55, 0.22, VAC
0.33, 0.39, 0.52, 0.09, 0.5, 0.0, 0.47, 0.28, NUC
0.3, 0.3, 0.46, 0.32, 0.5, 0.0, 0.45, 0.22, NUC
0.51, 0.39, 0.56, 0.25, 0.5, 0.0, 0.51, 0.33, NUC
0.43, 0.46, 0.5, 0.21, 0.5, 0.0, 0.49, 0.34, CYT
0.5, 0.62, 0.52, 0.3, 0.5, 0.0, 0.56, 0.22, MIT
0.55, 0.59, 0.53, 0.15, 0.5, 0.0, 0.49, 0.22, NUC
0.41, 0.52, 0.56, 0.26, 0.5, 0.0, 0.48, 0.32, NUC
0.45, 0.66, 0.39, 0.11, 0.5, 0.0, 0.54, 0.22, ME3
0.57, 0.51, 0.58, 0.22, 0.5, 0.0, 0.51, 0.22, NUC
0.34, 0.58, 0.5, 0.26, 0.5, 0.0, 0.51, 0.22, NUC
0.64, 0.44, 0.51, 0.35, 0.5, 0.0, 0.53, 0.22, CYT
0.34, 0.48, 0.47, 0.19, 0.5, 0.0, 0.5, 0.3, NUC
0.34, 0.47, 0.48, 0.32, 0.5, 0.0, 0.42, 0.22, NUC
0.46, 0.35, 0.69, 0.18, 0.5, 0.0, 0.3, 0.25, CYT
0.44, 0.36, 0.64, 0.45, 0.5, 0.0, 0.53, 0.11, CYT
0.38, 0.43, 0.53, 0.22, 0.5, 0.0, 0.48, 0.11, CYT
0.35, 0.21, 1.0, 0.8, 0.5, 0.0, 0.13, 0.01, CYT
0.48, 0.46, 0.58, 0.16, 0.5, 0.0, 0.45, 0.22, CYT
0.52, 0.43, 0.61, 0.22, 0.5, 0.0, 0.45, 0.22, CYT
0.39, 0.46, 0.33, 0.18, 0.5, 0.0, 0.53, 0.22, ME3
0.56, 0.65, 0.49, 0.56, 0.5, 0.0, 0.49, 0.22, MIT
0.55, 0.52, 0.44, 0.2, 0.5, 0.0, 0.56, 0.22, ME2
0.65, 0.66, 0.37, 0.12, 0.5, 0.0, 0.52, 0.27, ME3
0.47, 0.52, 0.54, 0.25, 0.5, 0.0, 0.54, 0.29, MIT
0.42, 0.28, 0.33, 0.23, 0.5, 0.0, 0.39, 0.26, ME3
0.47, 0.56, 0.53, 0.44, 0.5, 0.0, 0.53, 0.22, MIT
0.7, 0.57, 0.34, 0.19, 0.5, 0.0, 0.53, 0.27, ME2
0.47, 0.5, 0.47, 0.22, 0.5, 0.0, 0.53, 0.45, NUC
0.51, 0.5, 0.54, 0.11, 0.5, 0.0, 0.6, 0.22, NUC
0.46, 0.41, 0.45, 0.23, 0.5, 0.0, 0.48, 0.22, NUC
0.32, 0.68, 0.51, 0.16, 0.5, 0.83, 0.55, 0.22, POX
0.44, 0.59, 0.54, 0.18, 0.5, 0.0, 0.49, 0.22, NUC
0.48, 0.65, 0.36, 0.24, 0.5, 0.0, 0.54, 0.31, NUC
0.55, 0.46, 0.47, 0.15, 0.5, 0.0, 0.47, 0.22, ME3
0.56, 0.52, 0.46, 0.17, 0.5, 0.0, 0.49, 0.73, CYT
0.7, 0.58, 0.53, 0.39, 0.5, 0.0, 0.59, 0.22, EXC
0.28, 0.18, 0.72, 0.26, 0.5, 0.0, 0.49, 0.25, MIT
0.74, 0.82, 0.46, 0.24, 0.5, 0.0, 0.5, 0.31, EXC
0.58, 0.37, 0.58, 0.16, 0.5, 0.0, 0.51, 0.22, NUC
0.38, 0.34, 0.55, 0.44, 0.5, 0.0, 0.48, 0.26, CYT
0.63, 0.43, 0.48, 0.11, 0.5, 0.0, 0.51, 0.22, CYT
0.42, 0.5, 0.59, 0.17, 0.5, 0.0, 0.51, 0.22, CYT
0.41, 0.46, 0.57, 0.25, 0.5, 0.0, 0.57, 0.38, CYT
0.8, 0.83, 0.43, 0.24, 0.5, 0.0, 0.54, 0.22, ME1
0.57, 0.29, 0.63, 0.22, 0.5, 0.0, 0.49, 0.27, NUC
0.25, 0.26, 0.53, 0.17, 0.5, 0.0, 0.45, 0.22, CYT
0.53, 0.45, 0.52, 0.29, 0.5, 0.0, 0.55, 0.38, MIT
0.59, 0.46, 0.57, 0.17, 0.5, 0.0, 0.52, 0.22, CYT
0.52, 0.51, 0.48, 0.12, 0.5, 0.0, 0.54, 0.31, CYT
0.47, 0.46, 0.49, 0.27, 0.5, 0.0, 0.59, 0.22, CYT
0.53, 0.44, 0.54, 0.52, 0.5, 0.0, 0.49, 0.38, NUC
0.56, 0.49, 0.47, 0.13, 0.5, 0.0, 0.52, 0.22, NUC
0.57, 0.54, 0.32, 0.15, 0.5, 0.0, 0.52, 0.25, VAC
0.25, 0.4, 0.54, 0.16, 0.5, 0.0, 0.43, 0.22, CYT
0.57, 0.53, 0.6, 0.28, 0.5, 0.0, 0.52, 0.45, NUC
0.5, 0.47, 0.56, 0.31, 0.5, 0.0, 0.56, 0.26, CYT
0.45, 0.39, 0.46, 0.29, 0.5, 0.0, 0.42, 0.22, MIT
0.52, 0.65, 0.36, 0.26, 0.5, 0.0, 0.44, 0.22, ME3
0.48, 0.58, 0.47, 0.17, 0.5, 0.0, 0.53, 0.74, CYT
0.4, 0.4, 0.44, 0.37, 0.5, 0.0, 0.53, 0.25, NUC
0.63, 0.65, 0.42, 0.18, 0.5, 0.0, 0.54, 0.27, ME3
0.38, 0.44, 0.57, 0.14, 0.5, 0.0, 0.53, 0.52, NUC
0.49, 0.55, 0.35, 0.23, 0.5, 0.0, 0.57, 0.22, ME3
0.58, 0.67, 0.49, 0.16, 0.5, 0.0, 0.47, 0.28, MIT
0.47, 0.38, 0.58, 0.19, 0.5, 0.0, 0.57, 0.22, CYT
0.6, 0.61, 0.54, 0.11, 0.5, 0.0, 0.46, 0.22, CYT
0.61, 0.48, 0.54, 0.25, 0.5, 0.0, 0.5, 0.22, CYT
0.58, 0.51, 0.49, 0.27, 0.5, 0.0, 0.57, 0.29, CYT
0.63, 0.57, 0.59, 0.4, 0.5, 0.0, 0.38, 0.22, MIT
0.36, 0.46, 0.62, 0.46, 0.5, 0.0, 0.51, 0.33, CYT
0.51, 0.34, 0.5, 0.19, 0.5, 0.0, 0.5, 0.22, NUC
0.36, 0.49, 0.3, 0.22, 0.5, 0.0, 0.52, 0.31, ME3
0.54, 0.45, 0.62, 0.13, 0.5, 0.0, 0.52, 0.26, NUC
0.53, 0.42, 0.58, 0.29, 0.5, 0.0, 0.5, 0.22, MIT
0.66, 0.55, 0.54, 0.18, 0.5, 0.0, 0.43, 0.22, CYT
0.47, 0.47, 0.54, 0.19, 0.5, 0.0, 0.51, 0.33, NUC
0.38, 0.38, 0.54, 0.24, 0.5, 0.0, 0.54, 0.22, NUC
0.66, 0.6, 0.52, 0.19, 0.5, 0.0, 0.69, 0.22, CYT
0.33, 0.42, 0.55, 0.23, 0.5, 0.0, 0.52, 0.43, NUC
0.19, 0.66, 0.6, 0.14, 0.5, 0.0, 0.2, 0.25, NUC
0.46, 0.61, 0.55, 0.29, 0.5, 0.0, 0.49, 0.22, MIT
0.83, 0.94, 0.32, 0.21, 0.5, 0.0, 0.51, 0.22, ME1
