@relation penbased-3
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
0, 75, 36, 100, 63, 73, 47, 34, 14, 4, 4, 10, 52, 9, 100, 0, 2
8, 58, 56, 77, 100, 100, 88, 95, 60, 72, 36, 48, 12, 24, 0, 0, 1
21, 90, 3, 52, 77, 55, 62, 5, 0, 0, 6, 52, 14, 100, 100, 100, 5
5, 100, 93, 97, 100, 74, 65, 41, 37, 8, 5, 0, 0, 24, 89, 23, 7
26, 80, 57, 100, 72, 75, 54, 44, 24, 18, 0, 11, 50, 8, 100, 0, 2
19, 100, 3, 83, 0, 60, 8, 37, 92, 33, 81, 44, 70, 21, 100, 0, 4
27, 84, 65, 77, 71, 100, 0, 88, 78, 80, 100, 53, 60, 24, 5, 0, 9
19, 100, 55, 99, 58, 67, 30, 39, 0, 15, 21, 0, 60, 1, 100, 0, 2
44, 93, 9, 64, 82, 45, 63, 8, 0, 0, 13, 44, 28, 88, 100, 100, 5
62, 99, 19, 100, 55, 82, 71, 98, 99, 58, 100, 14, 49, 0, 0, 20, 9
100, 92, 62, 100, 21, 75, 51, 73, 87, 85, 63, 51, 36, 17, 0, 0, 9
66, 100, 33, 78, 11, 53, 0, 25, 20, 0, 77, 1, 100, 24, 41, 26, 6
0, 79, 19, 100, 60, 93, 59, 64, 41, 38, 19, 12, 54, 1, 100, 0, 2
7, 100, 74, 93, 38, 60, 0, 93, 70, 92, 100, 44, 67, 0, 4, 7, 9
40, 63, 60, 100, 100, 82, 85, 40, 44, 11, 0, 0, 45, 19, 93, 3, 2
0, 81, 11, 100, 55, 97, 100, 96, 86, 76, 66, 51, 48, 26, 38, 0, 7
100, 100, 100, 92, 80, 76, 65, 61, 50, 45, 40, 30, 15, 15, 0, 0, 1
45, 74, 23, 68, 92, 35, 77, 0, 45, 28, 100, 64, 95, 100, 0, 80, 8
25, 79, 35, 100, 78, 78, 50, 50, 68, 48, 100, 21, 59, 0, 0, 11, 3
20, 84, 60, 100, 93, 83, 60, 58, 73, 43, 100, 22, 54, 5, 0, 0, 3
47, 68, 0, 70, 53, 34, 85, 0, 22, 12, 53, 59, 100, 100, 46, 88, 8
48, 53, 10, 54, 0, 0, 49, 6, 88, 48, 100, 100, 48, 84, 7, 44, 0
100, 98, 58, 100, 29, 81, 55, 55, 87, 32, 81, 4, 39, 0, 0, 1, 5
0, 91, 26, 57, 52, 22, 8, 0, 4, 39, 4, 81, 41, 100, 100, 98, 5
0, 52, 56, 73, 100, 100, 91, 85, 88, 51, 89, 16, 42, 0, 93, 6, 1
83, 85, 57, 77, 60, 83, 65, 100, 72, 55, 87, 10, 0, 0, 100, 2, 1
25, 89, 65, 55, 100, 21, 20, 0, 0, 30, 55, 62, 94, 95, 22, 100, 8
38, 70, 51, 100, 37, 72, 38, 38, 28, 5, 0, 0, 50, 4, 100, 10, 1
80, 88, 43, 100, 9, 70, 0, 31, 28, 0, 78, 11, 100, 46, 90, 85, 0
0, 61, 33, 71, 66, 86, 100, 100, 94, 77, 79, 52, 66, 26, 62, 0, 1
10, 76, 39, 100, 88, 87, 55, 62, 100, 43, 98, 13, 43, 0, 0, 8, 3
53, 91, 100, 100, 86, 100, 28, 86, 58, 64, 98, 32, 60, 0, 0, 1, 5
32, 94, 0, 57, 56, 47, 59, 0, 17, 4, 12, 64, 42, 100, 100, 95, 5
0, 92, 42, 100, 90, 100, 100, 83, 71, 63, 57, 40, 44, 17, 14, 0, 3
32, 87, 74, 100, 82, 75, 45, 53, 87, 43, 100, 18, 54, 0, 0, 3, 3
33, 88, 39, 59, 63, 100, 0, 65, 28, 43, 40, 0, 100, 42, 25, 47, 8
11, 85, 31, 100, 92, 95, 75, 63, 46, 36, 100, 16, 62, 0, 0, 9, 3
55, 83, 100, 100, 88, 92, 40, 78, 24, 43, 68, 31, 48, 5, 0, 0, 5
31, 91, 0, 85, 8, 45, 85, 44, 100, 82, 66, 100, 68, 50, 76, 0, 4
28, 61, 59, 27, 33, 0, 2, 20, 63, 46, 100, 79, 48, 100, 0, 74, 8
27, 89, 0, 64, 62, 46, 54, 0, 3, 1, 6, 52, 31, 93, 100, 100, 5
53, 92, 88, 100, 100, 86, 73, 65, 70, 39, 70, 13, 36, 1, 0, 0, 3
15, 100, 4, 75, 0, 50, 55, 41, 100, 57, 85, 49, 83, 24, 77, 0, 4
51, 67, 100, 87, 56, 100, 0, 84, 48, 74, 91, 54, 65, 24, 22, 0, 9
77, 96, 29, 90, 66, 73, 66, 100, 100, 64, 93, 19, 49, 0, 0, 20, 9
49, 100, 19, 91, 31, 54, 36, 15, 0, 0, 7, 36, 51, 63, 100, 87, 8
41, 100, 0, 80, 52, 71, 68, 77, 83, 49, 100, 19, 65, 0, 6, 2, 9
0, 90, 67, 100, 85, 68, 65, 34, 40, 0, 4, 16, 14, 40, 100, 44, 7
57, 87, 100, 69, 97, 100, 23, 83, 74, 59, 96, 52, 78, 10, 0, 0, 9
59, 99, 16, 72, 89, 38, 91, 0, 28, 18, 73, 58, 100, 100, 0, 95, 8
0, 100, 55, 98, 100, 80, 98, 51, 80, 22, 72, 0, 91, 28, 71, 43, 7
28, 95, 39, 84, 67, 100, 42, 90, 81, 62, 100, 27, 56, 3, 0, 0, 9
15, 58, 80, 78, 100, 100, 88, 69, 73, 38, 56, 7, 0, 0, 98, 4, 1
0, 99, 65, 100, 100, 97, 57, 62, 36, 16, 19, 0, 2, 36, 69, 40, 7
100, 100, 56, 83, 22, 57, 0, 29, 11, 0, 68, 0, 62, 24, 6, 11, 6
100, 100, 58, 83, 30, 57, 20, 26, 42, 0, 80, 9, 47, 31, 0, 39, 6
26, 87, 63, 100, 83, 83, 57, 57, 100, 40, 90, 10, 41, 0, 0, 12, 3
56, 97, 41, 63, 69, 26, 29, 0, 6, 28, 0, 72, 45, 94, 100, 100, 5
86, 100, 41, 79, 10, 50, 0, 18, 45, 0, 100, 11, 78, 36, 22, 29, 6
0, 50, 26, 64, 61, 83, 99, 100, 100, 83, 74, 56, 51, 28, 33, 0, 1
21, 100, 0, 70, 7, 42, 91, 49, 100, 64, 70, 67, 72, 34, 70, 0, 4
24, 66, 55, 84, 100, 100, 79, 80, 52, 60, 29, 40, 12, 20, 0, 0, 1
100, 77, 61, 100, 21, 79, 71, 70, 81, 73, 78, 33, 53, 0, 0, 2, 9
62, 100, 100, 98, 77, 61, 45, 28, 39, 0, 79, 25, 50, 57, 0, 72, 8
21, 100, 4, 79, 0, 47, 54, 38, 100, 49, 92, 66, 91, 33, 92, 0, 4
68, 89, 0, 100, 38, 59, 98, 23, 80, 0, 39, 35, 100, 69, 75, 92, 8
37, 80, 81, 100, 95, 70, 68, 39, 32, 11, 0, 10, 48, 17, 100, 0, 2
93, 95, 47, 100, 54, 66, 100, 80, 95, 64, 93, 20, 50, 0, 0, 9, 9
55, 100, 36, 65, 0, 29, 55, 33, 100, 44, 77, 86, 73, 45, 78, 0, 4
100, 90, 78, 100, 31, 88, 22, 57, 61, 52, 83, 28, 51, 4, 0, 0, 5
90, 66, 49, 100, 0, 72, 67, 40, 100, 0, 25, 11, 34, 55, 84, 93, 8
0, 99, 36, 100, 93, 97, 100, 64, 83, 32, 61, 0, 28, 28, 76, 40, 7
0, 29, 32, 52, 68, 76, 100, 100, 95, 76, 89, 50, 78, 25, 76, 0, 1
19, 91, 18, 50, 88, 50, 88, 5, 24, 0, 0, 51, 29, 91, 100, 100, 5
55, 100, 15, 77, 0, 47, 42, 28, 86, 43, 100, 62, 84, 31, 80, 0, 4
36, 100, 18, 76, 0, 52, 13, 33, 60, 34, 100, 39, 93, 24, 86, 0, 4
100, 94, 29, 84, 32, 41, 59, 0, 0, 1, 42, 38, 87, 74, 52, 100, 8
0, 62, 30, 90, 70, 100, 57, 61, 48, 22, 7, 0, 36, 2, 100, 3, 1
26, 100, 21, 65, 91, 32, 66, 0, 38, 25, 91, 61, 100, 99, 0, 98, 8
65, 84, 40, 100, 7, 68, 0, 31, 34, 0, 100, 8, 64, 24, 11, 3, 6
19, 77, 0, 37, 13, 0, 63, 9, 97, 41, 100, 82, 58, 100, 15, 77, 0
0, 100, 73, 99, 62, 66, 34, 33, 14, 0, 5, 15, 19, 43, 100, 43, 7
0, 100, 50, 91, 68, 60, 58, 29, 26, 0, 9, 18, 23, 45, 100, 49, 7
49, 85, 84, 100, 89, 81, 48, 61, 90, 49, 100, 30, 51, 14, 0, 0, 3
0, 66, 48, 100, 100, 83, 69, 41, 37, 0, 81, 26, 76, 69, 8, 93, 8
62, 90, 15, 77, 10, 26, 56, 0, 100, 31, 93, 81, 42, 100, 0, 70, 0
0, 93, 60, 100, 70, 83, 70, 67, 70, 50, 80, 33, 80, 16, 100, 0, 1
12, 73, 29, 100, 70, 87, 51, 53, 13, 28, 0, 4, 50, 0, 100, 0, 2
61, 90, 67, 61, 99, 100, 9, 71, 17, 56, 0, 0, 100, 25, 17, 61, 8
1, 68, 4, 100, 55, 77, 55, 31, 7, 2, 0, 6, 60, 0, 100, 19, 2
22, 89, 0, 55, 39, 47, 43, 4, 6, 0, 16, 56, 39, 100, 100, 98, 5
36, 90, 84, 100, 100, 75, 62, 51, 82, 45, 85, 13, 38, 0, 0, 19, 3
88, 100, 48, 83, 16, 59, 0, 31, 50, 28, 100, 45, 75, 27, 62, 0, 4
80, 78, 32, 100, 16, 68, 81, 71, 100, 71, 100, 35, 68, 4, 0, 0, 9
100, 94, 58, 100, 15, 70, 0, 34, 28, 1, 97, 0, 91, 28, 31, 21, 6
48, 100, 31, 76, 85, 88, 17, 98, 65, 71, 100, 38, 68, 6, 0, 0, 9
35, 78, 48, 100, 76, 78, 57, 41, 24, 11, 0, 8, 50, 7, 100, 0, 2
11, 80, 10, 25, 46, 0, 87, 11, 100, 61, 69, 97, 26, 100, 0, 61, 0
73, 78, 10, 73, 60, 35, 43, 0, 0, 25, 57, 62, 100, 100, 20, 96, 8
80, 100, 34, 87, 69, 69, 100, 90, 81, 74, 74, 45, 44, 20, 0, 0, 9
14, 79, 37, 100, 56, 79, 30, 52, 0, 27, 0, 2, 50, 0, 100, 4, 2
86, 71, 70, 100, 0, 87, 13, 60, 86, 71, 100, 60, 87, 27, 88, 0, 9
6, 96, 23, 52, 100, 63, 53, 100, 19, 77, 94, 48, 87, 2, 0, 0, 9
75, 75, 36, 100, 6, 68, 62, 35, 100, 0, 0, 6, 31, 41, 93, 74, 8
33, 78, 67, 100, 68, 67, 36, 40, 0, 17, 27, 1, 72, 0, 100, 2, 2
16, 68, 0, 40, 26, 0, 73, 10, 100, 50, 82, 93, 32, 100, 1, 73, 0
17, 96, 0, 63, 6, 20, 50, 0, 95, 22, 100, 64, 71, 100, 25, 86, 0
20, 100, 0, 75, 4, 42, 72, 43, 100, 63, 87, 69, 85, 34, 89, 0, 4
50, 100, 28, 70, 79, 38, 65, 0, 0, 5, 20, 45, 37, 85, 100, 96, 5
100, 87, 40, 100, 0, 78, 60, 65, 100, 90, 94, 65, 83, 32, 79, 0, 9
24, 77, 73, 100, 100, 77, 62, 37, 21, 0, 0, 9, 25, 39, 84, 31, 7
49, 91, 98, 100, 96, 66, 59, 32, 17, 0, 0, 16, 38, 40, 100, 48, 7
43, 100, 10, 80, 0, 51, 43, 29, 95, 40, 100, 53, 61, 28, 39, 0, 4
0, 98, 43, 100, 68, 70, 66, 35, 56, 0, 39, 32, 49, 51, 100, 55, 7
98, 98, 34, 96, 8, 59, 63, 27, 34, 0, 0, 32, 42, 70, 100, 100, 8
100, 100, 21, 86, 45, 47, 86, 11, 3, 0, 0, 33, 65, 65, 99, 96, 8
61, 95, 39, 68, 100, 100, 45, 76, 0, 45, 10, 0, 90, 36, 21, 50, 8
21, 73, 12, 31, 40, 0, 81, 18, 100, 55, 82, 94, 37, 100, 0, 75, 0
27, 90, 0, 65, 55, 44, 62, 5, 19, 0, 24, 50, 29, 95, 100, 100, 5
95, 96, 56, 84, 0, 47, 57, 39, 100, 55, 93, 100, 86, 48, 81, 0, 4
85, 100, 32, 76, 0, 44, 74, 48, 100, 66, 76, 92, 72, 44, 67, 0, 4
100, 99, 59, 100, 27, 72, 6, 40, 0, 6, 43, 0, 55, 29, 6, 15, 6
42, 100, 12, 68, 0, 27, 32, 0, 76, 9, 100, 44, 88, 85, 47, 85, 0
32, 92, 12, 66, 42, 29, 18, 0, 0, 24, 17, 78, 56, 100, 100, 97, 5
59, 100, 12, 74, 0, 34, 29, 0, 81, 21, 100, 59, 91, 98, 35, 83, 0
0, 100, 45, 94, 69, 70, 56, 35, 42, 0, 15, 19, 45, 33, 100, 35, 7
35, 73, 63, 100, 97, 87, 58, 64, 100, 44, 100, 11, 50, 0, 0, 8, 3
0, 57, 33, 76, 58, 100, 78, 99, 78, 74, 78, 49, 83, 24, 100, 0, 1
0, 88, 18, 100, 68, 97, 59, 70, 55, 50, 100, 37, 84, 11, 35, 0, 3
56, 100, 19, 76, 0, 33, 24, 0, 74, 25, 100, 65, 70, 87, 23, 60, 0
0, 80, 22, 100, 43, 71, 36, 37, 9, 8, 7, 12, 54, 16, 100, 0, 2
100, 100, 58, 81, 27, 56, 1, 28, 0, 0, 53, 5, 53, 30, 0, 27, 6
48, 100, 24, 62, 0, 35, 93, 33, 100, 67, 74, 77, 63, 39, 56, 0, 4
77, 100, 28, 80, 63, 41, 59, 0, 0, 10, 47, 44, 100, 75, 61, 94, 8
100, 97, 49, 100, 11, 82, 10, 51, 54, 52, 76, 29, 47, 5, 0, 0, 5
0, 100, 70, 95, 100, 71, 70, 38, 37, 4, 10, 0, 22, 28, 97, 30, 7
30, 74, 45, 100, 87, 90, 56, 59, 100, 40, 83, 9, 30, 0, 0, 15, 3
0, 90, 43, 100, 89, 87, 75, 59, 44, 36, 9, 14, 48, 5, 100, 0, 2
41, 100, 20, 80, 0, 57, 39, 42, 100, 55, 98, 45, 72, 23, 57, 0, 4
46, 85, 36, 68, 84, 79, 42, 100, 79, 65, 100, 23, 53, 0, 0, 8, 9
14, 88, 62, 100, 97, 86, 70, 62, 34, 42, 0, 20, 45, 6, 100, 0, 2
100, 80, 60, 71, 45, 94, 88, 100, 88, 70, 67, 42, 34, 18, 0, 0, 9
0, 84, 30, 100, 36, 75, 28, 52, 89, 52, 100, 27, 64, 6, 6, 0, 3
100, 87, 37, 100, 0, 74, 90, 82, 90, 92, 67, 61, 43, 30, 49, 0, 9
91, 100, 48, 79, 23, 50, 18, 18, 62, 0, 100, 18, 55, 38, 0, 34, 6
100, 100, 49, 86, 17, 59, 0, 28, 18, 0, 76, 6, 61, 29, 7, 17, 6
14, 63, 19, 100, 63, 96, 60, 57, 27, 26, 0, 0, 50, 6, 100, 12, 2
85, 90, 35, 100, 15, 77, 32, 53, 91, 52, 100, 22, 56, 0, 0, 7, 5
0, 95, 53, 100, 100, 93, 76, 60, 51, 27, 31, 0, 33, 35, 91, 41, 7
79, 100, 50, 63, 0, 34, 15, 35, 93, 36, 100, 71, 64, 37, 43, 0, 4
55, 94, 30, 100, 84, 99, 63, 66, 77, 58, 100, 31, 60, 3, 0, 0, 3
10, 100, 1, 66, 0, 19, 40, 0, 84, 28, 100, 72, 59, 98, 7, 88, 0
41, 69, 71, 100, 67, 71, 54, 31, 41, 1, 0, 0, 50, 1, 100, 3, 1
100, 85, 49, 66, 0, 69, 37, 99, 89, 100, 77, 58, 40, 24, 12, 0, 9
97, 100, 65, 82, 33, 53, 15, 20, 54, 0, 100, 19, 58, 39, 0, 35, 6
52, 98, 69, 67, 78, 28, 13, 0, 0, 26, 54, 58, 100, 93, 54, 100, 8
46, 99, 7, 100, 37, 80, 56, 97, 90, 64, 100, 24, 57, 0, 0, 6, 9
3, 70, 0, 58, 57, 80, 100, 100, 84, 75, 81, 50, 81, 25, 97, 0, 1
0, 88, 37, 100, 85, 90, 63, 46, 48, 0, 27, 18, 45, 37, 100, 38, 7
0, 93, 43, 100, 70, 72, 68, 34, 56, 0, 31, 32, 52, 48, 100, 53, 7
100, 82, 67, 100, 38, 79, 69, 66, 90, 61, 73, 30, 43, 6, 0, 0, 9
100, 100, 62, 90, 31, 61, 12, 28, 33, 0, 78, 13, 44, 27, 0, 10, 6
1, 92, 0, 63, 36, 33, 14, 0, 3, 37, 5, 81, 50, 96, 100, 100, 5
32, 85, 60, 100, 88, 81, 47, 59, 81, 43, 100, 15, 54, 0, 0, 4, 3
0, 79, 23, 100, 66, 78, 66, 39, 56, 0, 30, 1, 41, 27, 100, 29, 7
100, 51, 72, 100, 0, 88, 28, 42, 77, 0, 2, 11, 5, 55, 78, 82, 8
44, 75, 90, 100, 83, 86, 67, 46, 51, 6, 0, 0, 27, 3, 100, 2, 1
0, 62, 27, 73, 66, 90, 100, 100, 80, 74, 59, 48, 42, 21, 36, 0, 1
80, 100, 27, 78, 0, 42, 21, 6, 99, 8, 100, 37, 19, 30, 10, 0, 6
48, 100, 31, 64, 3, 31, 0, 21, 62, 16, 100, 35, 93, 37, 89, 0, 4
58, 100, 0, 85, 51, 50, 79, 11, 14, 0, 44, 39, 100, 71, 51, 83, 8
0, 92, 49, 100, 100, 83, 80, 45, 71, 6, 64, 0, 36, 31, 100, 42, 7
10, 68, 25, 34, 20, 0, 2, 24, 0, 66, 30, 88, 65, 95, 100, 100, 5
18, 59, 41, 100, 76, 81, 54, 35, 15, 0, 0, 14, 49, 14, 100, 1, 2
0, 93, 41, 100, 61, 77, 34, 52, 0, 30, 4, 10, 51, 3, 100, 0, 2
10, 77, 37, 100, 90, 88, 72, 57, 99, 52, 100, 18, 48, 0, 0, 17, 3
0, 100, 39, 98, 70, 69, 48, 33, 22, 0, 1, 37, 45, 44, 100, 46, 7
0, 63, 38, 79, 75, 99, 100, 100, 88, 75, 78, 48, 70, 22, 58, 0, 1
0, 68, 47, 82, 89, 100, 100, 90, 81, 67, 58, 45, 34, 22, 13, 0, 1
41, 58, 99, 39, 100, 1, 27, 0, 33, 40, 80, 75, 66, 100, 0, 83, 8
19, 90, 57, 61, 96, 19, 17, 0, 2, 34, 81, 64, 100, 100, 0, 99, 8
100, 100, 73, 92, 34, 69, 6, 42, 0, 12, 50, 0, 91, 17, 37, 23, 6
14, 77, 0, 56, 91, 55, 94, 11, 26, 0, 8, 46, 2, 91, 100, 100, 5
32, 100, 19, 74, 0, 42, 44, 31, 100, 44, 93, 66, 85, 33, 81, 0, 4
0, 28, 22, 49, 58, 74, 92, 100, 100, 90, 78, 59, 55, 29, 46, 0, 1
49, 73, 69, 100, 100, 77, 82, 40, 47, 11, 0, 0, 43, 11, 95, 11, 2
13, 100, 10, 79, 0, 48, 4, 19, 75, 22, 87, 49, 89, 29, 100, 0, 4
0, 80, 7, 100, 93, 100, 98, 68, 64, 26, 41, 0, 15, 41, 100, 48, 7
17, 36, 37, 4, 72, 0, 100, 29, 92, 75, 62, 100, 26, 96, 0, 66, 0
21, 93, 0, 65, 56, 35, 48, 0, 17, 26, 61, 60, 100, 95, 32, 100, 8
0, 73, 54, 47, 100, 15, 43, 0, 51, 35, 81, 69, 63, 100, 2, 72, 8
0, 37, 29, 60, 68, 82, 100, 100, 77, 75, 57, 51, 45, 25, 45, 0, 1
100, 100, 56, 65, 0, 36, 3, 34, 80, 33, 99, 54, 68, 38, 36, 0, 4
19, 100, 0, 73, 9, 46, 72, 47, 100, 61, 82, 69, 75, 34, 60, 0, 4
44, 80, 74, 100, 100, 79, 74, 50, 84, 39, 86, 12, 42, 0, 0, 9, 3
55, 100, 21, 73, 0, 36, 16, 0, 58, 7, 91, 34, 100, 74, 65, 96, 0
64, 81, 59, 100, 100, 98, 78, 53, 42, 18, 0, 6, 47, 13, 95, 0, 2
56, 88, 10, 61, 0, 15, 50, 0, 91, 35, 100, 81, 52, 100, 9, 67, 0
0, 100, 58, 94, 100, 91, 61, 59, 32, 20, 8, 0, 20, 33, 80, 34, 7
29, 74, 9, 33, 39, 0, 85, 11, 100, 54, 74, 94, 29, 100, 0, 66, 0
0, 72, 28, 100, 53, 77, 53, 24, 42, 0, 36, 34, 68, 49, 100, 67, 7
33, 100, 8, 75, 0, 48, 49, 34, 100, 47, 99, 53, 90, 27, 78, 0, 4
38, 100, 4, 85, 0, 53, 58, 46, 100, 52, 88, 64, 78, 32, 73, 0, 4
41, 87, 0, 63, 62, 62, 84, 24, 8, 0, 6, 44, 11, 93, 100, 100, 5
15, 100, 1, 55, 0, 7, 37, 0, 74, 24, 100, 62, 80, 99, 39, 95, 0
10, 100, 16, 77, 0, 39, 37, 18, 94, 22, 100, 50, 99, 39, 93, 0, 4
