@relation yeast-5
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {MIT, NUC, CYT, ME1, ME2, ME3, EXC, VAC, POX, ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.26, 0.28, 0.6, 0.2, 0.5, 0.0, 0.54, 0.31, MIT
0.48, 0.42, 0.48, 0.19, 0.5, 0.0, 0.58, 0.22, CYT
0.39, 0.49, 0.3, 0.19, 0.5, 0.0, 0.52, 0.31, ME3
0.53, 0.59, 0.48, 0.14, 0.5, 0.0, 0.51, 0.22, CYT
0.33, 0.35, 0.56, 0.19, 0.5, 0.0, 0.5, 0.22, NUC
0.56, 0.59, 0.54, 0.18, 0.5, 0.0, 0.48, 0.46, NUC
0.33, 0.39, 0.52, 0.09, 0.5, 0.0, 0.47, 0.28, NUC
0.48, 0.41, 0.54, 0.39, 0.5, 0.0, 0.51, 0.22, NUC
0.51, 0.39, 0.56, 0.25, 0.5, 0.0, 0.51, 0.33, NUC
0.46, 0.41, 0.58, 0.1, 0.5, 0.0, 0.48, 0.22, NUC
0.45, 0.49, 0.57, 0.25, 0.5, 0.0, 0.48, 0.22, NUC
0.43, 0.44, 0.64, 0.19, 0.5, 0.0, 0.38, 0.33, NUC
0.45, 0.5, 0.57, 0.29, 0.5, 0.0, 0.44, 0.11, CYT
0.57, 0.42, 0.63, 0.22, 0.5, 0.0, 0.68, 0.32, NUC
0.59, 0.51, 0.48, 0.12, 0.5, 0.0, 0.54, 0.31, CYT
0.63, 0.64, 0.45, 0.26, 0.5, 0.0, 0.43, 0.22, CYT
0.35, 0.21, 1.0, 0.8, 0.5, 0.0, 0.13, 0.01, CYT
0.56, 0.35, 0.47, 0.41, 0.5, 0.0, 0.5, 0.22, CYT
0.52, 0.43, 0.61, 0.22, 0.5, 0.0, 0.45, 0.22, CYT
0.42, 0.5, 0.64, 0.13, 0.5, 0.0, 0.49, 0.22, CYT
0.51, 0.4, 0.5, 0.28, 0.5, 0.0, 0.48, 0.27, CYT
0.34, 0.25, 0.55, 0.28, 0.5, 0.0, 0.51, 0.49, CYT
0.55, 0.55, 0.52, 0.13, 0.5, 0.0, 0.53, 0.25, CYT
0.47, 0.37, 0.46, 0.28, 0.5, 0.0, 0.52, 0.99, NUC
0.48, 0.5, 0.47, 0.29, 0.5, 0.0, 0.46, 0.27, NUC
0.27, 0.41, 0.24, 0.2, 0.5, 0.0, 0.49, 0.22, ME3
0.66, 0.43, 0.57, 0.6, 0.5, 0.0, 0.19, 0.33, NUC
0.51, 0.5, 0.54, 0.11, 0.5, 0.0, 0.6, 0.22, NUC
0.52, 0.47, 0.58, 0.18, 0.5, 0.0, 0.34, 0.11, CYT
0.44, 0.43, 0.46, 0.28, 0.5, 0.0, 0.45, 0.29, NUC
0.77, 0.73, 0.49, 0.46, 0.5, 0.0, 0.38, 0.22, EXC
0.37, 0.48, 0.67, 0.37, 0.5, 0.0, 0.56, 0.62, NUC
0.49, 0.6, 0.54, 0.35, 0.5, 0.0, 0.53, 0.46, NUC
0.6, 0.62, 0.54, 0.11, 0.5, 0.0, 0.51, 0.22, NUC
0.32, 0.36, 0.28, 0.38, 0.5, 0.0, 0.5, 0.4, ME3
0.88, 0.72, 0.32, 0.3, 0.5, 0.0, 0.52, 0.33, ME1
0.66, 0.65, 0.53, 0.17, 0.5, 0.0, 0.47, 0.66, NUC
0.58, 0.37, 0.58, 0.16, 0.5, 0.0, 0.51, 0.22, NUC
0.48, 0.44, 0.46, 0.37, 0.5, 0.0, 0.46, 0.36, CYT
0.58, 0.51, 0.63, 0.2, 0.5, 0.0, 0.5, 0.42, NUC
0.42, 0.5, 0.59, 0.17, 0.5, 0.0, 0.51, 0.22, CYT
0.47, 0.56, 0.58, 0.19, 0.5, 0.0, 0.44, 0.64, CYT
0.8, 0.83, 0.43, 0.24, 0.5, 0.0, 0.54, 0.22, ME1
0.57, 0.29, 0.63, 0.22, 0.5, 0.0, 0.49, 0.27, NUC
0.42, 0.37, 0.54, 0.17, 0.5, 0.0, 0.51, 0.22, CYT
0.27, 0.43, 0.5, 0.13, 0.5, 0.0, 0.54, 0.31, CYT
0.65, 0.58, 0.53, 0.21, 0.5, 0.0, 0.51, 0.22, VAC
0.5, 0.4, 0.57, 0.17, 0.5, 0.0, 0.59, 0.22, CYT
0.78, 0.71, 0.35, 0.25, 0.5, 0.0, 0.49, 0.22, ME1
0.88, 0.75, 0.41, 0.36, 0.5, 0.0, 0.43, 0.22, ME2
0.33, 0.49, 0.46, 0.22, 0.5, 0.0, 0.53, 0.33, ME3
0.47, 0.41, 0.46, 0.18, 0.5, 0.0, 0.53, 0.22, ME3
0.57, 0.52, 0.46, 0.2, 0.5, 0.83, 0.52, 0.41, POX
0.47, 0.41, 0.53, 0.27, 0.5, 0.0, 0.47, 0.25, MIT
0.52, 0.46, 0.34, 0.2, 0.5, 0.0, 0.51, 0.25, ME3
0.34, 0.24, 0.51, 0.15, 0.5, 0.0, 0.54, 0.4, NUC
0.63, 0.57, 0.5, 0.48, 0.5, 0.0, 0.51, 0.22, MIT
0.63, 0.57, 0.59, 0.4, 0.5, 0.0, 0.38, 0.22, MIT
0.4, 0.44, 0.49, 0.47, 0.5, 0.0, 0.49, 0.27, NUC
0.58, 0.5, 0.5, 0.12, 0.5, 0.0, 0.48, 0.25, NUC
0.48, 0.61, 0.44, 0.2, 0.5, 0.0, 0.47, 0.22, CYT
0.8, 0.46, 0.5, 0.15, 0.5, 0.0, 0.53, 0.22, CYT
0.69, 0.6, 0.51, 0.13, 0.5, 0.83, 0.52, 0.22, POX
0.41, 0.52, 0.41, 0.11, 0.5, 0.0, 0.54, 0.35, CYT
0.54, 0.45, 0.62, 0.13, 0.5, 0.0, 0.52, 0.26, NUC
0.89, 0.77, 0.36, 0.34, 0.5, 0.0, 0.44, 0.22, EXC
0.48, 0.43, 0.45, 0.17, 0.5, 0.0, 0.48, 0.37, ME3
0.31, 0.42, 0.48, 0.17, 0.5, 0.0, 0.49, 0.53, NUC
0.42, 0.28, 0.51, 0.23, 0.5, 0.0, 0.53, 0.27, NUC
0.69, 0.7, 0.5, 0.3, 0.5, 0.0, 0.54, 0.22, VAC
