@relation yeast-2
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {MIT, NUC, CYT, ME1, ME2, ME3, EXC, VAC, POX, ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.89, 0.82, 0.6, 0.49, 0.5, 0.0, 0.55, 0.22, ME2
0.37, 0.55, 0.29, 0.32, 0.5, 0.0, 0.51, 0.22, ME3
0.46, 0.14, 0.36, 0.21, 0.5, 0.0, 0.5, 0.25, ME3
0.5, 0.49, 0.52, 0.2, 0.5, 0.0, 0.43, 0.52, NUC
0.55, 0.5, 0.6, 0.31, 0.5, 0.0, 0.46, 0.27, MIT
0.65, 0.53, 0.55, 0.52, 0.5, 0.0, 0.47, 0.27, MIT
0.4, 0.74, 0.49, 0.16, 0.5, 0.0, 0.51, 0.22, MIT
0.43, 0.32, 0.5, 0.29, 0.5, 0.0, 0.5, 0.22, MIT
0.52, 0.38, 0.62, 0.12, 0.5, 0.0, 0.41, 0.28, NUC
0.44, 0.53, 0.53, 0.37, 0.5, 0.0, 0.51, 0.22, MIT
0.57, 0.4, 0.48, 0.24, 0.5, 0.0, 0.55, 0.22, CYT
0.43, 0.4, 0.5, 0.18, 0.5, 0.0, 0.5, 0.28, CYT
0.51, 0.46, 0.54, 0.41, 0.5, 0.0, 0.53, 0.22, MIT
0.59, 0.58, 0.39, 0.52, 0.5, 0.0, 0.5, 0.31, CYT
0.33, 0.46, 0.53, 0.29, 0.5, 0.0, 0.5, 0.55, NUC
0.11, 0.41, 0.67, 0.13, 0.5, 0.0, 0.45, 0.29, NUC
0.49, 0.44, 0.51, 0.18, 0.5, 0.0, 0.52, 0.27, CYT
0.87, 0.47, 0.6, 0.47, 0.5, 0.0, 0.59, 0.22, NUC
0.51, 0.34, 0.49, 0.16, 0.5, 0.0, 0.53, 0.21, NUC
0.55, 0.59, 0.52, 0.1, 0.5, 0.0, 0.53, 0.22, CYT
0.38, 0.45, 0.37, 0.19, 0.5, 0.0, 0.52, 0.3, ME3
0.37, 0.51, 0.39, 0.18, 0.5, 0.0, 0.51, 0.27, ME3
0.25, 0.39, 0.5, 0.23, 0.5, 0.0, 0.5, 0.28, NUC
0.77, 0.57, 0.45, 0.17, 0.5, 0.0, 0.53, 0.22, CYT
0.68, 0.39, 0.5, 0.15, 0.5, 0.0, 0.48, 0.37, NUC
0.58, 0.53, 0.33, 0.26, 0.5, 0.0, 0.51, 0.22, ME3
0.46, 0.43, 0.5, 0.24, 0.5, 0.0, 0.48, 0.31, CYT
0.24, 0.41, 0.47, 0.16, 0.5, 0.0, 0.51, 0.38, NUC
0.42, 0.21, 0.59, 0.3, 0.5, 0.0, 0.47, 0.27, NUC
0.55, 0.38, 0.64, 0.42, 0.5, 0.0, 0.47, 0.22, MIT
0.45, 0.49, 0.57, 0.25, 0.5, 0.0, 0.48, 0.22, NUC
0.35, 0.33, 0.48, 0.42, 0.5, 0.0, 0.47, 0.43, CYT
0.37, 0.44, 0.64, 0.48, 0.5, 0.0, 0.36, 0.27, CYT
0.43, 0.33, 0.67, 0.12, 0.5, 0.0, 0.43, 0.23, CYT
0.56, 0.35, 0.47, 0.41, 0.5, 0.0, 0.5, 0.22, CYT
0.54, 0.44, 0.55, 0.48, 0.5, 0.0, 0.47, 0.22, CYT
0.73, 0.6, 0.47, 0.2, 0.5, 0.0, 0.72, 0.22, CYT
0.52, 0.43, 0.61, 0.22, 0.5, 0.0, 0.45, 0.22, CYT
0.46, 0.54, 0.59, 0.41, 0.5, 0.0, 0.53, 0.21, CYT
0.38, 0.5, 0.52, 0.44, 0.5, 0.0, 0.54, 0.11, CYT
0.51, 0.52, 0.58, 0.17, 0.5, 0.0, 0.47, 0.28, CYT
0.77, 0.86, 0.44, 0.27, 0.5, 0.0, 0.48, 0.22, ME1
0.59, 0.54, 0.53, 0.14, 0.5, 0.0, 0.48, 0.22, CYT
0.49, 0.38, 0.56, 0.09, 0.5, 0.0, 0.46, 0.22, CYT
0.34, 0.46, 0.52, 0.19, 0.5, 0.0, 0.53, 0.26, CYT
0.47, 0.37, 0.46, 0.28, 0.5, 0.0, 0.52, 0.99, NUC
0.53, 0.49, 0.47, 0.21, 0.5, 0.0, 0.53, 0.22, CYT
0.56, 0.55, 0.57, 0.15, 0.5, 0.0, 0.54, 0.25, CYT
0.38, 0.42, 0.31, 0.35, 0.5, 0.0, 0.52, 0.22, ME3
0.37, 0.55, 0.52, 0.13, 0.5, 0.0, 0.42, 0.8, CYT
0.46, 0.48, 0.38, 0.22, 0.5, 0.0, 0.39, 0.45, ME3
0.54, 0.5, 0.51, 0.26, 0.5, 0.0, 0.52, 0.22, CYT
0.66, 0.43, 0.57, 0.6, 0.5, 0.0, 0.19, 0.33, NUC
0.52, 0.45, 0.45, 0.13, 0.5, 0.0, 0.48, 0.22, NUC
0.37, 0.29, 0.45, 0.15, 0.5, 0.0, 0.49, 0.22, NUC
0.31, 0.5, 0.54, 0.32, 0.5, 0.0, 0.53, 0.31, NUC
0.55, 0.41, 0.67, 0.61, 0.5, 0.0, 0.49, 0.14, MIT
0.48, 0.54, 0.56, 0.29, 0.5, 0.0, 0.51, 0.43, NUC
0.41, 0.35, 0.6, 0.22, 0.5, 0.0, 0.56, 0.79, CYT
0.55, 0.38, 0.52, 0.16, 0.5, 0.0, 0.49, 0.64, NUC
0.41, 0.56, 0.53, 0.16, 0.5, 0.0, 0.55, 0.26, NUC
0.45, 0.4, 0.56, 0.15, 0.5, 0.0, 0.52, 0.22, NUC
0.63, 0.43, 0.48, 0.11, 0.5, 0.0, 0.51, 0.22, CYT
0.54, 0.67, 0.56, 0.15, 0.5, 0.0, 0.57, 0.33, NUC
0.41, 0.46, 0.57, 0.25, 0.5, 0.0, 0.57, 0.38, CYT
0.55, 0.69, 0.51, 0.12, 0.5, 0.0, 0.51, 0.22, CYT
0.47, 0.46, 0.53, 0.12, 0.5, 0.0, 0.51, 0.25, NUC
0.49, 0.5, 0.42, 0.43, 0.5, 0.0, 0.5, 0.36, VAC
0.48, 0.44, 0.51, 0.24, 0.5, 0.0, 0.49, 0.22, CYT
0.5, 0.5, 0.48, 0.34, 0.5, 0.0, 0.52, 0.27, NUC
0.42, 0.51, 0.33, 0.16, 0.5, 0.0, 0.54, 0.22, ME3
0.4, 0.28, 0.58, 0.44, 0.5, 0.0, 0.41, 0.22, CYT
0.51, 0.39, 0.56, 0.55, 0.5, 0.0, 0.46, 0.64, MIT
0.69, 0.66, 0.36, 0.09, 0.5, 0.0, 0.56, 0.22, ME1
0.77, 0.78, 0.27, 0.37, 0.5, 0.0, 0.49, 0.22, ME1
0.45, 0.39, 0.46, 0.29, 0.5, 0.0, 0.42, 0.22, MIT
0.26, 0.3, 0.37, 0.15, 0.5, 0.0, 0.53, 0.25, ME3
0.28, 0.48, 0.36, 0.16, 0.5, 0.0, 0.53, 0.22, ME3
0.58, 0.44, 0.45, 0.32, 0.5, 0.0, 0.52, 0.37, NUC
0.38, 0.56, 0.38, 0.16, 0.5, 0.0, 0.53, 0.22, ME3
0.63, 0.71, 0.44, 0.53, 0.5, 0.0, 0.52, 0.22, ME2
0.57, 0.59, 0.49, 0.86, 0.5, 0.0, 0.47, 0.22, NUC
0.5, 0.61, 0.44, 0.2, 0.5, 0.0, 0.49, 0.22, MIT
0.71, 0.5, 0.5, 0.18, 0.5, 0.0, 0.46, 0.22, CYT
0.38, 0.4, 0.66, 0.35, 0.5, 0.0, 0.43, 0.11, CYT
0.49, 0.39, 0.52, 0.29, 0.5, 0.0, 0.48, 0.22, EXC
0.56, 0.52, 0.48, 0.17, 0.5, 0.0, 0.46, 0.22, NUC
0.29, 0.43, 0.4, 0.15, 0.5, 0.0, 0.53, 0.22, ME3
0.54, 0.45, 0.62, 0.13, 0.5, 0.0, 0.52, 0.26, NUC
0.48, 0.48, 0.5, 0.47, 0.5, 0.0, 0.55, 0.22, MIT
0.5, 0.34, 0.62, 0.19, 0.5, 0.0, 0.57, 0.22, CYT
0.47, 0.53, 0.48, 0.51, 0.5, 0.0, 0.54, 0.22, MIT
0.39, 0.65, 0.57, 0.19, 0.5, 0.0, 0.44, 0.25, CYT
0.19, 0.66, 0.6, 0.14, 0.5, 0.0, 0.2, 0.25, NUC
0.46, 0.61, 0.38, 0.35, 0.5, 0.0, 0.49, 0.22, ME3
0.46, 0.61, 0.55, 0.29, 0.5, 0.0, 0.49, 0.22, MIT
0.41, 0.47, 0.5, 0.14, 0.5, 0.0, 0.53, 0.37, NUC
