@relation yeast-2
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {MIT, NUC, CYT, ME1, ME2, ME3, EXC, VAC, POX, ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.5, 0.62, 0.52, 0.3, 0.5, 0.0, 0.56, 0.22, MIT
0.52, 0.5, 0.51, 0.2, 0.5, 0.0, 0.51, 0.22, NUC
0.33, 0.28, 0.52, 0.15, 0.5, 0.0, 0.51, 0.86, NUC
0.45, 0.54, 0.49, 0.29, 0.5, 0.0, 0.49, 0.25, NUC
0.4, 0.66, 0.34, 0.21, 0.5, 0.0, 0.52, 0.26, NUC
0.39, 0.39, 0.59, 0.25, 0.5, 0.0, 0.45, 0.22, CYT
0.56, 0.49, 0.54, 0.15, 0.5, 0.0, 0.5, 0.35, NUC
0.5, 0.56, 0.63, 0.25, 0.5, 0.0, 0.42, 0.22, NUC
0.61, 0.48, 0.56, 0.19, 0.5, 0.0, 0.53, 0.31, CYT
0.44, 0.56, 0.52, 0.18, 0.5, 0.0, 0.5, 0.11, CYT
0.72, 0.37, 0.63, 0.38, 0.5, 0.0, 0.4, 0.14, CYT
0.48, 0.55, 0.48, 0.1, 0.5, 0.0, 0.55, 0.22, CYT
0.56, 0.61, 0.52, 0.19, 0.5, 0.0, 0.52, 0.32, NUC
0.32, 0.44, 0.54, 0.21, 0.5, 0.0, 0.4, 0.19, CYT
0.46, 0.39, 0.54, 0.22, 0.5, 0.0, 0.48, 0.25, CYT
0.46, 0.54, 0.59, 0.41, 0.5, 0.0, 0.53, 0.21, CYT
0.53, 0.57, 0.6, 0.36, 0.5, 0.0, 0.5, 0.22, CYT
0.37, 0.37, 0.51, 0.38, 0.5, 0.0, 0.44, 0.22, CYT
0.39, 1.0, 0.38, 0.41, 0.5, 0.0, 0.5, 0.27, MIT
0.53, 0.51, 0.55, 0.57, 0.5, 0.0, 0.46, 0.22, MIT
0.55, 0.72, 0.35, 0.26, 0.5, 0.0, 0.49, 0.22, ME3
0.39, 0.71, 0.38, 0.14, 0.5, 0.0, 0.5, 0.22, ME2
0.37, 0.42, 0.46, 0.15, 0.5, 0.0, 0.51, 0.31, ME2
0.77, 0.82, 0.4, 0.36, 0.5, 0.0, 0.38, 0.22, ME1
0.56, 0.59, 0.45, 0.15, 0.5, 0.0, 0.54, 0.22, MIT
0.42, 0.43, 0.67, 0.7, 0.5, 0.0, 0.42, 0.25, CYT
0.45, 0.41, 0.53, 0.49, 0.5, 0.0, 0.49, 0.31, NUC
0.46, 0.56, 0.56, 0.25, 0.5, 0.0, 0.43, 0.22, NUC
0.39, 0.45, 0.51, 0.29, 0.5, 0.0, 0.54, 0.22, CYT
0.33, 0.47, 0.55, 0.24, 0.5, 0.0, 0.45, 0.67, NUC
0.43, 0.47, 0.47, 0.18, 0.5, 0.0, 0.47, 0.22, CYT
0.52, 0.47, 0.58, 0.18, 0.5, 0.0, 0.34, 0.11, CYT
0.5, 0.45, 0.51, 0.19, 0.5, 0.0, 0.53, 0.25, CYT
0.57, 0.55, 0.51, 0.18, 0.5, 0.0, 0.51, 0.43, NUC
0.77, 0.73, 0.49, 0.46, 0.5, 0.0, 0.38, 0.22, EXC
0.59, 0.49, 0.45, 0.22, 0.5, 0.0, 0.45, 0.31, NUC
0.55, 0.47, 0.53, 0.2, 0.5, 0.0, 0.4, 0.22, NUC
0.51, 0.48, 0.51, 0.26, 0.5, 0.0, 0.51, 0.27, CYT
0.53, 0.48, 0.51, 0.18, 0.5, 0.0, 0.51, 0.27, CYT
0.46, 0.41, 0.43, 0.18, 0.5, 0.0, 0.54, 0.22, ME3
0.88, 0.72, 0.32, 0.3, 0.5, 0.0, 0.52, 0.33, ME1
0.74, 0.82, 0.46, 0.24, 0.5, 0.0, 0.48, 0.22, EXC
0.23, 0.29, 0.46, 0.0, 0.5, 0.0, 0.43, 0.31, CYT
0.44, 0.65, 0.49, 0.16, 0.5, 0.0, 0.48, 0.31, NUC
0.58, 0.51, 0.63, 0.2, 0.5, 0.0, 0.5, 0.42, NUC
0.47, 0.38, 0.5, 0.15, 0.5, 0.0, 0.49, 0.47, NUC
0.38, 0.42, 0.5, 0.19, 0.5, 0.0, 0.44, 0.22, CYT
0.28, 0.27, 0.5, 0.14, 0.5, 0.0, 0.5, 0.28, CYT
0.49, 0.46, 0.54, 0.18, 0.5, 0.0, 0.35, 0.22, CYT
0.5, 0.43, 0.56, 0.17, 0.5, 0.0, 0.35, 0.22, NUC
0.52, 0.51, 0.48, 0.12, 0.5, 0.0, 0.54, 0.31, CYT
0.59, 0.7, 0.46, 0.19, 0.5, 0.0, 0.54, 0.44, CYT
0.49, 0.36, 0.47, 0.28, 0.5, 0.0, 0.56, 0.54, NUC
0.53, 0.44, 0.54, 0.52, 0.5, 0.0, 0.49, 0.38, NUC
0.63, 0.56, 0.52, 0.21, 0.5, 0.0, 0.5, 0.22, CYT
0.56, 0.68, 0.42, 0.36, 0.5, 0.0, 0.49, 0.22, CYT
0.5, 0.4, 0.57, 0.17, 0.5, 0.0, 0.59, 0.22, CYT
0.4, 0.45, 0.45, 0.15, 0.5, 0.0, 0.53, 0.48, NUC
0.5, 0.47, 0.56, 0.31, 0.5, 0.0, 0.56, 0.26, CYT
0.59, 0.56, 0.5, 0.48, 0.5, 0.0, 0.46, 0.22, MIT
0.43, 0.41, 0.37, 0.18, 0.5, 0.0, 0.54, 0.31, ME3
0.29, 0.39, 0.46, 0.36, 0.5, 0.0, 0.51, 0.22, NUC
0.58, 0.63, 0.52, 0.7, 0.5, 0.0, 0.46, 0.22, MIT
0.3, 0.68, 0.41, 0.17, 0.5, 0.0, 0.51, 0.22, ME3
0.35, 0.32, 0.31, 0.16, 0.5, 0.0, 0.56, 0.22, ME3
0.52, 0.65, 0.36, 0.26, 0.5, 0.0, 0.44, 0.22, ME3
0.41, 0.25, 0.59, 0.44, 0.5, 0.0, 0.6, 0.69, NUC
0.46, 0.62, 0.46, 0.54, 0.5, 0.0, 0.51, 0.27, MIT
0.47, 0.43, 0.61, 0.4, 0.5, 0.0, 0.48, 0.47, NUC
0.43, 0.4, 0.6, 0.16, 0.5, 0.0, 0.53, 0.39, NUC
0.72, 0.61, 0.45, 0.3, 0.5, 0.0, 0.54, 0.25, MIT
0.58, 0.51, 0.49, 0.27, 0.5, 0.0, 0.57, 0.29, CYT
0.27, 0.6, 0.48, 0.23, 0.5, 0.0, 0.55, 0.22, CYT
0.41, 0.39, 0.44, 0.34, 0.5, 0.0, 0.48, 0.4, NUC
0.73, 0.83, 0.43, 0.3, 0.5, 0.0, 0.55, 0.22, ME1
0.69, 0.6, 0.51, 0.13, 0.5, 0.83, 0.52, 0.22, POX
0.44, 0.34, 0.55, 0.18, 0.5, 0.0, 0.52, 0.22, CYT
0.54, 0.52, 0.54, 0.2, 0.5, 0.0, 0.55, 0.25, NUC
0.57, 0.58, 0.58, 0.35, 0.5, 0.0, 0.49, 0.22, MIT
0.33, 0.48, 0.55, 0.16, 0.5, 0.0, 0.53, 0.75, NUC
0.48, 0.48, 0.56, 0.18, 0.5, 0.0, 0.58, 0.22, CYT
0.23, 0.37, 0.32, 0.13, 0.5, 0.0, 0.53, 0.22, MIT
0.83, 0.94, 0.32, 0.21, 0.5, 0.0, 0.51, 0.22, ME1
0.38, 0.67, 0.33, 0.17, 0.5, 0.0, 0.51, 0.22, ME3
0.4, 0.43, 0.49, 0.17, 0.5, 0.0, 0.51, 0.36, NUC
