@relation yeast-2
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {MIT, NUC, CYT, ME1, ME2, ME3, EXC, VAC, POX, ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.37, 0.53, 0.46, 0.23, 0.5, 0.0, 0.47, 0.22, NUC
0.52, 0.75, 0.37, 0.14, 0.5, 0.0, 0.46, 0.22, ME3
0.92, 0.61, 0.4, 0.22, 0.5, 0.0, 0.54, 0.22, ME2
0.53, 0.68, 0.42, 0.19, 0.5, 0.0, 0.53, 0.22, ME3
0.57, 0.61, 0.45, 0.26, 0.5, 0.0, 0.5, 0.22, CYT
0.58, 0.6, 0.51, 0.24, 0.5, 0.0, 0.53, 0.22, CYT
0.71, 0.59, 0.53, 0.15, 0.5, 0.0, 0.49, 0.33, CYT
0.42, 0.52, 0.4, 0.17, 0.5, 0.0, 0.5, 0.26, ME3
0.47, 0.47, 0.58, 0.16, 0.5, 0.0, 0.49, 0.28, CYT
0.44, 0.44, 0.49, 0.15, 0.5, 0.0, 0.46, 0.27, NUC
0.59, 0.65, 0.52, 0.3, 0.5, 0.0, 0.46, 0.31, CYT
0.43, 0.51, 0.54, 0.15, 0.5, 0.0, 0.45, 0.26, NUC
0.38, 0.47, 0.53, 0.12, 0.5, 0.0, 0.48, 0.22, CYT
0.49, 0.47, 0.52, 0.16, 0.5, 0.0, 0.53, 0.28, CYT
0.44, 0.42, 0.62, 0.14, 0.5, 0.0, 0.55, 0.37, NUC
0.5, 0.45, 0.49, 0.15, 0.5, 0.0, 0.55, 0.43, NUC
0.49, 0.4, 0.34, 0.26, 0.5, 0.0, 0.5, 0.22, ME3
0.53, 0.56, 0.49, 0.46, 0.5, 0.0, 0.52, 0.22, MIT
0.45, 0.54, 0.54, 0.62, 0.5, 0.0, 0.53, 0.22, MIT
0.5, 0.46, 0.42, 0.32, 0.5, 0.0, 0.56, 0.55, ME3
0.4, 0.51, 0.42, 0.13, 0.5, 0.0, 0.45, 0.25, ME3
0.47, 0.43, 0.35, 0.32, 0.5, 0.0, 0.54, 0.22, ME3
0.54, 0.51, 0.54, 0.52, 0.5, 0.0, 0.47, 0.25, MIT
0.86, 0.92, 0.5, 0.37, 1.0, 0.0, 0.53, 0.32, ERL
0.52, 0.48, 0.54, 0.28, 0.5, 0.0, 0.54, 0.22, NUC
0.76, 0.74, 0.56, 0.34, 0.5, 0.0, 0.51, 0.3, ME2
0.36, 0.34, 0.46, 0.19, 0.5, 0.0, 0.52, 0.22, ME2
0.41, 0.41, 0.51, 0.19, 0.5, 0.0, 0.57, 0.22, MIT
0.49, 0.48, 0.46, 0.63, 0.5, 0.0, 0.52, 0.22, MIT
0.56, 0.5, 0.61, 0.49, 0.5, 0.0, 0.46, 0.28, MIT
0.62, 0.59, 0.54, 0.47, 0.5, 0.0, 0.46, 0.22, MIT
0.61, 0.46, 0.51, 0.37, 0.5, 0.0, 0.51, 0.22, MIT
0.51, 0.56, 0.51, 0.42, 0.5, 0.0, 0.53, 0.36, MIT
0.51, 0.6, 0.51, 0.26, 0.5, 0.0, 0.54, 0.22, NUC
0.53, 0.4, 0.57, 0.12, 0.5, 0.0, 0.53, 0.32, NUC
0.58, 0.56, 0.52, 0.25, 0.5, 0.0, 0.57, 0.35, NUC
0.69, 0.62, 0.49, 0.0, 1.0, 0.0, 0.47, 0.22, NUC
0.78, 0.65, 0.4, 0.16, 0.5, 0.0, 0.63, 0.22, MIT
0.48, 0.49, 0.45, 0.23, 0.5, 0.0, 0.51, 0.22, ME3
0.64, 0.52, 0.5, 0.26, 0.5, 0.0, 0.51, 0.31, NUC
0.56, 0.48, 0.5, 0.3, 0.5, 0.0, 0.51, 0.22, CYT
0.5, 0.51, 0.57, 0.27, 0.5, 0.0, 0.48, 0.22, POX
0.75, 0.6, 0.43, 0.35, 0.5, 0.0, 0.45, 0.27, MIT
0.59, 0.45, 0.58, 0.21, 0.5, 0.0, 0.49, 0.22, MIT
0.28, 0.36, 0.55, 0.15, 0.5, 0.0, 0.57, 0.22, CYT
0.74, 0.72, 0.5, 0.28, 0.5, 0.0, 0.5, 0.27, EXC
0.45, 0.4, 0.43, 0.22, 0.5, 0.0, 0.51, 0.48, NUC
0.77, 0.78, 0.51, 0.28, 0.5, 0.0, 0.33, 0.22, EXC
0.97, 0.71, 0.29, 0.42, 0.5, 0.0, 0.35, 0.22, ME2
0.46, 0.37, 0.48, 0.36, 0.5, 0.0, 0.48, 0.22, POX
0.45, 0.48, 0.56, 0.56, 0.5, 0.0, 0.47, 0.22, NUC
0.56, 0.59, 0.54, 0.18, 0.5, 0.0, 0.48, 0.46, NUC
0.59, 0.46, 0.48, 0.46, 0.5, 0.0, 0.49, 0.22, CYT
0.35, 0.47, 0.53, 0.19, 0.5, 0.0, 0.48, 0.22, CYT
0.43, 0.46, 0.5, 0.21, 0.5, 0.0, 0.49, 0.34, CYT
0.61, 0.39, 0.53, 0.14, 0.5, 0.0, 0.43, 0.26, NUC
0.48, 0.47, 0.59, 0.41, 0.5, 0.0, 0.56, 0.27, NUC
0.32, 0.49, 0.53, 0.28, 0.5, 0.0, 0.5, 0.5, NUC
0.64, 0.44, 0.51, 0.35, 0.5, 0.0, 0.53, 0.22, CYT
0.45, 0.43, 0.5, 0.25, 0.5, 0.0, 0.47, 0.22, MIT
0.72, 0.51, 0.52, 0.08, 0.5, 0.0, 0.54, 0.22, NUC
0.27, 0.31, 0.55, 0.13, 0.5, 0.0, 0.5, 0.22, NUC
0.57, 0.43, 0.52, 0.3, 0.5, 0.0, 0.37, 0.11, CYT
0.59, 0.51, 0.48, 0.12, 0.5, 0.0, 0.54, 0.31, CYT
0.72, 0.37, 0.63, 0.38, 0.5, 0.0, 0.4, 0.14, CYT
0.58, 0.45, 0.55, 0.27, 0.5, 0.0, 0.48, 0.11, CYT
0.43, 0.33, 0.67, 0.12, 0.5, 0.0, 0.45, 0.23, CYT
0.4, 0.45, 0.61, 0.29, 0.5, 0.0, 0.44, 0.22, CYT
0.35, 0.39, 0.56, 0.2, 0.5, 0.0, 0.49, 0.41, CYT
0.42, 0.49, 0.49, 0.36, 0.5, 0.0, 0.57, 0.26, MIT
0.34, 0.25, 0.55, 0.28, 0.5, 0.0, 0.51, 0.49, CYT
0.44, 0.51, 0.53, 0.3, 0.5, 0.0, 0.53, 0.22, CYT
0.54, 0.51, 0.56, 0.15, 0.5, 0.0, 0.54, 0.31, CYT
0.46, 0.38, 0.51, 0.2, 0.5, 0.0, 0.51, 0.22, CYT
0.59, 0.55, 0.57, 0.18, 0.5, 0.0, 0.51, 0.22, CYT
0.49, 0.49, 0.52, 0.18, 0.5, 0.0, 0.51, 0.25, NUC
0.54, 0.59, 0.57, 0.34, 0.5, 0.0, 0.49, 0.22, NUC
0.47, 0.44, 0.53, 0.18, 0.5, 0.0, 0.47, 0.29, NUC
0.47, 0.5, 0.47, 0.22, 0.5, 0.0, 0.53, 0.45, NUC
0.4, 0.39, 0.6, 0.23, 0.5, 0.0, 0.52, 0.31, NUC
0.52, 0.56, 0.55, 0.16, 0.5, 0.0, 0.53, 0.39, CYT
0.6, 0.46, 0.51, 0.1, 0.5, 0.0, 0.48, 0.31, CYT
0.38, 0.42, 0.47, 0.12, 0.5, 0.0, 0.47, 0.53, NUC
0.49, 0.31, 0.43, 0.24, 0.5, 0.0, 0.54, 0.22, ME3
0.61, 0.54, 0.54, 0.38, 0.5, 0.0, 0.54, 0.29, MIT
0.61, 0.52, 0.5, 0.44, 0.5, 0.0, 0.53, 0.22, CYT
0.44, 0.49, 0.49, 0.27, 0.5, 0.0, 0.52, 0.22, CYT
0.42, 0.37, 0.54, 0.17, 0.5, 0.0, 0.51, 0.22, CYT
0.45, 0.76, 0.51, 0.25, 0.5, 0.0, 0.59, 0.22, CYT
0.61, 0.73, 0.5, 0.58, 0.5, 0.0, 0.5, 0.22, MIT
0.5, 0.44, 0.57, 0.28, 0.5, 0.0, 0.57, 0.22, CYT
0.6, 0.57, 0.63, 0.22, 0.5, 0.0, 0.5, 0.49, NUC
0.48, 0.58, 0.58, 0.12, 0.5, 0.0, 0.49, 0.22, VAC
0.65, 0.58, 0.53, 0.21, 0.5, 0.0, 0.51, 0.22, VAC
0.74, 0.73, 0.32, 0.2, 0.5, 0.0, 0.55, 0.22, ME1
0.67, 0.61, 0.39, 0.24, 0.5, 0.0, 0.51, 0.22, ME3
0.32, 0.45, 0.39, 0.14, 0.5, 0.0, 0.45, 0.22, ME3
0.71, 0.64, 0.42, 0.28, 0.5, 0.0, 0.43, 0.22, EXC
0.42, 0.71, 0.45, 0.15, 0.5, 0.0, 0.48, 0.22, ME3
0.47, 0.4, 0.63, 0.19, 0.5, 0.0, 0.52, 0.32, NUC
0.38, 0.44, 0.57, 0.14, 0.5, 0.0, 0.53, 0.52, NUC
0.77, 0.68, 0.35, 0.19, 0.5, 0.0, 0.53, 0.43, ME1
0.51, 0.59, 0.46, 0.13, 0.5, 0.0, 0.48, 0.22, MIT
0.52, 0.46, 0.34, 0.2, 0.5, 0.0, 0.51, 0.25, ME3
0.34, 0.24, 0.51, 0.15, 0.5, 0.0, 0.54, 0.4, NUC
0.77, 0.74, 0.37, 0.29, 0.5, 0.0, 0.45, 0.22, ME1
0.65, 0.54, 0.54, 0.13, 0.5, 0.0, 0.53, 0.22, CYT
0.48, 0.42, 0.52, 0.24, 0.5, 0.0, 0.56, 0.22, CYT
0.43, 0.57, 0.51, 0.49, 0.5, 0.0, 0.48, 0.22, MIT
0.36, 0.46, 0.62, 0.46, 0.5, 0.0, 0.51, 0.33, CYT
0.59, 0.6, 0.49, 0.43, 0.5, 0.0, 0.53, 0.31, MIT
0.51, 0.34, 0.5, 0.19, 0.5, 0.0, 0.5, 0.22, NUC
0.4, 0.34, 0.52, 0.17, 0.5, 0.0, 0.47, 0.51, NUC
0.37, 0.22, 0.64, 0.35, 0.5, 0.0, 0.47, 0.22, NUC
0.49, 0.37, 0.59, 0.17, 0.5, 0.0, 0.51, 0.22, NUC
0.36, 0.44, 0.51, 0.17, 0.5, 0.0, 0.6, 0.19, NUC
0.49, 0.52, 0.53, 0.7, 0.5, 0.0, 0.51, 0.22, MIT
0.28, 0.46, 0.26, 0.18, 0.5, 0.0, 0.39, 0.22, VAC
0.38, 0.62, 0.52, 0.14, 0.5, 0.0, 0.53, 0.22, CYT
0.5, 0.42, 0.57, 0.49, 0.5, 0.0, 0.48, 0.27, NUC
0.42, 0.28, 0.51, 0.23, 0.5, 0.0, 0.53, 0.27, NUC
0.35, 0.42, 0.56, 0.28, 0.5, 0.0, 0.47, 0.22, NUC
0.45, 0.5, 0.57, 0.29, 0.5, 0.0, 0.44, 0.11, CYT
0.46, 0.53, 0.47, 0.37, 0.5, 0.0, 0.51, 0.36, NUC
0.38, 0.38, 0.54, 0.24, 0.5, 0.0, 0.54, 0.22, NUC
0.41, 0.49, 0.65, 0.28, 0.5, 0.0, 0.59, 0.57, CYT
0.4, 0.43, 0.36, 0.33, 0.5, 0.0, 0.51, 0.22, ME3
0.35, 0.29, 0.46, 0.14, 0.5, 0.0, 0.54, 0.66, NUC
0.67, 0.57, 0.36, 0.19, 0.5, 0.0, 0.56, 0.22, ME2
