@relation penbased-1
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
31, 79, 55, 49, 70, 14, 32, 0, 14, 38, 0, 71, 49, 86, 100, 100, 5
65, 100, 20, 85, 0, 52, 59, 42, 100, 64, 79, 62, 38, 32, 7, 0, 4
43, 75, 61, 100, 94, 86, 75, 47, 43, 14, 0, 2, 49, 0, 100, 1, 2
26, 76, 23, 100, 52, 68, 43, 30, 0, 12, 49, 5, 97, 0, 100, 32, 2
85, 87, 48, 72, 0, 73, 34, 100, 82, 96, 89, 64, 87, 31, 100, 0, 9
0, 79, 19, 100, 60, 93, 59, 64, 41, 38, 19, 12, 54, 1, 100, 0, 2
14, 70, 46, 100, 48, 78, 41, 36, 21, 0, 0, 3, 50, 1, 100, 1, 1
0, 69, 29, 100, 77, 97, 39, 64, 61, 38, 100, 10, 47, 0, 2, 15, 3
0, 97, 61, 100, 100, 81, 88, 50, 69, 20, 51, 0, 30, 30, 90, 36, 7
56, 97, 42, 100, 0, 74, 52, 60, 100, 81, 74, 60, 50, 30, 33, 0, 4
0, 70, 1, 29, 37, 0, 88, 5, 100, 43, 78, 79, 34, 100, 5, 70, 0
26, 87, 67, 100, 80, 76, 61, 48, 33, 23, 0, 1, 48, 0, 100, 3, 2
56, 60, 65, 100, 100, 83, 81, 39, 51, 0, 85, 16, 56, 50, 0, 55, 8
98, 89, 48, 100, 29, 65, 58, 25, 6, 0, 0, 31, 53, 63, 100, 91, 8
42, 100, 93, 98, 79, 64, 51, 31, 15, 0, 0, 30, 25, 53, 100, 52, 7
66, 100, 45, 75, 71, 33, 46, 0, 0, 23, 6, 71, 45, 95, 100, 91, 5
0, 81, 15, 100, 20, 76, 19, 52, 24, 28, 71, 21, 88, 23, 100, 0, 4
61, 96, 0, 83, 61, 66, 100, 30, 49, 0, 5, 30, 39, 68, 42, 100, 8
26, 100, 38, 78, 66, 38, 45, 0, 15, 33, 0, 77, 34, 97, 100, 100, 5
9, 100, 19, 75, 0, 35, 46, 35, 100, 34, 74, 67, 77, 27, 83, 0, 4
100, 75, 47, 100, 0, 79, 49, 41, 66, 0, 3, 25, 27, 66, 98, 91, 8
0, 91, 26, 57, 52, 22, 8, 0, 4, 39, 4, 81, 41, 100, 100, 98, 5
18, 92, 66, 100, 93, 81, 49, 56, 0, 35, 14, 16, 75, 10, 100, 0, 2
38, 96, 6, 60, 0, 19, 47, 0, 99, 25, 100, 65, 71, 100, 17, 85, 0
43, 82, 85, 44, 100, 3, 17, 0, 0, 34, 62, 64, 90, 100, 7, 95, 8
53, 91, 100, 100, 86, 100, 28, 86, 58, 64, 98, 32, 60, 0, 0, 1, 5
3, 87, 50, 100, 100, 100, 78, 76, 76, 52, 90, 30, 47, 13, 0, 0, 3
96, 100, 0, 98, 22, 54, 87, 15, 51, 0, 25, 39, 100, 73, 38, 94, 8
0, 93, 53, 100, 83, 84, 68, 43, 55, 0, 30, 22, 45, 46, 100, 51, 7
27, 66, 53, 100, 76, 77, 49, 40, 9, 13, 0, 15, 50, 5, 100, 0, 2
0, 95, 62, 100, 100, 82, 88, 50, 79, 19, 66, 0, 35, 27, 99, 37, 7
71, 92, 48, 62, 100, 82, 59, 100, 87, 75, 87, 47, 55, 0, 0, 5, 9
32, 87, 74, 100, 82, 75, 45, 53, 87, 43, 100, 18, 54, 0, 0, 3, 3
71, 100, 29, 69, 0, 32, 24, 0, 76, 18, 100, 56, 85, 95, 31, 98, 0
27, 84, 58, 100, 76, 68, 57, 34, 16, 13, 0, 9, 50, 5, 100, 0, 2
70, 69, 100, 95, 40, 100, 0, 74, 53, 75, 78, 57, 51, 28, 21, 0, 9
66, 86, 0, 94, 21, 52, 80, 14, 14, 0, 42, 39, 100, 78, 49, 100, 8
25, 75, 37, 98, 92, 100, 100, 75, 68, 51, 97, 27, 51, 9, 0, 0, 3
90, 85, 100, 100, 64, 97, 59, 68, 80, 38, 72, 8, 36, 1, 0, 0, 5
28, 61, 59, 27, 33, 0, 2, 20, 63, 46, 100, 79, 48, 100, 0, 74, 8
27, 89, 0, 64, 62, 46, 54, 0, 3, 1, 6, 52, 31, 93, 100, 100, 5
9, 96, 1, 50, 12, 0, 69, 3, 100, 48, 82, 97, 28, 100, 0, 54, 0
98, 70, 85, 100, 33, 86, 46, 65, 100, 73, 84, 37, 52, 6, 0, 0, 9
57, 100, 35, 87, 9, 58, 0, 28, 29, 2, 100, 0, 71, 16, 5, 5, 6
39, 100, 5, 79, 0, 47, 55, 42, 100, 64, 80, 60, 52, 30, 28, 0, 4
0, 99, 8, 99, 70, 100, 100, 99, 60, 78, 33, 52, 15, 25, 22, 0, 7
0, 64, 17, 100, 56, 98, 53, 58, 26, 26, 15, 4, 57, 4, 100, 0, 2
49, 100, 19, 91, 31, 54, 36, 15, 0, 0, 7, 36, 51, 63, 100, 87, 8
100, 71, 46, 71, 18, 92, 66, 100, 91, 74, 75, 45, 44, 19, 0, 0, 9
57, 87, 100, 69, 97, 100, 23, 83, 74, 59, 96, 52, 78, 10, 0, 0, 9
16, 100, 15, 94, 6, 66, 0, 38, 69, 34, 95, 56, 92, 28, 100, 0, 4
54, 63, 100, 76, 80, 100, 43, 75, 51, 35, 47, 0, 0, 16, 27, 46, 8
100, 100, 63, 85, 83, 78, 93, 84, 90, 52, 77, 23, 45, 0, 0, 2, 9
23, 67, 31, 94, 90, 100, 80, 75, 76, 44, 100, 14, 56, 0, 0, 5, 3
22, 57, 0, 63, 46, 82, 94, 100, 100, 80, 78, 53, 56, 27, 44, 0, 1
100, 100, 61, 88, 30, 64, 7, 36, 0, 5, 42, 0, 49, 23, 6, 25, 6
73, 100, 45, 79, 18, 49, 7, 16, 49, 0, 100, 14, 55, 21, 0, 12, 6
100, 90, 27, 100, 0, 66, 56, 33, 81, 0, 10, 16, 33, 57, 98, 84, 8
28, 95, 39, 84, 67, 100, 42, 90, 81, 62, 100, 27, 56, 3, 0, 0, 9
100, 100, 57, 90, 28, 67, 6, 43, 0, 15, 37, 0, 70, 16, 28, 27, 6
81, 69, 63, 100, 0, 82, 41, 41, 81, 0, 19, 3, 41, 44, 100, 74, 8
0, 100, 30, 99, 67, 97, 100, 93, 72, 75, 53, 51, 44, 23, 52, 0, 7
94, 82, 45, 100, 1, 63, 0, 9, 53, 0, 100, 30, 97, 85, 47, 97, 0
100, 100, 78, 91, 45, 70, 18, 47, 0, 22, 21, 0, 64, 11, 16, 15, 6
44, 83, 18, 61, 60, 35, 35, 0, 0, 15, 26, 56, 51, 90, 100, 100, 5
100, 100, 56, 91, 25, 68, 4, 43, 0, 15, 37, 0, 61, 20, 12, 24, 6
100, 100, 9, 95, 0, 52, 98, 26, 48, 0, 46, 45, 98, 90, 18, 71, 8
78, 100, 36, 78, 6, 40, 13, 0, 71, 1, 100, 35, 43, 28, 0, 3, 6
70, 61, 65, 100, 15, 70, 72, 34, 87, 0, 0, 10, 23, 50, 100, 76, 8
22, 100, 34, 75, 0, 43, 38, 41, 100, 38, 97, 68, 91, 32, 72, 0, 4
42, 98, 0, 69, 54, 36, 71, 0, 14, 16, 54, 54, 100, 91, 39, 100, 8
0, 79, 35, 100, 87, 99, 100, 71, 63, 46, 23, 24, 46, 4, 98, 0, 2
31, 99, 1, 59, 0, 2, 62, 0, 100, 47, 76, 100, 20, 83, 12, 28, 0
17, 68, 27, 100, 68, 86, 54, 49, 21, 20, 0, 5, 50, 4, 100, 0, 2
2, 94, 93, 100, 100, 78, 86, 39, 74, 0, 37, 10, 0, 43, 100, 43, 7
19, 87, 61, 100, 96, 77, 72, 50, 64, 39, 100, 15, 51, 0, 0, 14, 3
43, 100, 9, 64, 0, 19, 44, 0, 90, 22, 100, 66, 66, 99, 15, 88, 0
83, 100, 36, 82, 11, 61, 0, 39, 78, 35, 100, 41, 67, 21, 53, 0, 4
0, 82, 33, 100, 66, 87, 58, 54, 34, 27, 19, 0, 60, 1, 100, 10, 2
62, 100, 100, 98, 77, 61, 45, 28, 39, 0, 79, 25, 50, 57, 0, 72, 8
21, 100, 4, 79, 0, 47, 54, 38, 100, 49, 92, 66, 91, 33, 92, 0, 4
94, 95, 44, 100, 12, 77, 29, 53, 80, 45, 100, 11, 52, 0, 0, 8, 5
68, 89, 0, 100, 38, 59, 98, 23, 80, 0, 39, 35, 100, 69, 75, 92, 8
9, 77, 0, 30, 29, 0, 70, 4, 100, 37, 84, 82, 47, 100, 17, 72, 0
29, 83, 60, 100, 78, 64, 56, 27, 13, 2, 0, 19, 52, 18, 100, 0, 2
24, 68, 51, 60, 96, 97, 32, 100, 60, 75, 100, 49, 70, 0, 0, 3, 9
0, 62, 55, 75, 85, 97, 100, 100, 98, 75, 93, 50, 91, 25, 89, 0, 1
30, 59, 17, 78, 80, 100, 100, 98, 67, 74, 30, 50, 3, 25, 0, 0, 1
0, 47, 23, 66, 61, 83, 100, 100, 89, 75, 72, 50, 53, 25, 48, 0, 1
27, 82, 3, 47, 13, 6, 67, 0, 100, 34, 96, 76, 51, 100, 0, 82, 0
87, 93, 59, 100, 21, 86, 6, 53, 69, 56, 100, 31, 59, 4, 0, 0, 5
62, 57, 100, 85, 52, 100, 0, 76, 39, 64, 79, 57, 52, 24, 5, 0, 9
23, 96, 5, 56, 0, 15, 41, 0, 83, 25, 100, 63, 81, 100, 34, 98, 0
52, 70, 100, 89, 50, 100, 0, 82, 55, 72, 96, 54, 77, 26, 55, 0, 9
27, 86, 31, 62, 41, 100, 40, 55, 46, 10, 0, 0, 45, 2, 100, 5, 1
42, 79, 93, 100, 89, 96, 39, 78, 51, 43, 100, 33, 56, 3, 0, 0, 5
61, 100, 33, 86, 0, 58, 55, 44, 100, 66, 89, 63, 61, 32, 34, 0, 4
0, 70, 11, 100, 34, 88, 26, 55, 15, 23, 28, 0, 66, 7, 100, 19, 2
0, 85, 26, 100, 74, 89, 62, 64, 61, 39, 100, 21, 64, 4, 7, 0, 3
53, 92, 75, 100, 72, 71, 64, 60, 100, 44, 78, 15, 32, 0, 0, 10, 3
0, 99, 73, 100, 100, 80, 56, 47, 33, 7, 10, 0, 7, 33, 81, 35, 7
32, 98, 8, 71, 56, 25, 28, 0, 0, 42, 77, 69, 100, 100, 15, 92, 8
47, 80, 71, 100, 100, 89, 38, 72, 44, 48, 91, 23, 45, 0, 0, 10, 3
0, 90, 38, 100, 68, 70, 59, 33, 32, 0, 2, 27, 35, 42, 100, 41, 7
26, 90, 17, 64, 60, 34, 53, 0, 20, 32, 0, 73, 31, 96, 100, 100, 5
27, 84, 12, 42, 18, 0, 73, 7, 100, 45, 93, 88, 40, 100, 0, 67, 0
48, 81, 29, 100, 67, 88, 48, 40, 12, 3, 0, 8, 50, 14, 100, 0, 2
40, 90, 87, 100, 81, 93, 39, 71, 70, 46, 100, 23, 52, 6, 0, 0, 5
7, 54, 8, 14, 56, 0, 99, 24, 100, 68, 63, 100, 12, 97, 0, 56, 0
2, 65, 29, 35, 46, 2, 12, 0, 0, 41, 18, 73, 58, 88, 100, 100, 5
1, 68, 4, 100, 55, 77, 55, 31, 7, 2, 0, 6, 60, 0, 100, 19, 2
54, 63, 45, 100, 1, 53, 11, 0, 75, 18, 100, 74, 44, 98, 0, 54, 0
22, 100, 0, 70, 28, 44, 83, 47, 100, 79, 71, 61, 45, 30, 19, 0, 4
32, 86, 0, 61, 10, 4, 57, 0, 100, 30, 97, 87, 50, 100, 4, 87, 0
44, 77, 19, 50, 39, 19, 0, 0, 8, 31, 19, 66, 57, 87, 100, 100, 5
0, 90, 3, 56, 51, 31, 43, 0, 15, 22, 9, 63, 38, 93, 100, 100, 5
84, 100, 42, 72, 2, 45, 0, 39, 59, 35, 100, 49, 84, 36, 75, 0, 4
0, 85, 30, 100, 48, 73, 33, 40, 9, 13, 24, 0, 65, 4, 100, 10, 2
24, 81, 57, 100, 85, 76, 59, 47, 82, 41, 100, 15, 53, 0, 0, 5, 3
93, 87, 50, 73, 27, 81, 75, 100, 100, 80, 67, 52, 27, 27, 0, 0, 9
17, 96, 0, 63, 6, 20, 50, 0, 95, 22, 100, 64, 71, 100, 25, 86, 0
59, 94, 20, 66, 58, 46, 50, 2, 0, 0, 21, 49, 49, 96, 100, 100, 5
9, 68, 29, 100, 65, 91, 45, 58, 13, 31, 0, 6, 51, 6, 100, 0, 2
29, 78, 52, 100, 72, 80, 65, 61, 100, 43, 81, 14, 33, 0, 0, 20, 3
0, 51, 33, 75, 68, 100, 51, 85, 53, 59, 58, 33, 65, 7, 100, 0, 1
88, 68, 31, 56, 0, 81, 47, 100, 100, 86, 97, 55, 75, 26, 44, 0, 9
33, 65, 68, 100, 73, 89, 56, 40, 37, 0, 0, 8, 50, 5, 100, 6, 1
43, 100, 10, 80, 0, 51, 43, 29, 95, 40, 100, 53, 61, 28, 39, 0, 4
18, 87, 0, 92, 50, 96, 100, 100, 71, 78, 47, 54, 33, 27, 35, 0, 7
46, 83, 41, 52, 38, 15, 0, 0, 18, 32, 36, 65, 59, 87, 100, 100, 5
30, 88, 7, 77, 0, 33, 30, 0, 82, 6, 100, 45, 74, 82, 26, 100, 0
37, 92, 6, 59, 0, 13, 39, 0, 78, 25, 100, 65, 75, 100, 30, 100, 0
69, 98, 82, 55, 100, 100, 44, 82, 92, 72, 91, 46, 64, 0, 0, 0, 9
3, 90, 69, 100, 58, 98, 0, 77, 36, 58, 100, 44, 73, 9, 7, 0, 5
52, 69, 61, 100, 100, 93, 77, 60, 42, 31, 0, 3, 26, 0, 97, 1, 2
100, 100, 61, 90, 71, 68, 95, 88, 94, 54, 79, 22, 41, 0, 0, 13, 9
85, 100, 32, 76, 0, 44, 74, 48, 100, 66, 76, 92, 72, 44, 67, 0, 4
59, 100, 9, 86, 61, 44, 74, 0, 0, 1, 53, 39, 100, 82, 35, 88, 8
100, 100, 58, 100, 21, 85, 21, 62, 58, 56, 64, 23, 36, 0, 0, 7, 5
59, 100, 12, 74, 0, 34, 29, 0, 81, 21, 100, 59, 91, 98, 35, 83, 0
63, 62, 67, 100, 5, 79, 52, 41, 73, 0, 0, 2, 32, 42, 100, 75, 8
43, 98, 0, 69, 57, 49, 62, 7, 15, 0, 17, 50, 34, 95, 100, 100, 5
12, 54, 30, 100, 62, 87, 43, 39, 3, 7, 0, 1, 50, 0, 100, 4, 2
4, 85, 39, 100, 83, 85, 57, 60, 59, 41, 100, 21, 62, 0, 0, 1, 3
19, 93, 66, 100, 78, 78, 41, 58, 63, 41, 100, 23, 53, 9, 0, 0, 3
13, 85, 76, 100, 100, 69, 74, 35, 40, 1, 12, 0, 0, 33, 81, 37, 7
0, 84, 37, 100, 59, 76, 24, 49, 70, 43, 100, 21, 60, 0, 7, 6, 3
25, 79, 58, 100, 88, 84, 56, 56, 79, 43, 100, 19, 54, 0, 0, 8, 3
72, 100, 100, 91, 72, 76, 56, 60, 39, 45, 22, 30, 0, 15, 0, 0, 1
69, 79, 48, 57, 69, 19, 0, 0, 30, 34, 93, 63, 100, 100, 37, 76, 8
27, 95, 1, 56, 41, 32, 16, 0, 0, 24, 12, 75, 55, 93, 100, 100, 5
43, 82, 60, 100, 100, 91, 74, 68, 60, 50, 77, 26, 41, 10, 0, 0, 3
40, 100, 6, 66, 0, 11, 41, 0, 81, 19, 100, 65, 60, 87, 19, 77, 0
89, 100, 43, 93, 3, 58, 0, 15, 57, 2, 100, 29, 43, 35, 24, 0, 6
40, 83, 71, 100, 99, 79, 66, 54, 84, 44, 100, 18, 56, 0, 0, 3, 3
52, 100, 33, 80, 0, 57, 32, 42, 82, 43, 100, 50, 69, 26, 43, 0, 4
40, 100, 13, 69, 0, 30, 22, 0, 73, 19, 100, 53, 92, 91, 39, 95, 0
17, 73, 35, 43, 37, 10, 0, 0, 7, 36, 18, 70, 58, 87, 100, 100, 5
63, 100, 23, 77, 0, 39, 3, 0, 61, 7, 100, 38, 99, 78, 46, 96, 0
63, 100, 17, 67, 0, 29, 58, 24, 100, 35, 86, 88, 82, 53, 78, 0, 4
27, 86, 70, 100, 77, 77, 50, 53, 96, 40, 100, 19, 52, 6, 0, 0, 3
0, 0, 51, 9, 87, 37, 100, 70, 72, 100, 14, 94, 36, 65, 99, 58, 9
9, 100, 0, 81, 0, 58, 14, 35, 62, 33, 79, 44, 81, 21, 100, 0, 4
84, 73, 83, 100, 33, 81, 67, 57, 100, 72, 100, 31, 64, 2, 0, 0, 9
10, 55, 33, 86, 95, 100, 88, 70, 48, 43, 0, 18, 28, 0, 100, 2, 2
97, 100, 65, 82, 33, 53, 15, 20, 54, 0, 100, 19, 58, 39, 0, 35, 6
28, 81, 59, 100, 100, 94, 78, 68, 51, 44, 83, 25, 44, 8, 0, 0, 3
40, 94, 0, 66, 5, 23, 55, 0, 98, 26, 100, 70, 62, 100, 6, 84, 0
60, 81, 12, 100, 0, 70, 28, 34, 28, 0, 12, 33, 52, 64, 100, 91, 8
5, 68, 22, 100, 47, 75, 35, 35, 8, 1, 0, 2, 50, 4, 100, 0, 2
0, 87, 47, 100, 96, 94, 100, 57, 77, 22, 49, 0, 26, 29, 76, 37, 7
46, 97, 90, 97, 55, 68, 66, 100, 100, 60, 97, 9, 40, 0, 0, 34, 9
57, 91, 22, 70, 0, 24, 37, 0, 81, 21, 100, 67, 69, 100, 30, 73, 0
44, 73, 81, 100, 65, 66, 54, 24, 28, 0, 0, 6, 50, 8, 100, 9, 1
69, 100, 39, 63, 0, 29, 35, 35, 100, 34, 98, 65, 79, 41, 73, 0, 4
26, 99, 0, 55, 61, 48, 76, 14, 7, 0, 4, 44, 27, 87, 100, 100, 5
92, 100, 54, 84, 66, 70, 100, 88, 85, 64, 68, 39, 39, 18, 0, 0, 9
0, 61, 39, 79, 74, 99, 100, 100, 85, 75, 65, 49, 44, 24, 24, 0, 1
30, 88, 76, 100, 100, 77, 62, 50, 53, 36, 94, 17, 51, 0, 0, 3, 3
16, 85, 45, 100, 96, 93, 85, 66, 88, 40, 100, 15, 52, 4, 0, 0, 3
0, 93, 44, 100, 90, 91, 76, 48, 64, 4, 49, 0, 52, 30, 100, 29, 7
100, 81, 58, 64, 29, 89, 74, 100, 87, 65, 91, 29, 63, 0, 0, 9, 9
44, 85, 76, 100, 79, 70, 54, 41, 23, 16, 0, 0, 50, 5, 100, 1, 2
0, 81, 23, 100, 73, 96, 52, 46, 26, 0, 12, 19, 46, 42, 100, 48, 7
24, 91, 49, 100, 68, 84, 51, 59, 78, 37, 100, 15, 56, 1, 0, 0, 3
80, 100, 27, 78, 0, 42, 21, 6, 99, 8, 100, 37, 19, 30, 10, 0, 6
0, 56, 76, 49, 100, 11, 31, 0, 45, 39, 95, 73, 71, 100, 11, 74, 8
0, 90, 45, 100, 85, 88, 57, 64, 69, 40, 100, 17, 67, 1, 17, 0, 3
17, 72, 16, 36, 40, 0, 86, 12, 100, 53, 79, 92, 31, 100, 0, 67, 0
20, 86, 0, 53, 4, 11, 48, 0, 89, 24, 100, 64, 74, 99, 26, 100, 0
0, 92, 42, 97, 86, 100, 72, 54, 60, 0, 40, 0, 56, 22, 100, 21, 7
45, 67, 19, 31, 48, 0, 85, 26, 100, 74, 69, 100, 28, 80, 0, 43, 0
6, 100, 16, 61, 81, 44, 66, 0, 0, 9, 0, 55, 16, 96, 100, 99, 5
0, 41, 47, 58, 92, 84, 100, 100, 84, 71, 71, 42, 66, 13, 74, 0, 1
44, 56, 99, 74, 100, 100, 30, 80, 0, 49, 74, 64, 62, 39, 36, 0, 9
0, 100, 39, 98, 70, 69, 48, 33, 22, 0, 1, 37, 45, 44, 100, 46, 7
40, 82, 10, 76, 59, 42, 66, 0, 0, 7, 0, 46, 32, 86, 100, 100, 5
62, 100, 84, 93, 67, 70, 82, 48, 100, 26, 77, 6, 39, 0, 0, 2, 3
35, 95, 96, 100, 100, 97, 27, 87, 28, 66, 96, 48, 72, 13, 0, 0, 5
24, 91, 10, 69, 65, 40, 46, 0, 0, 11, 8, 57, 29, 98, 100, 100, 5
24, 93, 49, 100, 100, 90, 67, 63, 50, 35, 97, 17, 54, 0, 0, 6, 3
28, 100, 0, 73, 16, 49, 75, 47, 100, 63, 94, 59, 93, 29, 83, 0, 4
51, 99, 17, 86, 0, 42, 24, 2, 73, 0, 100, 38, 87, 82, 42, 100, 0
4, 99, 50, 100, 100, 97, 65, 57, 37, 12, 16, 0, 0, 39, 55, 45, 7
81, 100, 30, 80, 2, 52, 0, 21, 45, 0, 100, 11, 72, 35, 21, 19, 6
35, 74, 17, 80, 96, 100, 100, 93, 70, 70, 39, 47, 13, 23, 0, 0, 1
27, 92, 0, 66, 15, 21, 60, 0, 100, 28, 96, 73, 53, 100, 2, 92, 0
21, 93, 0, 65, 56, 35, 48, 0, 17, 26, 61, 60, 100, 95, 32, 100, 8
68, 100, 34, 88, 0, 62, 6, 42, 70, 49, 100, 51, 62, 27, 42, 0, 4
13, 93, 21, 49, 51, 24, 15, 0, 0, 45, 18, 92, 59, 100, 100, 95, 5
0, 58, 38, 78, 73, 98, 100, 100, 92, 74, 84, 49, 77, 23, 80, 0, 1
50, 100, 42, 78, 0, 52, 24, 38, 83, 35, 100, 64, 69, 32, 41, 0, 4
95, 76, 100, 94, 47, 100, 0, 81, 34, 69, 80, 53, 65, 23, 25, 0, 9
32, 100, 0, 79, 16, 51, 77, 49, 100, 80, 70, 62, 45, 32, 26, 0, 4
