@relation penbased-1
@attribute At1 integer [0, 100]
@attribute At2 integer [0, 100]
@attribute At3 integer [0, 100]
@attribute At4 integer [0, 100]
@attribute At5 integer [0, 100]
@attribute At6 integer [0, 100]
@attribute At7 integer [0, 100]
@attribute At8 integer [0, 100]
@attribute At9 integer [0, 100]
@attribute At10 integer [0, 100]
@attribute At11 integer [0, 100]
@attribute At12 integer [0, 100]
@attribute At13 integer [0, 100]
@attribute At14 integer [0, 100]
@attribute At15 integer [0, 100]
@attribute At16 integer [0, 100]
@attribute Class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs At1, At2, At3, At4, At5, At6, At7, At8, At9, At10, At11, At12, At13, At14, At15, At16
@outputs Class
@data
0, 96, 40, 100, 60, 66, 58, 27, 41, 0, 20, 35, 54, 42, 100, 46, 7
92, 73, 32, 63, 0, 86, 51, 100, 100, 82, 96, 51, 64, 23, 21, 0, 9
49, 54, 100, 78, 65, 100, 0, 82, 12, 60, 90, 64, 95, 33, 86, 0, 9
100, 100, 71, 95, 30, 64, 1, 27, 32, 0, 82, 19, 54, 51, 0, 48, 6
100, 96, 66, 100, 63, 85, 85, 88, 78, 53, 66, 20, 35, 0, 0, 12, 9
28, 71, 43, 100, 76, 79, 49, 47, 11, 21, 0, 0, 50, 1, 100, 4, 2
0, 84, 34, 100, 67, 85, 60, 44, 31, 19, 26, 20, 64, 13, 100, 0, 2
100, 100, 66, 100, 25, 69, 0, 35, 14, 0, 77, 0, 72, 34, 10, 51, 6
43, 99, 8, 68, 73, 74, 62, 25, 0, 0, 7, 49, 20, 96, 100, 100, 5
100, 100, 44, 91, 7, 60, 0, 24, 46, 0, 99, 24, 41, 30, 19, 0, 6
40, 84, 61, 100, 87, 83, 53, 60, 96, 47, 100, 23, 55, 5, 0, 0, 3
19, 88, 62, 100, 100, 81, 83, 48, 47, 23, 0, 6, 18, 0, 72, 1, 2
80, 100, 32, 81, 7, 52, 0, 21, 40, 0, 100, 9, 88, 30, 28, 22, 6
40, 76, 62, 100, 62, 69, 34, 40, 0, 16, 12, 11, 57, 10, 100, 0, 2
10, 78, 40, 100, 100, 99, 70, 53, 29, 12, 0, 0, 7, 45, 70, 55, 7
39, 76, 74, 40, 83, 2, 11, 0, 50, 35, 100, 67, 73, 100, 0, 81, 8
76, 100, 34, 77, 7, 48, 0, 17, 47, 0, 100, 13, 78, 37, 21, 29, 6
29, 72, 52, 100, 63, 58, 39, 17, 0, 0, 18, 17, 59, 10, 100, 3, 2
9, 100, 0, 72, 7, 44, 62, 28, 100, 45, 86, 55, 68, 27, 55, 0, 4
49, 86, 50, 100, 100, 96, 81, 66, 82, 40, 87, 9, 38, 0, 0, 22, 3
0, 79, 31, 94, 68, 100, 100, 88, 94, 62, 74, 39, 51, 18, 64, 0, 2
42, 79, 67, 100, 78, 79, 71, 60, 100, 39, 85, 10, 41, 0, 0, 14, 3
0, 94, 44, 100, 84, 82, 100, 47, 93, 10, 90, 0, 88, 23, 41, 26, 7
100, 100, 59, 73, 26, 45, 0, 15, 33, 0, 97, 18, 81, 38, 9, 28, 6
0, 79, 36, 100, 82, 81, 87, 40, 70, 0, 31, 24, 45, 45, 100, 50, 7
0, 75, 36, 100, 63, 73, 47, 34, 14, 4, 4, 10, 52, 9, 100, 0, 2
13, 95, 17, 66, 83, 35, 77, 0, 0, 14, 42, 49, 100, 81, 34, 100, 8
12, 83, 8, 54, 56, 31, 22, 0, 4, 24, 0, 63, 37, 94, 100, 100, 5
17, 89, 0, 55, 65, 58, 69, 11, 11, 0, 10, 60, 31, 100, 100, 96, 5
0, 84, 46, 100, 96, 88, 94, 50, 83, 11, 62, 0, 45, 26, 100, 26, 7
0, 82, 37, 62, 83, 30, 65, 0, 46, 32, 81, 66, 100, 100, 23, 90, 8
19, 100, 55, 99, 58, 67, 30, 39, 0, 15, 21, 0, 60, 1, 100, 0, 2
57, 68, 52, 100, 4, 71, 48, 37, 63, 0, 0, 13, 27, 49, 100, 78, 8
33, 64, 36, 100, 59, 71, 44, 34, 0, 18, 32, 26, 71, 0, 100, 22, 2
34, 89, 14, 84, 0, 38, 24, 0, 75, 3, 100, 42, 82, 86, 34, 100, 0
16, 81, 40, 59, 100, 90, 30, 100, 48, 69, 95, 59, 75, 9, 0, 0, 9
19, 100, 61, 98, 62, 56, 50, 14, 29, 0, 0, 35, 50, 40, 100, 39, 7
19, 78, 29, 36, 13, 0, 8, 27, 58, 49, 100, 79, 55, 100, 0, 88, 8
20, 82, 35, 100, 73, 87, 42, 60, 72, 49, 100, 26, 57, 4, 0, 0, 3
38, 83, 40, 53, 55, 14, 11, 0, 0, 30, 10, 71, 52, 92, 100, 100, 5
0, 62, 34, 82, 84, 100, 100, 88, 89, 66, 79, 44, 76, 22, 84, 0, 1
19, 86, 18, 35, 57, 0, 100, 24, 92, 72, 47, 100, 0, 77, 1, 31, 0
25, 85, 59, 100, 86, 89, 86, 67, 100, 45, 88, 24, 49, 9, 0, 0, 3
0, 68, 38, 78, 91, 96, 100, 100, 78, 75, 62, 49, 59, 24, 81, 0, 1
6, 43, 16, 2, 68, 0, 100, 35, 81, 75, 38, 100, 7, 63, 0, 22, 0
15, 59, 57, 81, 100, 100, 79, 72, 65, 44, 53, 15, 0, 1, 21, 0, 1
25, 97, 37, 70, 100, 88, 27, 100, 0, 80, 76, 65, 75, 31, 29, 0, 9
25, 79, 35, 100, 78, 78, 50, 50, 68, 48, 100, 21, 59, 0, 0, 11, 3
64, 92, 3, 100, 25, 62, 44, 23, 0, 0, 1, 30, 55, 58, 100, 90, 8
78, 72, 81, 100, 8, 91, 0, 55, 69, 59, 100, 71, 74, 33, 58, 0, 9
31, 78, 71, 100, 73, 99, 56, 63, 50, 26, 21, 0, 0, 0, 100, 3, 1
33, 89, 92, 100, 100, 91, 63, 62, 29, 31, 0, 0, 6, 29, 66, 38, 7
46, 94, 13, 69, 0, 28, 32, 0, 77, 7, 100, 44, 85, 83, 43, 100, 0
77, 72, 51, 100, 0, 77, 61, 42, 94, 0, 22, 2, 33, 45, 100, 76, 8
0, 97, 41, 100, 68, 77, 64, 38, 51, 0, 28, 34, 56, 40, 100, 37, 7
50, 60, 47, 100, 92, 95, 88, 47, 48, 15, 0, 0, 49, 5, 100, 3, 2
9, 98, 16, 100, 0, 55, 65, 40, 100, 58, 80, 89, 52, 46, 33, 0, 4
0, 61, 33, 71, 66, 86, 100, 100, 94, 77, 79, 52, 66, 26, 62, 0, 1
14, 73, 52, 100, 66, 98, 50, 55, 35, 12, 0, 7, 50, 3, 100, 0, 1
38, 100, 14, 74, 0, 46, 39, 35, 93, 35, 100, 53, 86, 27, 70, 0, 4
48, 100, 18, 59, 43, 74, 53, 82, 41, 22, 0, 0, 38, 1, 100, 0, 1
0, 71, 20, 100, 54, 91, 51, 55, 29, 22, 3, 0, 54, 3, 100, 9, 2
0, 91, 36, 100, 62, 83, 57, 60, 70, 39, 100, 22, 78, 4, 39, 0, 3
90, 94, 13, 95, 26, 56, 96, 27, 52, 0, 0, 26, 45, 64, 100, 100, 8
47, 100, 11, 81, 0, 39, 21, 3, 62, 0, 98, 22, 100, 63, 61, 73, 0
87, 100, 51, 81, 0, 45, 74, 46, 100, 66, 89, 90, 78, 44, 60, 0, 4
16, 100, 11, 71, 5, 39, 29, 11, 85, 11, 100, 28, 46, 18, 0, 0, 6
51, 100, 93, 95, 64, 73, 70, 61, 100, 39, 82, 12, 38, 0, 0, 7, 3
29, 71, 55, 100, 74, 75, 59, 39, 30, 9, 0, 8, 49, 0, 100, 2, 2
81, 97, 2, 90, 0, 61, 81, 72, 100, 100, 81, 67, 69, 33, 59, 0, 9
62, 88, 20, 65, 0, 24, 34, 0, 78, 24, 100, 63, 77, 100, 26, 93, 0
11, 85, 31, 100, 92, 95, 75, 63, 46, 36, 100, 16, 62, 0, 0, 9, 3
100, 100, 54, 85, 21, 60, 0, 33, 2, 5, 52, 0, 54, 22, 1, 17, 6
0, 95, 31, 100, 78, 97, 54, 47, 23, 0, 17, 5, 44, 39, 100, 48, 7
78, 67, 65, 100, 0, 75, 56, 37, 84, 0, 2, 10, 35, 52, 100, 86, 8
7, 86, 44, 100, 54, 70, 30, 39, 0, 13, 14, 4, 57, 2, 100, 0, 2
94, 95, 56, 100, 23, 67, 0, 29, 19, 0, 69, 16, 100, 50, 89, 90, 0
100, 100, 60, 89, 26, 65, 3, 36, 0, 4, 43, 0, 51, 26, 12, 31, 6
31, 100, 20, 90, 16, 57, 75, 52, 100, 79, 68, 63, 33, 31, 0, 0, 4
12, 73, 0, 30, 33, 0, 77, 6, 100, 44, 78, 85, 37, 100, 12, 67, 0
100, 100, 57, 84, 24, 58, 0, 27, 18, 0, 69, 10, 57, 38, 4, 42, 6
7, 76, 27, 45, 48, 7, 8, 0, 0, 40, 8, 81, 52, 98, 100, 100, 5
63, 65, 35, 100, 1, 69, 61, 36, 79, 0, 0, 15, 33, 54, 100, 86, 8
54, 100, 24, 79, 6, 48, 13, 16, 59, 0, 100, 15, 54, 30, 0, 23, 6
0, 90, 67, 100, 85, 68, 65, 34, 40, 0, 4, 16, 14, 40, 100, 44, 7
4, 11, 46, 53, 76, 100, 24, 98, 41, 53, 100, 24, 57, 0, 0, 15, 8
0, 82, 38, 100, 74, 76, 49, 36, 15, 0, 6, 11, 35, 38, 100, 43, 7
0, 53, 45, 75, 79, 100, 93, 99, 93, 73, 97, 46, 100, 19, 93, 0, 1
51, 100, 86, 94, 69, 61, 37, 34, 0, 12, 9, 0, 54, 2, 100, 0, 2
15, 58, 80, 78, 100, 100, 88, 69, 73, 38, 56, 7, 0, 0, 98, 4, 1
4, 91, 47, 100, 100, 87, 68, 44, 45, 0, 25, 5, 0, 36, 76, 35, 7
100, 100, 40, 83, 2, 51, 0, 16, 67, 9, 89, 38, 18, 32, 11, 0, 6
100, 98, 60, 100, 35, 76, 39, 56, 75, 52, 73, 21, 39, 5, 0, 0, 5
11, 100, 6, 86, 0, 47, 30, 16, 74, 33, 100, 68, 87, 39, 79, 0, 4
72, 100, 5, 97, 53, 52, 93, 6, 0, 0, 11, 43, 100, 77, 58, 99, 8
23, 84, 56, 100, 100, 93, 80, 73, 68, 51, 76, 28, 42, 12, 0, 0, 3
44, 87, 21, 78, 68, 41, 70, 0, 0, 13, 45, 47, 100, 80, 41, 100, 8
100, 100, 54, 81, 19, 59, 0, 34, 11, 9, 71, 0, 84, 17, 17, 17, 6
0, 98, 50, 100, 100, 96, 73, 63, 43, 31, 13, 0, 11, 19, 46, 32, 7
40, 100, 23, 83, 0, 50, 54, 38, 100, 52, 97, 68, 68, 36, 57, 0, 4
0, 64, 40, 78, 76, 100, 100, 99, 87, 71, 64, 44, 39, 18, 16, 0, 1
17, 100, 36, 93, 0, 59, 50, 48, 98, 63, 100, 63, 84, 25, 76, 0, 4
100, 100, 64, 78, 36, 50, 22, 17, 55, 0, 90, 17, 45, 24, 0, 17, 6
33, 94, 60, 64, 99, 100, 38, 99, 79, 85, 100, 55, 73, 11, 0, 0, 9
56, 97, 41, 63, 69, 26, 29, 0, 6, 28, 0, 72, 45, 94, 100, 100, 5
0, 56, 34, 77, 69, 100, 100, 95, 84, 72, 62, 47, 41, 24, 25, 0, 1
100, 100, 37, 89, 43, 57, 69, 26, 33, 0, 0, 19, 35, 48, 83, 73, 8
31, 67, 40, 100, 81, 97, 69, 53, 39, 15, 0, 1, 49, 5, 100, 0, 2
28, 73, 81, 60, 73, 100, 39, 72, 91, 85, 100, 42, 88, 0, 0, 1, 9
3, 81, 57, 100, 100, 92, 63, 49, 23, 7, 0, 0, 30, 32, 93, 34, 7
30, 100, 28, 83, 0, 52, 17, 36, 98, 35, 100, 65, 80, 33, 66, 0, 4
10, 100, 6, 82, 0, 62, 4, 42, 59, 34, 88, 39, 80, 19, 100, 0, 4
25, 40, 21, 0, 60, 4, 89, 35, 100, 75, 71, 100, 30, 90, 0, 63, 0
70, 100, 35, 59, 96, 65, 56, 93, 67, 71, 100, 53, 66, 3, 0, 0, 9
0, 93, 43, 100, 91, 87, 70, 44, 50, 0, 35, 5, 39, 44, 100, 53, 7
0, 96, 23, 46, 91, 55, 80, 100, 49, 94, 100, 59, 81, 7, 15, 0, 9
77, 100, 47, 64, 0, 36, 34, 39, 100, 39, 93, 73, 61, 38, 37, 0, 4
100, 100, 56, 87, 24, 59, 5, 27, 29, 0, 79, 9, 38, 24, 0, 2, 6
46, 100, 26, 74, 0, 47, 20, 25, 84, 33, 100, 55, 76, 28, 69, 0, 4
81, 85, 10, 79, 42, 38, 56, 0, 0, 21, 45, 62, 100, 100, 29, 82, 8
0, 100, 50, 91, 68, 60, 58, 29, 26, 0, 9, 18, 23, 45, 100, 49, 7
82, 73, 61, 100, 0, 80, 35, 55, 100, 77, 99, 61, 87, 23, 98, 0, 9
0, 83, 42, 100, 100, 86, 75, 43, 50, 0, 11, 15, 2, 27, 69, 29, 7
100, 100, 40, 88, 40, 67, 97, 79, 94, 65, 82, 40, 52, 16, 0, 0, 9
81, 100, 55, 92, 17, 61, 3, 26, 41, 0, 100, 14, 65, 44, 0, 60, 6
0, 47, 38, 67, 78, 89, 100, 100, 77, 75, 53, 49, 31, 23, 16, 0, 1
0, 45, 27, 61, 63, 81, 100, 100, 84, 74, 63, 49, 41, 24, 20, 0, 1
0, 100, 53, 95, 80, 66, 69, 30, 66, 0, 100, 30, 61, 36, 7, 39, 7
47, 100, 17, 68, 0, 34, 9, 0, 71, 18, 97, 51, 100, 86, 48, 95, 0
62, 87, 41, 63, 100, 100, 22, 72, 8, 41, 30, 0, 93, 42, 0, 34, 8
67, 99, 0, 95, 29, 61, 100, 36, 87, 0, 43, 21, 70, 60, 83, 100, 8
14, 86, 0, 75, 1, 29, 40, 0, 94, 10, 100, 53, 62, 86, 9, 100, 0
76, 97, 64, 62, 100, 15, 14, 0, 0, 35, 90, 59, 98, 100, 0, 98, 8
80, 100, 34, 87, 69, 69, 100, 90, 81, 74, 74, 45, 44, 20, 0, 0, 9
33, 91, 79, 100, 100, 79, 79, 56, 41, 37, 0, 20, 37, 7, 93, 0, 2
86, 71, 70, 100, 0, 87, 13, 60, 86, 71, 100, 60, 87, 27, 88, 0, 9
0, 66, 20, 100, 51, 93, 50, 51, 33, 13, 25, 0, 62, 8, 100, 7, 2
5, 55, 79, 87, 5, 100, 38, 53, 67, 6, 0, 0, 27, 47, 100, 84, 8
59, 82, 11, 67, 100, 65, 54, 100, 40, 48, 0, 22, 60, 0, 43, 52, 8
16, 68, 0, 40, 26, 0, 73, 10, 100, 50, 82, 93, 32, 100, 1, 73, 0
0, 69, 42, 87, 100, 100, 75, 79, 50, 59, 25, 39, 17, 19, 67, 0, 1
9, 83, 30, 100, 84, 95, 64, 67, 85, 50, 100, 23, 57, 3, 0, 0, 3
0, 100, 72, 99, 100, 86, 62, 45, 38, 0, 5, 13, 23, 41, 97, 44, 7
35, 97, 35, 61, 44, 19, 0, 0, 23, 38, 61, 68, 100, 99, 51, 100, 8
10, 78, 49, 100, 100, 98, 69, 68, 85, 43, 100, 14, 51, 2, 0, 0, 3
100, 100, 38, 87, 25, 72, 19, 58, 12, 43, 6, 28, 0, 14, 6, 0, 1
33, 65, 81, 88, 100, 100, 88, 70, 74, 41, 52, 13, 0, 0, 81, 1, 1
13, 100, 20, 71, 59, 39, 44, 0, 0, 16, 7, 61, 42, 93, 100, 97, 5
96, 66, 64, 100, 0, 88, 31, 54, 86, 72, 100, 42, 87, 0, 19, 3, 9
71, 64, 55, 100, 0, 98, 19, 69, 74, 80, 100, 49, 67, 10, 13, 0, 9
33, 61, 63, 93, 60, 100, 55, 57, 42, 15, 0, 0, 50, 5, 100, 7, 1
25, 46, 100, 31, 80, 0, 0, 9, 38, 45, 89, 78, 54, 100, 20, 68, 8
100, 99, 55, 100, 22, 79, 27, 51, 74, 47, 87, 19, 47, 0, 0, 1, 5
0, 100, 15, 87, 8, 66, 20, 46, 66, 50, 77, 40, 87, 20, 100, 0, 4
100, 99, 59, 100, 27, 72, 6, 40, 0, 6, 43, 0, 55, 29, 6, 15, 6
23, 100, 0, 58, 8, 12, 58, 0, 99, 29, 100, 75, 56, 100, 14, 78, 0
100, 99, 57, 100, 18, 79, 16, 45, 61, 52, 78, 22, 39, 0, 0, 7, 5
45, 80, 37, 48, 55, 100, 40, 67, 58, 14, 0, 1, 35, 0, 100, 2, 1
32, 92, 12, 66, 42, 29, 18, 0, 0, 24, 17, 78, 56, 100, 100, 97, 5
49, 100, 17, 82, 0, 61, 0, 40, 49, 38, 100, 42, 88, 21, 84, 0, 4
47, 89, 20, 55, 36, 6, 80, 0, 100, 45, 77, 90, 32, 100, 0, 67, 0
100, 100, 57, 81, 23, 58, 0, 35, 7, 9, 61, 0, 68, 20, 20, 22, 6
100, 100, 74, 85, 34, 59, 0, 31, 7, 1, 68, 0, 60, 18, 0, 18, 6
31, 100, 0, 80, 4, 30, 37, 0, 81, 8, 100, 47, 70, 82, 26, 91, 0
97, 89, 68, 100, 32, 68, 13, 32, 39, 0, 100, 10, 46, 26, 0, 10, 6
8, 56, 53, 77, 100, 100, 100, 99, 79, 71, 74, 42, 60, 14, 0, 0, 1
5, 39, 0, 61, 55, 84, 100, 100, 73, 75, 55, 50, 45, 25, 59, 0, 1
0, 66, 47, 100, 81, 98, 79, 50, 85, 0, 27, 0, 23, 8, 100, 0, 1
7, 84, 45, 100, 79, 83, 53, 66, 100, 52, 93, 19, 50, 0, 0, 5, 3
41, 100, 20, 80, 0, 57, 39, 42, 100, 55, 98, 45, 72, 23, 57, 0, 4
20, 85, 27, 50, 94, 51, 87, 3, 27, 0, 0, 53, 32, 89, 100, 100, 5
57, 72, 100, 93, 47, 100, 0, 78, 52, 71, 94, 57, 69, 28, 39, 0, 9
8, 83, 32, 100, 54, 73, 32, 43, 0, 21, 18, 6, 59, 4, 100, 0, 2
13, 100, 11, 83, 0, 59, 28, 40, 92, 46, 96, 48, 91, 23, 100, 0, 4
0, 67, 53, 82, 100, 100, 86, 84, 75, 63, 67, 42, 63, 21, 55, 0, 1
14, 76, 43, 100, 72, 79, 46, 45, 12, 15, 0, 0, 50, 4, 100, 7, 2
100, 100, 53, 92, 20, 64, 11, 29, 38, 0, 85, 8, 55, 32, 0, 29, 6
5, 100, 31, 93, 0, 63, 52, 50, 100, 72, 62, 61, 31, 31, 1, 0, 4
0, 13, 27, 42, 67, 70, 100, 100, 91, 94, 69, 63, 51, 32, 42, 0, 1
30, 63, 61, 100, 100, 82, 76, 39, 42, 0, 74, 9, 53, 49, 0, 63, 8
10, 73, 33, 100, 60, 82, 59, 63, 100, 41, 92, 6, 43, 0, 0, 18, 3
100, 100, 58, 93, 25, 70, 6, 43, 0, 16, 37, 0, 60, 23, 18, 37, 6
14, 63, 19, 100, 63, 96, 60, 57, 27, 26, 0, 0, 50, 6, 100, 12, 2
26, 25, 23, 41, 62, 71, 100, 100, 88, 93, 55, 62, 24, 31, 0, 0, 1
16, 100, 9, 74, 0, 33, 23, 0, 77, 13, 100, 50, 70, 80, 15, 74, 0
91, 98, 47, 100, 49, 72, 92, 96, 100, 93, 73, 57, 43, 23, 0, 0, 9
19, 74, 75, 62, 78, 23, 3, 0, 28, 38, 94, 72, 100, 100, 0, 80, 8
48, 79, 73, 100, 100, 78, 69, 52, 98, 34, 94, 7, 48, 0, 0, 4, 3
55, 94, 30, 100, 84, 99, 63, 66, 77, 58, 100, 31, 60, 3, 0, 0, 3
13, 76, 64, 100, 87, 72, 52, 35, 11, 0, 0, 15, 35, 37, 100, 36, 7
31, 100, 34, 63, 75, 30, 36, 0, 0, 25, 7, 69, 37, 97, 100, 96, 5
72, 100, 32, 76, 5, 47, 0, 15, 47, 0, 100, 12, 59, 24, 3, 17, 6
38, 100, 4, 73, 0, 29, 33, 0, 78, 3, 100, 39, 85, 79, 44, 98, 0
10, 60, 31, 100, 61, 82, 37, 36, 2, 0, 0, 0, 50, 2, 100, 3, 2
100, 100, 62, 89, 28, 64, 1, 34, 0, 0, 43, 2, 45, 32, 5, 23, 6
14, 78, 44, 100, 63, 79, 41, 52, 13, 29, 0, 2, 50, 0, 100, 8, 2
47, 72, 69, 100, 100, 83, 83, 46, 47, 17, 0, 0, 40, 7, 94, 4, 2
27, 76, 62, 100, 84, 76, 66, 41, 37, 11, 0, 3, 50, 1, 100, 0, 2
43, 81, 72, 100, 100, 78, 77, 49, 41, 25, 0, 5, 39, 0, 93, 2, 2
0, 45, 17, 4, 55, 0, 89, 24, 100, 70, 72, 100, 36, 83, 18, 39, 0
72, 100, 26, 94, 0, 62, 0, 28, 38, 0, 100, 4, 67, 24, 21, 1, 6
100, 90, 60, 100, 36, 66, 54, 29, 34, 0, 0, 19, 37, 48, 79, 74, 8
0, 88, 34, 100, 92, 97, 74, 72, 62, 46, 100, 24, 89, 3, 31, 0, 3
38, 100, 12, 67, 19, 9, 62, 0, 100, 30, 83, 82, 39, 91, 0, 66, 0
79, 100, 35, 86, 60, 67, 100, 85, 89, 71, 70, 43, 40, 19, 0, 0, 9
18, 62, 98, 74, 92, 100, 0, 93, 15, 73, 100, 62, 91, 31, 71, 0, 9
0, 80, 36, 100, 81, 92, 49, 65, 86, 53, 100, 24, 57, 4, 6, 0, 3
0, 73, 26, 100, 56, 72, 40, 31, 3, 10, 19, 22, 63, 13, 100, 0, 2
0, 90, 41, 100, 58, 78, 42, 40, 32, 0, 5, 24, 51, 35, 100, 36, 7
35, 72, 26, 94, 91, 100, 82, 67, 64, 51, 100, 26, 53, 0, 0, 3, 3
6, 82, 49, 100, 100, 89, 70, 63, 30, 40, 85, 26, 60, 4, 0, 0, 3
12, 87, 0, 44, 20, 4, 66, 0, 100, 30, 89, 75, 49, 100, 13, 77, 0
4, 80, 3, 52, 47, 54, 55, 0, 10, 2, 0, 80, 43, 100, 100, 95, 5
100, 83, 66, 93, 11, 100, 3, 64, 58, 56, 91, 23, 47, 0, 0, 7, 5
64, 100, 36, 67, 0, 37, 30, 32, 91, 37, 100, 54, 80, 36, 70, 0, 4
57, 70, 57, 100, 55, 66, 33, 36, 0, 16, 23, 9, 60, 0, 100, 3, 2
27, 100, 28, 96, 0, 64, 3, 37, 88, 43, 100, 68, 94, 33, 100, 0, 4
100, 77, 53, 73, 18, 92, 60, 100, 84, 74, 71, 42, 41, 16, 0, 0, 9
100, 100, 61, 93, 33, 65, 15, 33, 25, 0, 64, 6, 44, 33, 0, 37, 6
29, 82, 44, 100, 93, 92, 68, 63, 77, 40, 100, 13, 53, 0, 0, 4, 3
0, 36, 30, 59, 66, 79, 100, 100, 76, 75, 50, 51, 26, 26, 17, 0, 1
16, 92, 0, 70, 68, 36, 68, 0, 15, 25, 53, 63, 100, 100, 34, 92, 8
100, 100, 73, 92, 34, 69, 6, 42, 0, 12, 50, 0, 91, 17, 37, 23, 6
64, 99, 24, 99, 62, 80, 74, 100, 100, 62, 92, 18, 48, 0, 0, 9, 9
30, 78, 64, 100, 90, 82, 62, 57, 95, 42, 100, 17, 52, 4, 0, 0, 3
0, 86, 37, 100, 85, 93, 72, 67, 94, 36, 100, 4, 53, 0, 6, 11, 3
0, 85, 42, 100, 79, 80, 70, 40, 75, 0, 44, 14, 42, 39, 100, 48, 7
0, 37, 29, 60, 68, 82, 100, 100, 77, 75, 57, 51, 45, 25, 45, 0, 1
0, 100, 38, 100, 65, 72, 60, 36, 52, 0, 40, 17, 46, 41, 100, 45, 7
55, 100, 7, 78, 0, 47, 83, 43, 100, 77, 84, 64, 48, 32, 13, 0, 4
20, 73, 58, 100, 62, 87, 55, 42, 41, 3, 0, 0, 50, 1, 100, 6, 1
19, 100, 0, 73, 9, 46, 72, 47, 100, 61, 82, 69, 75, 34, 60, 0, 4
79, 100, 28, 87, 0, 52, 7, 13, 57, 0, 99, 26, 100, 65, 71, 100, 0
57, 51, 100, 74, 87, 100, 27, 94, 0, 69, 57, 58, 75, 32, 65, 0, 9
15, 73, 23, 44, 41, 6, 1, 0, 0, 44, 18, 90, 59, 100, 100, 90, 5
33, 100, 8, 75, 0, 48, 49, 34, 100, 47, 99, 53, 90, 27, 78, 0, 4
15, 100, 1, 55, 0, 7, 37, 0, 74, 24, 100, 62, 80, 99, 39, 95, 0
45, 85, 79, 100, 89, 78, 65, 54, 100, 33, 97, 8, 46, 0, 0, 10, 3
30, 100, 0, 58, 23, 39, 63, 14, 13, 0, 24, 52, 44, 96, 100, 93, 5
2, 77, 54, 100, 100, 79, 86, 47, 59, 16, 63, 0, 73, 27, 0, 43, 8
20, 90, 0, 58, 37, 52, 44, 3, 0, 0, 12, 64, 44, 99, 100, 100, 5
43, 39, 100, 73, 69, 100, 7, 70, 60, 36, 57, 0, 0, 16, 67, 48, 8
0, 82, 41, 100, 90, 88, 69, 59, 73, 48, 100, 19, 56, 0, 3, 5, 3
2, 37, 8, 25, 42, 0, 89, 17, 100, 59, 73, 96, 23, 100, 0, 62, 0
0, 55, 50, 77, 100, 100, 86, 88, 71, 63, 67, 37, 69, 12, 86, 0, 1
16, 100, 0, 82, 6, 47, 70, 47, 100, 71, 94, 73, 92, 36, 95, 0, 4
