@relation .a/segment-5/segment-5
@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs Region-centroid-col, Region-centroid-row, Region-pixel-count, Short-line-density-5, Short-line-density-2, Vedge-mean, Vegde-sd, Hedge-mean, Hedge-sd, Intensity-mean, Rawred-mean, Rawblue-mean, Rawgreen-mean, Exred-mean, Exblue-mean, Exgreen-mean, Value-mean, Saturatoin-mean, Hue-mean
@outputs Class
@data
240.0, 63.0, 9.0, 0.0, 0.0, 0.55555564, 0.5443313, 0.38888916, 0.38968176, 8.962963, 6.3333335, 14.0, 6.5555553, -7.888889, 15.111111, -7.2222223, 14.0, 0.54770046, -2.1218371, 5
216.0, 169.0, 9.0, 0.0, 0.0, 0.8333333, 0.3888888, 1.9444443, 0.41851807, 16.592592, 12.777778, 15.666667, 21.333334, -11.444445, -2.7777777, 14.222222, 21.333334, 0.40075645, 2.44578, 7
138.0, 144.0, 9.0, 0.0, 0.0, 0.8888889, 0.86066306, 0.2777778, 0.53402734, 0.6666667, 0.5555556, 1.0, 0.44444445, -0.33333334, 1.0, -0.6666667, 1.0, 0.37037036, -1.9042695, 5
85.0, 200.0, 9.0, 0.0, 0.0, 4.4999995, 4.3243494, 6.0555553, 4.327775, 58.592594, 52.22222, 72.66667, 50.88889, -19.11111, 42.22222, -23.11111, 72.66667, 0.30018097, -2.02885, 6
202.0, 193.0, 9.0, 0.0, 0.0, 1.111112, 0.7503075, 3.3888881, 2.489236, 41.703705, 37.88889, 50.666668, 36.555557, -11.444445, 26.88889, -15.444445, 50.666668, 0.27838665, -1.9929975, 6
170.0, 185.0, 9.0, 0.0, 0.0, 0.611111, 0.44305348, 1.4444447, 1.0470417, 10.740741, 8.111112, 9.777778, 14.333333, -7.888889, -2.8888888, 10.777778, 14.333333, 0.4351852, 2.3628104, 7
186.0, 46.0, 9.0, 0.0, 0.0, 0.6666641, 0.39999592, 1.0555598, 0.8629481, 135.51852, 129.44444, 145.55556, 131.55556, -18.222221, 30.11111, -11.888889, 145.55556, 0.11065291, -2.2326155, 2
106.0, 191.0, 9.0, 0.0, 0.0, 3.166668, 3.0313168, 2.8333313, 2.896358, 63.0, 55.11111, 79.55556, 54.333332, -23.666666, 49.666668, -26.0, 79.55556, 0.31752294, -2.0622857, 6
108.0, 113.0, 9.0, 0.0, 0.0, 0.44444442, 0.2074074, 0.44444442, 0.11851859, 5.5185184, 6.888889, 6.6666665, 3.0, 4.111111, 3.4444444, -7.5555553, 6.888889, 0.56613755, -0.9893081, 1
48.0, 192.0, 9.0, 0.0, 0.0, 1.2222224, 1.0074071, 2.8888886, 4.8296304, 9.962963, 8.666667, 7.4444447, 13.777778, -3.8888888, -7.5555553, 11.444445, 13.777778, 0.47623578, 1.908457, 7
208.0, 240.0, 9.0, 0.11111111, 0.0, 1.0555557, 0.86296326, 2.4444444, 5.007407, 14.148149, 10.888889, 13.0, 18.555555, -9.777778, -3.4444444, 13.222222, 18.555555, 0.42162097, 2.3924873, 7
206.0, 57.0, 9.0, 0.0, 0.0, 1.0555573, 0.19629708, 0.8888893, 0.34074333, 122.333336, 111.333336, 139.0, 116.666664, -33.0, 50.0, -17.0, 139.0, 0.19892381, -2.2971735, 2
162.0, 14.0, 9.0, 0.0, 0.0, 0.9444453, 0.5340297, 0.61111325, 0.7123269, 112.74074, 99.0, 130.66667, 108.55556, -41.22222, 53.77778, -12.555555, 130.66667, 0.24229442, -2.4089675, 2
208.0, 90.0, 9.0, 0.0, 0.0, 2.8888886, 2.5629659, 0.72222215, 0.06296298, 5.148148, 2.7777777, 10.0, 2.6666667, -7.111111, 14.555555, -7.4444447, 10.0, 0.79721206, -2.073429, 5
42.0, 59.0, 9.0, 0.0, 0.0, 1.833333, 3.5000002, 2.0555553, 0.86296284, 21.814816, 20.777779, 28.777779, 15.888889, -3.1111112, 20.88889, -17.777779, 28.777779, 0.44514215, -1.680812, 1
189.0, 79.0, 9.0, 0.0, 0.0, 2.7222226, 2.3296294, 1.333334, 0.75555575, 41.407406, 38.0, 49.666668, 36.555557, -10.222222, 24.777779, -14.555555, 49.666668, 0.2655346, -1.9845829, 4
117.0, 137.0, 9.0, 0.0, 0.0, 0.27777776, 0.3896817, 0.38888887, 0.25092417, 0.7777778, 0.0, 2.2222223, 0.11111111, -2.3333333, 4.3333335, -2.0, 2.2222223, 1.0, -2.123254, 3
174.0, 96.0, 9.0, 0.22222222, 0.0, 2.2222226, 0.6885298, 0.944444, 0.8798158, 55.148148, 54.11111, 61.0, 50.333332, -3.1111112, 17.555555, -14.444445, 61.0, 0.17457852, -1.7204678, 4
75.0, 149.0, 9.0, 0.0, 0.0, 0.5, 0.12222223, 1.0555557, 0.50740725, 7.5185184, 5.5555553, 11.888889, 5.111111, -5.888889, 13.111111, -7.2222223, 11.888889, 0.57870835, -2.0186307, 1
18.0, 209.0, 9.0, 0.0, 0.11111111, 2.6111119, 0.7123263, 4.555556, 2.6722174, 48.77778, 43.0, 60.77778, 42.555557, -17.333334, 36.0, -18.666666, 60.77778, 0.30298224, -2.0669804, 6
245.0, 93.0, 9.0, 0.11111111, 0.0, 2.8888905, 3.8963084, 1.9444441, 4.9074087, 86.296295, 70.66667, 112.111115, 76.111115, -46.88889, 77.44444, -30.555555, 112.111115, 0.36963773, -2.2315576, 2
54.0, 134.0, 9.0, 0.0, 0.0, 0.22222222, 0.029629637, 0.055555556, 0.01851852, 0.5185185, 0.0, 1.5555556, 0.0, -1.5555556, 3.1111112, -1.5555556, 1.5555556, 1.0, -2.0943952, 5
126.0, 80.0, 9.0, 0.0, 0.0, 21.055555, 530.5518, 34.61111, 409.39636, 68.77778, 60.333332, 79.55556, 66.44444, -25.333334, 32.333332, -7.0, 79.55556, 0.28962377, -2.4341934, 3
87.0, 146.0, 9.0, 0.0, 0.0, 0.944444, 0.6116159, 5.111111, 4.712474, 43.148148, 36.88889, 55.88889, 36.666668, -18.777779, 38.22222, -19.444445, 55.88889, 0.34745374, -2.0818424, 4
163.0, 131.0, 9.0, 0.0, 0.0, 0.16666669, 0.18257421, 0.27777776, 0.25092423, 1.5555556, 0.8888889, 3.6666667, 0.11111111, -2.0, 6.3333335, -4.3333335, 3.6666667, 0.9722222, -1.871048, 5
62.0, 140.0, 9.0, 0.0, 0.0, 2.4444447, 1.0074071, 1.388889, 0.68518525, 23.0, 17.88889, 32.22222, 18.88889, -15.333333, 27.666666, -12.333333, 32.22222, 0.4443531, -2.1672623, 4
206.0, 61.0, 9.0, 0.0, 0.0, 0.5555555, 0.40368673, 0.4999999, 0.45946813, 7.0740743, 4.666667, 12.222222, 4.3333335, -7.2222223, 15.444445, -8.222222, 12.222222, 0.64589113, -2.0487173, 5
128.0, 161.0, 9.0, 0.0, 0.0, 0.55555534, 0.25185192, 0.77777785, 0.16296278, 7.148148, 5.5555553, 10.888889, 5.0, -4.7777777, 11.222222, -6.4444447, 10.888889, 0.5409177, -1.9963073, 4
225.0, 181.0, 9.0, 0.0, 0.0, 1.1666666, 0.86281204, 1.8333327, 1.3291602, 55.333332, 49.0, 68.77778, 48.22222, -19.0, 40.333332, -21.333334, 68.77778, 0.30000642, -2.0531886, 6
86.0, 20.0, 9.0, 0.0, 0.0, 0.94444656, 1.0201677, 1.9444441, 1.0628412, 65.18519, 56.444443, 81.66667, 57.444443, -26.222221, 49.444443, -23.222221, 81.66667, 0.30955637, -2.1330314, 4
6.0, 90.0, 9.0, 0.0, 0.0, 1.9444447, 0.5962962, 1.3333336, 1.8222237, 18.11111, 18.777779, 22.11111, 13.444445, 2.0, 12.0, -14.0, 22.11111, 0.38846022, -1.4258847, 1
123.0, 152.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
25.0, 208.0, 9.0, 0.0, 0.0, 5.7222233, 4.841564, 6.3333344, 3.5527778, 55.62963, 48.22222, 70.333336, 48.333332, -22.222221, 44.11111, -21.88889, 70.333336, 0.32059526, -2.0945847, 6
110.0, 92.0, 9.0, 0.11111111, 0.0, 1.8888887, 4.0296297, 2.277778, 3.529629, 7.4444447, 3.2222223, 12.666667, 6.4444447, -12.666667, 15.666667, -3.0, 12.666667, 0.7590125, -2.452176, 3
97.0, 116.0, 9.0, 0.0, 0.0, 0.72222227, 0.1962963, 0.5555555, 0.20740739, 6.6296296, 7.5555553, 8.444445, 3.8888888, 2.7777777, 5.4444447, -8.222222, 8.555555, 0.5465168, -1.2339455, 1
24.0, 58.0, 9.0, 0.0, 0.0, 0.8888893, 0.1629633, 1.3888887, 2.285186, 20.925926, 20.0, 27.333334, 15.444445, -2.7777777, 19.222221, -16.444445, 27.333334, 0.4347433, -1.6850739, 1
97.0, 21.0, 9.0, 0.0, 0.0, 0.944444, 0.6116148, 1.3333321, 0.8692265, 126.81481, 115.0, 142.88889, 122.55556, -35.444443, 48.22222, -12.777778, 142.88889, 0.19512747, -2.3778136, 2
208.0, 65.0, 9.0, 0.0, 0.0, 1.3888874, 1.2367799, 26.444445, 25.537477, 56.703705, 52.666668, 64.44444, 53.0, -12.111111, 23.222221, -11.111111, 64.44444, 0.19713038, -1.9708116, 4
208.0, 34.0, 9.0, 0.0, 0.0, 1.7222224, 1.7309811, 0.4444445, 0.50184834, 14.444445, 10.777778, 21.0, 11.555555, -11.0, 19.666666, -8.666667, 21.0, 0.479958, -2.1623826, 5
158.0, 186.0, 9.0, 0.0, 0.0, 0.88888884, 0.3407409, 1.4999999, 1.8111099, 12.074074, 9.333334, 10.777778, 16.11111, -8.222222, -3.8888888, 12.111111, 16.11111, 0.4288645, 2.3195195, 7
161.0, 176.0, 9.0, 0.0, 0.0, 0.38888898, 0.15185188, 1.1666666, 0.3888888, 13.0, 10.111111, 11.777778, 17.11111, -8.666667, -3.6666667, 12.333333, 17.11111, 0.40773422, 2.3406181, 7
212.0, 239.0, 9.0, 0.0, 0.0, 1.9444443, 1.4516913, 2.3333333, 2.8205595, 10.37037, 7.6666665, 9.666667, 13.777778, -8.111111, -2.1111112, 10.222222, 13.777778, 0.4459687, 2.4263785, 7
150.0, 152.0, 9.0, 0.0, 0.0, 0.11111108, 0.029629618, 2.0555556, 3.5740747, 1.3703704, 1.0, 2.3333335, 0.7777778, -1.1111112, 2.8888888, -1.7777778, 2.3333335, 0.537037, -2.0073514, 5
250.0, 87.0, 9.0, 0.0, 0.0, 0.72222203, 0.24074072, 0.61111087, 0.37407398, 11.148149, 6.6666665, 19.555555, 7.2222223, -13.444445, 25.222221, -11.777778, 19.555555, 0.6593289, -2.1386166, 5
44.0, 187.0, 9.0, 0.0, 0.0, 1.4444448, 0.3442649, 0.8333335, 1.0274024, 15.222222, 13.222222, 12.777778, 19.666668, -6.0, -7.3333335, 13.333333, 19.666668, 0.35552603, 2.038483, 7
138.0, 49.0, 9.0, 0.0, 0.0, 1.0555573, 0.9289595, 1.7777799, 1.0680549, 124.03704, 113.111115, 140.44444, 118.55556, -32.77778, 49.22222, -16.444445, 140.44444, 0.19462235, -2.303412, 2
109.0, 76.0, 9.0, 0.0, 0.0, 1.5000006, 0.69121444, 0.3888887, 0.32773072, 51.77778, 47.666668, 61.555557, 46.11111, -12.333333, 29.333334, -17.0, 61.555557, 0.25070548, -1.9899223, 4
26.0, 211.0, 9.0, 0.0, 0.0, 1.6666666, 1.4666667, 1.6666669, 1.8222221, 16.37037, 13.777778, 14.666667, 20.666668, -7.7777777, -5.111111, 12.888889, 20.666668, 0.33385554, 2.239034, 7
99.0, 160.0, 9.0, 0.0, 0.0, 2.0, 0.84327424, 3.055555, 2.3609476, 28.037037, 21.11111, 29.666666, 33.333336, -20.777779, 4.888889, 15.888889, 33.333336, 0.36751375, 2.8271055, 7
179.0, 162.0, 9.0, 0.0, 0.0, 1.9444447, 1.3074076, 14.055556, 5.929622, 40.296295, 34.666668, 49.22222, 37.0, -16.88889, 26.777779, -9.888889, 49.22222, 0.28965172, -2.3411982, 6
112.0, 18.0, 9.0, 0.0, 0.0, 0.8333333, 0.6912159, 0.5, 0.27888793, 113.77778, 102.333336, 130.11111, 108.888885, -34.333332, 49.0, -14.666667, 130.11111, 0.21325745, -2.3408391, 2
234.0, 194.0, 9.0, 0.0, 0.22222222, 1.4444453, 1.9512585, 3.8333333, 3.0894084, 48.62963, 43.0, 60.333332, 42.555557, -16.88889, 35.11111, -18.222221, 60.333332, 0.29836866, -2.0718758, 6
40.0, 85.0, 9.0, 0.11111111, 0.0, 1.111111, 0.5185188, 2.5000007, 0.6555552, 21.11111, 20.777779, 27.11111, 15.444445, -1.0, 18.0, -17.0, 27.11111, 0.42873532, -1.6039575, 1
235.0, 249.0, 9.0, 0.0, 0.11111111, 1.6111113, 2.4259405, 2.666667, 1.5055449, 22.851852, 19.777779, 21.222221, 27.555555, -9.222222, -4.888889, 14.111111, 27.555555, 0.28660962, 2.2826295, 7
162.0, 159.0, 9.0, 0.0, 0.0, 2.1666667, 0.9603238, 2.2222223, 1.4555128, 26.11111, 25.222221, 29.555555, 23.555555, -2.6666667, 10.333333, -7.6666665, 29.555555, 0.20284556, -1.8025542, 4
166.0, 135.0, 9.0, 0.0, 0.0, 0.44444442, 0.2721655, 0.22222221, 0.4036867, 1.4074074, 0.7777778, 3.3333333, 0.11111111, -1.8888888, 5.7777777, -3.8888888, 3.3333333, 0.9722222, -1.8807242, 5
201.0, 133.0, 9.0, 0.0, 0.0, 0.6111111, 0.24074069, 0.22222222, 0.07407406, 0.7407407, 0.33333334, 1.7777778, 0.11111111, -1.2222222, 3.1111112, -1.8888888, 1.7777778, 0.962963, -1.999063, 5
178.0, 134.0, 9.0, 0.0, 0.0, 0.11111108, 0.17213255, 0.22222222, 0.2721655, 1.8518518, 1.0, 3.8888888, 0.6666667, -2.5555556, 6.111111, -3.5555556, 3.8888888, 0.8333333, -1.997796, 5
67.0, 61.0, 9.0, 0.0, 0.0, 1.0555557, 0.50740737, 0.8333333, 0.38888904, 23.74074, 22.666666, 30.666666, 17.88889, -3.2222223, 20.777779, -17.555555, 30.666666, 0.41575083, -1.7009131, 1
16.0, 190.0, 9.0, 0.0, 0.0, 3.7777774, 6.8740745, 8.555555, 73.674065, 29.62963, 26.11111, 36.88889, 25.88889, -10.555555, 21.777779, -11.222222, 36.88889, 0.30038968, -2.1606584, 6
14.0, 95.0, 9.0, 0.0, 0.0, 1.3333334, 0.699206, 1.1111112, 0.62063295, 2.2592592, 0.6666667, 3.8888888, 2.2222223, -4.7777777, 4.888889, -0.11111111, 3.8888888, 0.8740741, -2.5527236, 3
119.0, 191.0, 9.0, 0.0, 0.0, 3.11111, 2.9489486, 5.2222233, 3.4297178, 59.592594, 52.333332, 75.22222, 51.22222, -21.777779, 46.88889, -25.11111, 75.22222, 0.31901047, -2.047053, 6
140.0, 16.0, 9.0, 0.0, 0.0, 0.5, 0.34444305, 0.88889056, 0.3851836, 111.81481, 99.111115, 131.11111, 105.22222, -38.11111, 57.88889, -19.777779, 131.11111, 0.2440208, -2.2939334, 2
204.0, 156.0, 9.0, 0.0, 0.0, 0.5000003, 0.27888626, 1.9999996, 0.55777323, 23.703703, 17.333334, 25.444445, 28.333334, -19.11111, 5.2222223, 13.888889, 28.333334, 0.38903406, 2.8649306, 7
46.0, 88.0, 9.0, 0.0, 0.0, 1.5, 1.3666672, 1.5555557, 1.2740738, 3.2962964, 0.6666667, 7.6666665, 1.5555556, -7.888889, 13.111111, -5.2222223, 7.6666665, 0.92957354, -2.2165444, 3
242.0, 148.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
127.0, 121.0, 9.0, 0.0, 0.0, 1.6666664, 0.8000008, 2.0000002, 2.4444427, 23.11111, 21.666666, 30.11111, 17.555555, -4.3333335, 21.0, -16.666666, 30.11111, 0.4155243, -1.7407364, 1
116.0, 192.0, 9.0, 0.11111111, 0.0, 6.055556, 2.8238401, 4.3333335, 3.062316, 57.074074, 50.333332, 72.111115, 48.77778, -20.222221, 45.11111, -24.88889, 72.111115, 0.32401717, -2.024748, 6
14.0, 66.0, 9.0, 0.0, 0.0, 1.5555553, 1.0074071, 1.5, 1.0111104, 18.666666, 18.555555, 24.0, 13.444445, -0.33333334, 16.0, -15.666667, 24.0, 0.43785483, -1.5692534, 1
42.0, 57.0, 9.0, 0.0, 0.0, 1.3888906, 0.97562754, 0.99999875, 0.36514837, 65.703705, 59.444443, 79.44444, 58.22222, -18.777779, 41.22222, -22.444445, 79.44444, 0.26677614, -2.0307028, 4
170.0, 36.0, 9.0, 0.0, 0.0, 1.1111107, 0.34074324, 1.8333346, 1.4555568, 103.03704, 89.55556, 125.22222, 94.333336, -40.444443, 66.55556, -26.11111, 125.22222, 0.2846535, -2.2323463, 2
123.0, 68.0, 9.0, 0.0, 0.0, 0.944444, 0.5741346, 0.72222394, 0.57413423, 107.37037, 94.22222, 126.333336, 101.55556, -39.444443, 56.88889, -17.444445, 126.333336, 0.25415963, -2.333212, 2
39.0, 60.0, 9.0, 0.11111111, 0.0, 1.5555559, 1.1407412, 2.444445, 1.94074, 22.62963, 21.333334, 30.0, 16.555555, -3.8888888, 22.11111, -18.222221, 30.0, 0.44663557, -1.7093887, 1
168.0, 77.0, 9.0, 0.0, 0.0, 0.88888866, 1.2740752, 1.5555553, 1.5851847, 59.555557, 54.22222, 71.333336, 53.11111, -16.0, 35.333332, -19.333334, 71.333336, 0.25532874, -2.030875, 4
198.0, 127.0, 9.0, 0.0, 0.0, 2.4444444, 4.385187, 8.555555, 59.54075, 40.74074, 38.0, 48.22222, 36.0, -8.222222, 22.444445, -14.222222, 48.22222, 0.24899939, -1.9083478, 4
29.0, 111.0, 9.0, 0.0, 0.0, 0.38888884, 0.24074061, 0.6111111, 0.15185188, 5.4074073, 6.888889, 6.3333335, 3.0, 4.4444447, 2.7777777, -7.2222223, 6.888889, 0.56415343, -0.89785874, 1
74.0, 129.0, 9.0, 0.0, 0.0, 0.22222222, 0.029629637, 0.11111111, 0.029629635, 0.5185185, 0.0, 1.5555556, 0.0, -1.5555556, 3.1111112, -1.5555556, 1.5555556, 1.0, -2.0943952, 3
223.0, 185.0, 9.0, 0.0, 0.0, 0.5, 0.34960312, 2.3888886, 2.0807757, 12.962963, 11.555555, 9.777778, 17.555555, -4.2222223, -9.555555, 13.777778, 17.555555, 0.44541803, 1.8388497, 7
66.0, 109.0, 9.0, 0.0, 0.0, 0.83333206, 0.80966556, 1.0000013, 0.8432756, 102.48148, 89.44444, 122.22222, 95.77778, -39.11111, 59.22222, -20.11111, 122.22222, 0.26811782, -2.2975464, 2
176.0, 100.0, 9.0, 0.0, 0.0, 1.9444441, 0.7740748, 1.4444447, 0.6518514, 55.37037, 50.333332, 66.88889, 48.88889, -15.111111, 34.555557, -19.444445, 66.88889, 0.26862052, -2.00619, 4
223.0, 150.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
193.0, 125.0, 9.0, 0.0, 0.0, 5.055556, 2.550962, 1.9444447, 1.8787314, 37.444443, 32.333336, 47.555557, 32.444447, -15.333333, 30.333334, -15.0, 47.555557, 0.3218254, -2.1006875, 4
161.0, 135.0, 9.0, 0.0, 0.0, 0.055555563, 0.13608278, 0.11111113, 0.17213261, 1.2592592, 0.7777778, 3.0, 0.0, -1.4444444, 5.2222223, -3.7777777, 3.0, 1.0, -1.8222142, 5
